# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 100 Hz
# Recording started at: 2026-06-05 13:40:13.955
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.006653,0.1634,-0.5983,-1.9513,2.05
0.015579,0.1430,-0.8501,-2.0388,2.21
0.029750,-0.6300,-0.3586,-1.5802,1.74
0.036405,-0.3758,-0.6570,-1.2819,1.49
0.045282,-0.7428,-0.1289,-1.0484,1.29
0.053604,-1.1790,0.7987,-1.0723,1.78
0.064927,-1.4989,1.3453,-1.0291,2.26
0.070897,-1.7819,0.6327,-0.6074,1.99
0.083617,0.0416,0.7068,0.6906,0.99
0.094260,0.5805,-0.2277,0.4265,0.76
0.104338,1.2080,-0.2032,0.3761,1.28
0.112631,1.3231,-0.3648,0.6355,1.51
0.121246,1.3555,-0.9253,0.1805,1.65
0.132684,0.0385,-0.8690,-0.1796,0.89
0.146591,-0.7465,-0.6883,-0.2845,1.05
0.154792,-1.5008,-0.3727,-0.5316,1.64
0.163767,-1.8350,0.0231,-0.5118,1.91
0.171742,-1.8761,0.2749,-0.7054,2.02
0.180029,-1.3240,0.2408,-0.7668,1.55
0.190790,-0.5764,0.5150,0.5265,0.94
0.201859,-1.4764,-0.0596,2.5168,2.92
0.214954,-1.4556,0.5709,4.9687,5.21
0.223272,-0.6132,-0.4441,5.6047,5.66
0.231648,0.1717,-1.3485,5.5141,5.68
0.248405,-0.3640,-0.1395,4.5121,4.53
0.255999,0.6765,-0.1337,4.2297,4.29
0.264354,0.3218,0.0674,4.3429,4.36
0.272789,0.1930,0.0537,4.1440,4.15
0.280725,0.3257,-0.2564,3.7273,3.75
0.297387,0.6044,-1.3643,2.5486,2.95
0.305531,1.2642,-2.0506,1.7506,2.98
0.313713,1.1266,-2.2225,1.0269,2.70
0.322349,0.9622,-1.8100,0.3437,2.08
0.330369,0.6104,-1.1967,-0.5013,1.43
0.347380,-0.8938,0.1082,-1.6825,1.91
0.355002,-1.3307,0.2147,-1.5203,2.03
0.363778,-1.8515,-0.3128,-1.4100,2.35
0.371724,-2.2978,-1.1937,-0.9881,2.77
0.380562,-2.4819,-1.9652,-0.0932,3.17
0.396215,-1.4555,-2.8591,1.7434,3.65
0.405037,-1.1329,-2.7621,2.3492,3.80
0.413315,-1.5364,-2.3573,2.9129,4.05
0.422053,-1.9408,-2.0156,3.4858,4.47
0.430692,-1.8226,-1.9503,3.3956,4.32
0.446923,-1.8584,-1.6270,0.8735,2.62
0.455194,-1.7760,-1.3548,-2.0075,3.00
0.463661,-1.5545,-2.0726,-2.3622,3.51
0.472257,-0.7291,-1.8925,-3.5396,4.08
0.480405,-0.7025,-0.9369,-3.9524,4.12
0.494883,-0.0923,-0.9536,-4.2046,4.31
0.505276,1.3330,-1.4405,-5.0630,5.43
0.513359,1.9895,-1.9723,-5.2777,5.98
0.520210,2.0480,-2.3183,-5.1548,6.01
0.530712,1.9989,-3.1230,-5.6209,6.73
0.546538,0.7302,-3.3977,-4.8074,5.93
0.555152,0.0567,-2.9854,-5.3092,6.09
0.561304,-0.3172,-3.0525,-4.5265,5.47
0.571689,-0.7030,-2.8279,-4.0695,5.01
0.585863,-0.1086,-2.7108,-2.9495,4.01
0.596160,0.6748,-2.8401,-2.6375,3.93
0.605381,1.3468,-2.9856,-2.7496,4.28
0.610324,1.5761,-3.1682,-3.0677,4.68
0.622823,0.1424,-3.1332,-2.9794,4.33
0.636597,-0.5864,-1.2154,-3.5979,3.84
0.650584,-0.6767,-1.4495,-4.5606,4.83
0.651546,-0.2389,-2.2380,-4.7495,5.26
0.660345,-0.2541,-2.2931,-4.9685,5.48
0.675866,0.1749,-2.1680,-3.4498,4.08
0.685392,1.5449,-1.9000,-1.8898,3.09
0.693359,2.6451,-1.5171,-0.4047,3.08
0.702434,3.2982,-1.0846,0.7355,3.55
0.710752,3.6340,-0.9318,1.6537,4.10
0.725756,2.8595,-0.2190,2.6611,3.91
0.736843,2.4995,0.4769,2.2196,3.38
0.745844,2.3918,0.7484,1.4930,2.92
0.754277,2.4777,0.5961,0.5979,2.62
0.762651,2.8404,0.5294,0.0583,2.89
0.770914,3.1809,0.4338,-0.2275,3.22
0.783734,2.6586,0.4089,0.2214,2.70
0.795800,3.1480,0.3889,0.7091,3.25
0.804930,3.6821,0.5015,1.6094,4.05
0.813243,4.1551,0.5754,2.5119,4.89
0.821334,4.8216,0.4751,3.0541,5.73
0.833142,5.3161,1.0567,3.6518,6.54
0.844969,5.2395,1.4723,3.5740,6.51
0.854693,5.3753,1.4833,2.7844,6.23
0.863229,5.4973,1.3808,1.9381,5.99
0.871443,5.7354,1.3669,1.4696,6.08
0.882505,7.6974,2.2031,0.2987,8.01
0.896339,9.5440,2.2064,0.3797,9.80
0.904812,10.6706,1.5941,1.1784,10.85
0.914805,9.6270,-0.2597,2.6125,9.98
0.922960,8.2356,-1.0227,2.2830,8.61
0.931569,6.7642,-1.4567,1.5160,7.08
0.947988,3.8060,-1.9537,-0.9663,4.39
0.956764,2.9446,-1.7045,-1.7199,3.81
0.965166,2.5642,-1.8328,-2.2141,3.85
0.972736,2.2787,-2.5410,-2.7012,4.35
0.981190,1.8488,-3.2795,-3.2221,4.96
0.997885,0.6164,-4.6047,-4.3770,6.38
1.005908,0.3705,-5.2888,-4.8157,7.16
1.014180,0.2944,-5.7040,-5.3271,7.81
1.022393,0.1857,-5.9904,-5.5227,8.15
1.030755,-0.3302,-6.1881,-5.1918,8.08
1.046563,-1.5922,-4.9383,-4.2050,6.68
1.055408,-2.3273,-4.2014,-2.9209,5.62
1.063912,-2.6443,-3.4655,-0.2862,4.37
1.071547,-3.6521,-2.9718,1.2179,4.86
1.080258,-5.1597,-2.6308,2.8171,6.44
1.095955,-5.4903,-2.1485,4.0295,7.14
1.104714,-3.6873,-1.9206,3.5789,5.49
1.112856,-2.0223,-2.0297,2.9410,4.11
1.121494,-1.0725,-1.8859,2.0391,2.98
1.130117,-0.1052,-1.4327,0.8108,1.65
1.145836,0.8557,-0.1601,-0.1216,0.88
1.155074,0.5097,0.2828,-0.0993,0.59
1.163049,0.1180,0.6121,0.1951,0.65
1.172094,-0.3945,0.9982,0.5828,1.22
1.181141,-0.8097,1.3562,0.5008,1.66
1.194613,-1.7667,1.9996,0.5198,2.72
1.204266,-2.7764,2.3189,0.3622,3.64
1.213207,-3.5206,2.6556,0.2379,4.42
1.221977,-3.9518,3.0619,0.1844,5.00
1.238262,0.8902,-0.7807,-1.2320,1.71
1.245455,-0.4668,-0.3187,-3.4848,3.53
1.254874,-3.2933,2.5417,-0.0064,4.16
1.263305,-2.7347,3.3923,3.6485,5.68
1.272162,-1.8843,3.6265,1.2890,4.29
1.280310,-1.8136,2.5675,-1.0529,3.32
1.294518,-0.1122,0.1263,-1.4251,1.44
1.302116,0.2856,-0.6406,-1.4156,1.58
1.314244,0.6565,-1.1731,-1.3628,1.91
1.321757,0.7469,-1.4944,-1.5168,2.26
1.335296,1.6973,-1.3349,-0.6706,2.26
1.344616,2.1320,-1.3428,0.9851,2.71
1.353814,2.0886,-1.7773,1.9598,3.37
1.361895,1.5495,-2.4173,2.7630,3.98
1.370575,1.0416,-2.8241,3.1165,4.33
1.385942,0.0955,-2.6747,1.6940,3.17
1.395350,-0.3969,-2.1694,1.2619,2.54
1.403720,-1.0371,-1.6363,1.0386,2.20
1.411880,-1.4911,-1.2926,0.5889,2.06
1.420739,-1.9563,-0.9439,0.2215,2.18
1.433941,-2.1073,-0.3948,-0.2633,2.16
1.445394,-2.0698,-0.2576,-0.5346,2.15
1.454538,-1.8815,-0.2697,-0.8003,2.06
1.462753,-1.5755,-0.2863,-0.7612,1.77
1.475062,-0.8797,-0.1196,-0.5218,1.03
1.487132,-0.5516,0.1302,-0.2057,0.60
1.495790,-0.2802,0.3017,0.1569,0.44
1.504460,-0.2154,0.3779,0.4485,0.62
1.512683,-0.0745,0.2773,0.1708,0.33
1.520696,0.1466,0.1926,-0.2056,0.32
1.529944,0.2547,0.2202,-0.2856,0.44
1.541044,-0.0707,0.4064,-0.9795,1.06
1.554111,-0.1287,0.5980,-1.2251,1.37
1.562824,-0.3508,0.7645,-1.0385,1.34
1.571187,-0.5896,0.9103,-1.0578,1.51
1.580019,-0.7718,0.9924,-1.0271,1.62
1.590265,-0.8251,0.9180,-0.4773,1.32
1.603681,-0.6928,0.7644,-0.1062,1.04
1.612451,-0.3434,0.5024,0.1807,0.63
1.623582,0.2032,0.0331,0.5504,0.59
1.631415,0.6619,-0.0577,0.5263,0.85
1.647951,1.5065,-0.1616,0.4759,1.59
1.656136,1.9035,-0.2029,0.3871,1.95
1.664216,2.2589,-0.2391,0.1637,2.28
1.672809,2.6389,-0.4354,0.1243,2.68
1.681336,2.9299,-0.4161,0.1315,2.96
1.690479,2.8849,-0.1482,0.2769,2.90
1.705502,2.9172,0.3720,0.9173,3.08
1.713805,2.5904,0.4073,0.6361,2.70
1.721974,2.6499,0.5715,0.2061,2.72
1.730236,2.6880,0.8004,0.0796,2.81
1.747026,3.3377,0.7384,-0.1366,3.42
1.755150,4.3166,0.5887,-0.5736,4.39
1.763448,4.9392,0.7318,-0.8504,5.07
1.771882,5.0742,1.0002,-0.8132,5.24
1.787760,5.3377,1.5570,-0.8047,5.62
1.796508,5.5000,1.9448,-0.6425,5.87
1.805284,5.5618,2.1729,-0.5737,6.00
1.812942,5.6141,2.3380,-0.2305,6.09
1.820645,5.4369,2.4425,-0.3534,5.97
1.829900,5.2409,2.2575,-0.2566,5.71
1.845723,2.9869,1.2534,-1.3068,3.49
1.854294,2.5609,0.6186,-2.1337,3.39
1.862928,3.2288,0.1184,-1.8768,3.74
1.870119,1.6339,-0.5201,-2.1793,2.77
1.886872,-3.4997,-1.8950,-3.9788,5.63
1.896591,-4.2852,-1.8695,-3.9431,6.12
1.905187,-5.3305,-1.4600,-3.3337,6.45
1.913285,-6.3296,-1.0781,-3.0951,7.13
1.931330,-7.4770,0.0007,-3.3454,8.19
1.936303,-7.8631,1.1865,-2.9459,8.48
1.946139,-7.3669,2.1601,-2.5890,8.10
1.954264,-6.4681,2.9143,-2.2198,7.43
1.961643,-5.1217,3.4429,-1.9696,6.48
1.977461,-0.7925,3.6852,-2.5821,4.57
1.987118,0.8495,3.4843,-2.4025,4.32
1.996585,1.9395,3.1939,-2.0818,4.28
2.004447,2.8895,3.0221,-1.8776,4.58
2.010492,3.6104,3.2717,-1.8186,5.20
2.020759,3.7578,3.4336,-1.4666,5.30
2.034932,4.3165,2.8195,-1.1858,5.29
2.045181,4.6266,1.9369,-1.9020,5.36
2.054532,4.6871,1.1150,-2.3418,5.36
2.060779,4.6008,0.3667,-2.3945,5.20
2.071254,4.2714,-0.1939,-2.4440,4.93
2.084603,3.7582,-0.4975,-1.6582,4.14
2.095240,2.9109,-0.8096,-1.3116,3.29
2.104008,2.0104,-1.2736,-0.9198,2.55
2.110108,1.2686,-1.4212,-0.3794,1.94
2.121014,0.5813,-1.4060,-0.3525,1.56
2.133771,0.3234,-1.2585,0.2747,1.33
2.144789,-0.2736,-1.2062,0.1457,1.25
2.153717,-1.0667,-1.5668,-0.2319,1.91
2.159949,-0.8456,-1.4325,-0.9091,1.90
2.169931,-1.0611,-1.1043,-1.4309,2.10
2.182890,-1.0180,-1.4798,-0.4495,1.85
2.194788,-0.7080,-1.5299,-0.2200,1.70
2.203794,-0.5416,-1.5493,-0.1155,1.65
2.209936,-0.6830,-1.5262,0.0387,1.67
2.220144,-1.1344,-1.2572,0.2506,1.71
2.232417,-1.0690,-0.8568,-1.0090,1.70
2.245814,-1.6396,-0.9133,-1.4286,2.36
2.254212,-2.4540,-0.9565,-1.0151,2.82
2.261488,-2.5621,-0.9229,-0.4084,2.75
2.274000,-2.9734,-1.4799,0.3515,3.34
2.285841,-2.8096,-2.0057,0.6526,3.51
2.295184,-2.5260,-2.5190,0.9692,3.70
2.305186,-2.1519,-2.5664,0.7420,3.43
2.312841,-1.4162,-2.3160,0.3596,2.74
2.320859,-0.4792,-1.7900,0.1135,1.86
2.331241,1.6249,-0.2546,-2.0546,2.63
2.340520,1.6716,0.8978,-3.2225,3.74
2.355894,2.0973,1.9868,-2.5563,3.86
2.364585,2.3176,2.3126,-2.1736,3.93
2.372370,2.8115,2.5095,-2.0277,4.28
2.381171,2.6323,2.6298,-2.3770,4.42
2.397297,1.6997,2.1312,-2.8257,3.93
2.405308,1.2410,1.5223,-2.7194,3.35
2.413621,0.4278,0.7937,-2.4154,2.58
2.421818,0.0676,-1.1451,-1.6289,1.99
2.439874,-0.9178,-3.1887,-2.2325,4.00
2.447765,-1.7084,-2.3448,-1.5962,3.31
2.455205,-2.4163,-1.6034,-0.8813,3.03
2.463309,-3.0413,-1.5600,-1.0011,3.56
2.471184,-3.0960,-1.4502,-1.1208,3.60
2.488040,-2.7732,-0.5147,-0.2235,2.83
2.495913,-3.1964,-0.7463,-1.0502,3.45
2.504163,-2.9716,-0.9149,-1.6629,3.53
2.512303,-2.0631,-0.4277,-0.6598,2.21
2.520618,-1.8652,-0.3811,0.3732,1.94
2.537278,-2.2628,-0.7427,1.6669,2.91
2.545613,-2.1532,-0.9718,1.9179,3.04
2.553692,-2.1550,-0.9523,1.8924,3.02
2.561841,-2.1393,-0.9657,1.4943,2.78
2.572598,-1.4857,-1.1052,0.9537,2.08
2.581788,-0.6884,-1.1092,0.6985,1.48
2.595126,-0.5047,-1.0851,-0.4273,1.27
2.603549,-1.4372,-1.1245,-0.4461,1.88
2.611076,-2.4210,-1.1751,-0.0934,2.69
2.619954,-2.7608,-1.0966,0.1054,2.97
2.635889,-3.9447,-0.3244,0.3057,3.97
2.644385,-4.9739,2.8527,1.7164,5.99
2.652355,-2.1072,-1.7980,0.0633,2.77
2.660610,-2.5747,-0.4748,-2.3402,3.51
2.677138,-0.5539,-0.1566,-0.8103,0.99
2.686492,-0.1775,-0.0812,-1.3016,1.32
2.695742,0.4082,0.3352,-1.2473,1.35
2.702015,-0.3272,0.4999,-0.0192,0.60
2.710208,-0.7558,0.5795,0.8594,1.28
2.726803,-1.9921,1.3805,1.0176,2.63
2.734980,-1.7280,1.6320,0.6667,2.47
2.743279,-1.2904,1.9618,0.7280,2.46
2.752492,-0.5444,1.8348,0.5502,1.99
2.760459,0.1509,1.6476,0.3048,1.68
2.769988,0.0435,1.7834,0.6663,1.90
2.784412,0.9486,1.3750,0.4938,1.74
2.795257,0.2147,1.3244,0.3025,1.38
2.802399,-0.1868,0.9488,0.0834,0.97
2.810016,0.9580,1.2897,-0.3574,1.65
2.826024,-0.1434,2.5887,0.1715,2.60
2.836246,-0.0859,2.0723,0.4211,2.12
2.845132,0.1947,1.8421,-0.5789,1.94
2.852726,-0.1759,1.7848,-0.6841,1.92
2.862125,-0.8669,1.6923,-0.5619,1.98
2.875585,0.0425,3.2314,0.1779,3.24
2.886463,-0.4631,3.1638,-0.1358,3.20
2.895667,-0.2225,2.6741,-0.3238,2.70
2.901913,0.0418,2.2490,0.6465,2.34
2.910159,0.2909,1.8498,1.5771,2.45
2.924963,1.6551,0.9503,1.7493,2.59
2.936536,2.6490,0.4642,1.8648,3.27
2.945310,3.2951,0.1310,1.3890,3.58
2.951838,3.6244,0.0416,1.2652,3.84
2.960994,4.7157,-0.6095,0.6766,4.80
2.974040,4.8844,-1.2524,0.2983,5.05
2.986575,4.5893,-1.9380,-0.2837,4.99
2.994969,3.0401,-1.5175,-0.1989,3.40
3.003508,1.9289,-1.1233,-0.0403,2.23
3.012595,0.6868,-0.9288,-0.2593,1.18
3.023829,-1.4902,-1.2742,-0.8236,2.13
3.035183,-1.8185,-1.6580,-0.5066,2.51
3.043298,-1.7001,-2.0090,-0.5009,2.68
3.056969,0.6074,-1.8141,-1.6041,2.50
3.064518,0.2194,-1.6105,-1.9328,2.53
3.073055,0.2943,-1.8694,-2.6706,3.27
3.081542,1.0485,-2.2977,-2.6640,3.67
3.090130,1.4639,-2.5237,-2.2650,3.69
3.107553,2.3301,-2.1356,-1.4473,3.48
3.113945,2.3473,-1.9115,-1.6227,3.43
3.122302,1.9382,-1.5285,-1.9647,3.15
3.131408,1.7959,-0.6948,-2.1498,2.89
3.147238,1.2029,-0.3313,-3.5819,3.79
3.155509,-0.8912,0.9461,-3.0379,3.30
3.163512,-1.7905,1.6284,-1.4819,2.84
3.171431,-1.2518,1.3206,-1.4706,2.34
3.180363,-1.7783,1.1768,-1.6201,2.68
3.196387,-2.5820,0.2779,0.0010,2.60
3.204912,-2.2500,-0.3713,0.7681,2.41
3.212852,-2.0834,-1.3583,-0.2049,2.50
3.221098,-2.1366,-1.9024,-0.6430,2.93
3.237687,-1.5715,-1.7614,-0.1802,2.37
3.246204,-1.2832,-1.4215,-0.9230,2.13
3.254228,-1.5999,-1.4595,-1.0020,2.39
3.262288,-1.6962,-1.4341,-0.8594,2.38
3.270683,-0.8765,-2.4365,-1.7824,3.14
3.287208,-1.8071,-0.5513,0.0720,1.89
3.295377,-1.0191,-0.0303,0.2482,1.05
3.304121,-0.8582,-0.2107,-0.3531,0.95
3.311762,-1.0440,-0.3707,-0.5248,1.23
3.319972,-0.4387,-0.7309,-1.2872,1.54
3.336413,-0.3951,-0.9338,-1.7930,2.06
3.345492,-0.2800,-0.5843,-2.1459,2.24
3.353260,-1.1444,-0.1124,-1.0236,1.54
3.361506,-0.9263,0.2239,-0.0906,0.96
3.377860,0.3043,-0.1963,-0.0539,0.37
3.386707,0.3970,-0.3612,-0.0714,0.54
3.395842,0.1220,-0.3042,1.2961,1.34
3.403004,0.2674,-0.3783,1.9808,2.03
3.411099,0.8216,-1.0241,-0.1239,1.32
3.427310,0.6996,-0.2115,-1.0849,1.31
3.436580,1.5579,0.0043,-1.0962,1.90
3.444618,2.1195,0.2929,-1.3778,2.54
3.453615,2.3230,0.8283,-1.8034,3.06
3.460579,2.5077,1.0495,-1.6756,3.19
3.470058,2.1718,0.5642,-1.3232,2.60
3.484997,-0.0197,0.3817,-0.8119,0.90
3.494397,-1.3916,0.3700,-0.2539,1.46
3.502829,-2.1561,0.5684,-0.3677,2.26
3.511265,-2.4652,1.2375,-0.3518,2.78
3.526050,-0.8337,1.6006,-0.3202,1.83
3.536717,0.3664,1.5226,-0.6651,1.70
3.545228,1.9788,1.4381,-1.1838,2.72
3.552106,3.1074,1.8057,-1.3252,3.83
3.561037,3.7098,1.7997,-1.5695,4.41
3.575499,4.8638,1.6650,-2.0153,5.52
3.585792,4.2158,1.4554,-2.1778,4.96
3.594694,3.5732,1.7850,-2.2480,4.58
3.601904,3.0701,2.2095,-2.2842,4.42
3.610271,2.1358,2.0534,-2.3094,3.76
3.620064,1.0917,1.9847,-2.2333,3.18
3.632975,-0.4714,0.6373,-2.0879,2.23
3.644517,-1.1497,-0.0124,-2.3714,2.64
3.652120,-1.7915,-0.6371,-2.6952,3.30
3.660016,-2.0717,-1.5827,-2.5817,3.67
3.674421,-2.2410,-3.7207,-2.5731,5.05
3.686121,-1.9517,-4.3055,-2.4368,5.32
3.696664,-1.8256,-4.6830,-1.9522,5.39
3.703587,-0.6385,-4.4245,-1.0966,4.60
3.711245,-0.4026,-2.9522,-1.5888,3.38
3.724589,-0.3171,-0.7590,-1.8315,2.01
3.732286,-1.4650,0.5657,-1.3901,2.10
3.743708,0.1330,0.1483,-0.0120,0.20
3.752826,-0.1182,0.1806,0.5253,0.57
3.762047,-0.1287,-0.2060,1.0484,1.08
3.773170,0.3477,-0.5199,0.4296,0.76
3.781193,-0.4155,0.1004,0.6189,0.75
3.798368,-2.0503,1.9546,1.1372,3.05
3.805870,-2.3316,1.4114,0.9773,2.90
3.814021,-2.2283,0.5550,0.8174,2.44
3.822480,-1.8916,-0.1458,0.3894,1.94
3.830624,-1.6000,-0.3580,-0.0547,1.64
3.847169,-0.4579,-0.3466,-0.6004,0.83
3.855207,-0.7130,-0.0009,-0.5883,0.92
3.863769,-1.3083,0.2977,-0.0936,1.35
3.871736,-0.7843,-0.0786,-0.4165,0.89
3.880287,-1.2114,-0.0542,-0.5348,1.33
3.896916,-2.1382,0.0222,-0.2010,2.15
3.904862,-2.0105,-0.0524,-0.3807,2.05
3.913236,-2.2438,0.0415,0.2972,2.26
3.921475,-2.0543,0.4621,0.0063,2.11
3.937668,-2.0062,1.2885,0.1848,2.39
3.946431,-1.1722,1.2389,-0.2510,1.72
3.954160,-1.3011,1.2223,0.1055,1.79
3.962288,-1.2185,0.7605,0.6276,1.57
3.970705,-1.0146,0.6331,0.4902,1.29
3.987058,-0.2891,0.0338,-0.1905,0.35
3.996082,0.3968,0.0110,-0.2054,0.45
4.003928,1.5985,-0.3624,0.8486,1.85
4.012078,2.1137,-0.9855,0.6097,2.41
4.020056,1.9238,-1.2562,0.0476,2.30
4.036482,-0.9264,-1.1538,-0.5427,1.58
4.045032,-2.1258,-0.9160,0.1258,2.32
4.054275,-2.3595,-0.2733,-0.7070,2.48
4.061900,-0.6104,-0.1129,-0.5970,0.86
4.070529,-3.1482,1.0277,-2.7901,4.33
4.086538,-5.2998,-0.2024,1.9445,5.65
4.094425,-2.7858,-0.2511,2.8496,3.99
4.103399,-1.5716,-0.0417,2.6496,3.08
4.110941,0.3945,0.6464,1.8335,1.98
4.127007,1.7565,-0.0130,0.7519,1.91
4.135705,0.3481,0.0772,0.6978,0.78
4.145434,-0.7589,0.8015,0.5542,1.24
4.153343,-1.2068,1.2695,0.6281,1.86
4.160460,0.3689,2.5149,0.5849,2.61
4.176806,6.8541,2.3383,5.4541,9.07
4.185738,3.5114,4.7138,0.2326,5.88
4.194822,-3.2199,7.2133,4.3372,9.01
4.203143,-2.6224,5.0251,5.0925,7.62
4.210981,-1.2104,4.7375,3.3317,5.92
4.226952,-0.0553,2.2483,3.1119,3.84
4.235631,0.2149,0.7376,2.0368,2.18
4.244691,-0.5113,-0.6520,0.1066,0.84
4.252526,-0.6851,-1.5707,-0.7438,1.87
4.260647,-1.4022,-1.5734,-2.6000,3.35
4.270008,-3.1096,-0.6513,-1.7855,3.64
4.283931,-2.9372,-2.3594,-1.2594,3.97
4.293969,-1.8904,-3.1766,-2.8083,4.64
4.302938,-1.4225,-3.6673,-3.8302,5.49
4.315467,-1.6318,-4.4307,-4.6472,6.62
4.330093,-0.8922,-5.0610,-5.8842,7.81
4.345663,-0.1930,-5.0339,-5.6655,7.58
4.345769,0.1623,-4.6577,-3.4147,5.78
4.353286,-0.0823,-3.6626,-0.8752,3.77
4.361326,-1.4053,-2.0723,-0.2402,2.52
4.376019,-7.0672,2.7201,-3.6594,8.41
4.389192,-5.3027,5.0183,-7.4321,10.42
4.394798,-2.6645,4.7401,-10.1804,11.54
4.402622,0.9369,4.3826,-11.2351,12.10
4.411632,-0.0811,4.5394,-9.9151,10.91
4.420228,-2.9362,3.7221,-8.6139,9.83
4.433747,-2.8501,0.9522,-6.5253,7.18
4.443899,-3.9492,0.0703,-2.4704,4.66
4.452150,-3.6353,-0.6130,1.1339,3.86
4.460490,-3.3807,-0.5480,1.9416,3.94
4.472966,-1.1839,-0.8200,2.7664,3.12
4.485698,-1.1333,-1.3182,1.9153,2.59
4.494161,-0.6045,-1.7547,1.3866,2.32
4.505899,-0.9264,-1.4011,0.4351,1.74
4.513642,-1.0773,-0.8803,0.2485,1.41
4.522305,-1.2575,-0.2994,1.2786,1.82
4.530556,-1.1989,0.1866,1.6048,2.01
4.546531,-1.0229,0.2360,2.4889,2.70
4.555325,-0.7999,0.3830,1.8085,2.01
4.563552,-0.3480,0.3737,0.5944,0.78
4.572229,-0.0002,0.2872,-0.2138,0.36
4.580263,-0.0245,0.5043,-1.0983,1.21
4.595952,0.8396,0.8528,-1.9145,2.26
4.604457,0.5920,0.8178,-2.3218,2.53
4.612675,0.5330,0.5866,-2.5710,2.69
4.620689,0.4626,0.2197,-2.4681,2.52
4.637481,0.1471,-1.1274,-1.1985,1.65
4.645616,0.3716,-2.0407,-0.8457,2.24
4.653612,0.3910,-2.7680,-0.4511,2.83
4.662237,0.4989,-3.1402,-0.4657,3.21
4.670410,0.7106,-3.0196,-0.9473,3.24
4.687186,0.4911,-2.3086,-2.1553,3.20
4.694817,0.4907,-1.6186,-2.5463,3.06
4.703303,0.2743,-0.7349,-2.4878,2.61
4.712028,0.3262,-0.1231,-0.8636,0.93
4.720508,-0.1131,0.6426,-0.6986,0.96
4.737229,0.2566,1.8699,-0.8147,2.06
4.746763,0.0803,1.7935,-0.6667,1.92
4.753637,0.0879,1.7459,-0.0083,1.75
4.761198,-0.6047,1.6647,0.6887,1.90
4.777429,-1.4112,0.1773,1.4005,2.00
4.786002,-2.2387,-0.8946,2.0209,3.15
4.794026,-2.7779,-1.2541,1.7254,3.50
4.802073,-1.7674,-0.8123,1.5850,2.51
4.810566,-1.8974,-0.4415,1.3218,2.35
4.826919,-0.9361,1.2447,0.5320,1.65
4.835995,-1.1684,1.7686,0.6519,2.22
4.843421,-1.0617,1.5804,0.6150,2.00
4.851779,-1.0620,1.1415,0.6786,1.70
4.860447,-0.8923,0.4364,0.5175,1.12
4.876276,0.1349,-0.8792,-0.5968,1.07
4.885160,0.2764,-1.2741,-0.5147,1.40
4.893392,0.4848,-1.0718,-0.4636,1.26
4.901902,1.1339,-0.6966,-0.4432,1.40
4.910212,1.3348,-0.0192,-0.2272,1.35
4.925586,1.0607,0.6913,0.1098,1.27
4.934775,0.8881,0.5345,0.3011,1.08
4.943244,0.6974,0.7226,0.8095,1.29
4.951491,0.1929,0.7690,1.1889,1.43
4.960375,-0.0973,0.6443,1.2810,1.44
4.975102,-0.4772,0.3803,1.5925,1.71
4.985111,-0.5810,0.5589,1.4298,1.64
4.993641,-0.0018,1.1079,1.5168,1.88
5.001846,-0.3991,1.6412,1.7216,2.41
5.010357,-0.1096,2.1518,1.4345,2.59
5.024647,-0.3624,2.7642,0.2580,2.80
5.034998,0.7428,1.7528,0.2975,1.93
5.043731,1.3665,-0.2025,0.3151,1.42
5.052108,1.4657,-1.9203,-0.0183,2.42
5.060437,2.2341,-2.9292,-1.5422,3.99
5.074317,2.0575,-4.0697,-5.8920,7.45
5.086283,2.1738,-5.4945,-6.9868,9.15
5.094863,1.1001,-6.5187,-5.3240,8.49
5.102321,-0.3310,-5.1305,-3.0783,5.99
5.110671,-0.5751,-3.4856,-1.1304,3.71
5.123709,-1.7984,-0.8158,1.5307,2.50
5.135093,-2.3851,-0.5835,2.7328,3.67
5.144098,-2.2490,-0.8089,3.6263,4.34
5.151818,-1.6377,-0.8378,3.6457,4.08
5.160626,-0.6225,1.7005,3.1464,3.63
5.173287,1.7976,3.1255,2.1148,4.18
5.185893,3.0625,3.4083,1.1525,4.72
5.194756,3.2870,3.0611,-0.2627,4.50
5.202414,3.2767,1.8230,-0.5024,3.78
5.210740,2.2273,0.4700,-0.9096,2.45
5.223238,2.4734,-0.0739,-1.3696,2.83
5.230747,2.3254,0.1589,-1.1787,2.61
5.247642,1.1913,-0.7906,-0.1954,1.44
5.255621,0.7468,-1.1383,-0.0977,1.36
5.263740,-0.2613,-1.2109,0.6717,1.41
5.272107,-0.8459,-1.2169,1.8794,2.39
5.280003,-0.1615,-0.4873,1.6781,1.75
5.296745,-1.3735,0.3968,1.8133,2.31
5.304763,-2.2597,0.2788,2.1179,3.11
5.312989,-2.6868,0.2180,2.4469,3.64
5.321866,-3.1773,0.0208,2.8027,4.24
5.337774,-2.7205,2.8721,1.3043,4.17
5.346009,-2.6817,4.1955,1.5656,5.22
5.354296,-2.2970,6.0610,1.0812,6.57
5.362469,-0.0706,8.3788,-0.1139,8.38
5.370737,1.7540,10.1007,-2.0385,10.45
5.387350,1.2500,9.0982,-3.9745,10.01
5.396099,0.1130,7.2079,-4.5010,8.50
5.404507,-0.3286,5.0499,-6.3976,8.16
