time_s,t_from_ride_start_s,phone_ax_ms2,phone_ay_ms2,phone_az_ms2,phone_aT_ms2,phone_aT_smooth_ms2,phone_angle_deg,alex_video_angle_deg,ryan_video_angle_deg
376.47,-157.034,0.056,0.1075,-0.126,0.1721,0.1022,0.597,0.0,
376.57,-156.934,0.0588,-0.0366,-0.0075,0.071,0.1021,0.596,0.0,
376.67,-156.834,0.0615,-0.0386,-0.0386,0.0882,0.1021,0.596,0.0,
376.77,-156.734,0.0467,-0.047,-0.0568,0.0864,0.1021,0.596,0.0,
376.87,-156.634,0.0483,-0.0086,-0.0625,0.083,0.1022,0.597,0.0,
376.97,-156.534,-0.0137,-0.0004,-0.0031,0.1112,0.1023,0.597,0.0,
377.07,-156.434,0.0363,-0.0057,0.0098,0.0449,0.1023,0.597,0.0,
377.17,-156.334,0.0267,0.0402,-0.059,0.0747,0.1023,0.597,0.0,
377.27,-156.234,0.0577,0.0194,-0.0498,0.08,0.1023,0.597,0.0,
377.37,-156.134,0.0046,0.0194,-0.0358,0.0435,0.1025,0.599,0.0,
377.47,-156.034,0.0484,-0.0758,-0.1183,0.1477,0.1028,0.6,0.0,
377.57,-155.934,-0.0025,-0.0813,0.046,0.1021,0.1031,0.602,0.0,
377.67,-155.834,-0.0084,0.015,0.1374,0.1368,0.1032,0.603,0.0,
377.77,-155.734,0.0216,-0.0261,-0.1339,0.144,0.1032,0.603,0.0,
377.87,-155.634,0.0182,-0.0015,-0.1529,0.1569,0.1033,0.603,0.0,
377.97,-155.534,0.0113,0.0688,-0.0043,0.0726,0.1033,0.603,0.0,
378.07,-155.434,0.0023,0.0555,0.1018,0.1133,0.1033,0.603,0.0,
378.17,-155.334,0.0395,0.0439,-0.0964,0.112,0.1035,0.604,0.0,
378.27,-155.234,-0.0296,-0.0796,0.0335,0.0935,0.1036,0.605,0.0,
378.37,-155.134,0.0425,-0.0747,-0.1139,0.1447,0.1036,0.605,0.0,
378.47,-155.034,-0.009,-0.0755,-0.0313,0.08,0.1035,0.604,0.0,
378.57,-154.934,-0.0145,0.0118,-0.1055,0.108,0.1035,0.604,0.0,
378.67,-154.834,0.0105,0.0948,-0.0915,0.1371,0.1037,0.606,0.0,
378.77,-154.734,0.0154,0.1371,-0.0757,0.156,0.1037,0.606,0.0,
378.87,-154.634,0.0212,-0.0557,-0.0359,0.0793,0.1035,0.604,0.0,
378.97,-154.534,0.0352,-0.0777,0.0278,0.0894,0.1034,0.604,0.0,
379.07,-154.434,-0.0081,-0.0217,0.013,0.0329,0.1034,0.604,0.0,
379.17,-154.334,0.0305,-0.1037,-0.0025,0.1049,0.1036,0.605,0.0,
379.27,-154.234,-0.0235,-0.0331,0.2181,0.2195,0.1039,0.607,0.0,
379.37,-154.134,0.0182,-0.0428,0.1152,0.1232,0.104,0.607,0.0,
379.47,-154.034,0.0184,-0.0361,-0.0056,0.05,0.104,0.607,0.0,
379.57,-153.934,0.0734,0.0043,0.0457,0.0886,0.1042,0.609,0.0,
379.67,-153.834,0.0334,-0.0974,-0.0385,0.11,0.1044,0.61,0.0,
379.77,-153.734,0.0398,-0.0423,0.0212,0.0891,0.1046,0.611,0.0,
379.87,-153.634,0.0603,0.0566,0.003,0.0838,0.1047,0.611,0.0,
379.97,-153.534,0.0261,0.0269,-0.0373,0.0503,0.1047,0.611,0.0,
380.07,-153.434,0.0247,-0.0029,0.0145,0.0359,0.1047,0.611,0.0,
380.17,-153.334,0.0347,0.0036,0.0711,0.0772,0.1048,0.612,0.0,
380.27,-153.234,0.0695,-0.0833,0.0579,0.1405,0.1049,0.613,0.0,
380.37,-153.134,-0.0697,-0.0523,0.0932,0.1802,0.1049,0.613,0.0,
380.47,-153.034,0.0483,0.0017,0.0835,0.0961,0.1047,0.611,0.0,
380.57,-152.934,0.0588,-0.0484,-0.0033,0.0777,0.1046,0.611,0.0,
380.67,-152.834,0.0409,0.05,0.0015,0.0694,0.1044,0.61,0.0,
380.77,-152.734,0.0594,0.0705,-0.0542,0.1142,0.1044,0.61,0.0,
380.87,-152.634,0.0298,0.0314,-0.1248,0.131,0.1044,0.61,0.0,
380.97,-152.534,0.0504,-0.0987,-0.0607,0.1397,0.1044,0.61,0.0,
381.07,-152.434,0.0428,-0.0278,-0.1669,0.1748,0.1043,0.609,0.0,
381.17,-152.334,0.0414,0.0056,-0.0815,0.0908,0.1042,0.609,0.0,
381.27,-152.234,0.0312,0.0428,-0.1143,0.1257,0.1041,0.608,0.0,
381.37,-152.134,0.054,0.1009,-0.1351,0.1801,0.1041,0.608,0.0,
381.47,-152.034,0.0287,0.1037,-0.0864,0.1384,0.104,0.607,0.0,
381.57,-151.934,0.0123,-0.0275,-0.1343,0.1399,0.1038,0.606,0.0,
381.67,-151.834,0.0295,-0.0054,-0.0754,0.0815,0.1036,0.605,0.0,
381.77,-151.734,0.0371,-0.0074,-0.172,0.1753,0.1035,0.604,0.0,
381.87,-151.634,0.0368,0.0127,-0.1737,0.1812,0.1033,0.603,0.0,
381.97,-151.534,0.0036,0.065,-0.1194,0.1321,0.103,0.602,0.0,
382.07,-151.434,-0.0128,0.0604,-0.1413,0.1497,0.1026,0.599,0.0,
382.17,-151.334,-0.0061,0.0305,-0.0557,0.0635,0.1022,0.597,0.0,
382.27,-151.234,0.0172,0.0262,-0.0443,0.0526,0.102,0.596,0.0,
382.37,-151.134,-0.0156,-0.0121,0.0618,0.1049,0.1019,0.595,0.0,
382.47,-151.034,0.0078,-0.0485,-0.0712,0.086,0.1018,0.595,0.0,
382.57,-150.934,-0.002,-0.0074,-0.057,0.0566,0.1018,0.595,0.0,
382.67,-150.834,0.0122,0.0282,-0.0265,0.0539,0.1019,0.595,0.0,
382.77,-150.734,-0.0203,-0.0335,0.0341,0.0483,0.1022,0.597,0.0,
382.87,-150.634,0.0336,-0.1413,0.1729,0.2215,0.1025,0.599,0.0,
382.97,-150.534,0.0604,-0.1378,0.0257,0.1617,0.1026,0.599,0.0,
383.07,-150.434,0.009,-0.1033,0.0953,0.1427,0.1026,0.599,0.0,
383.17,-150.334,0.0632,-0.0004,-0.0932,0.1101,0.1025,0.599,0.0,
383.27,-150.234,-0.0048,-0.0771,0.0838,0.118,0.1025,0.599,0.0,
383.37,-150.134,0.0435,-0.0774,0.1656,0.1929,0.1023,0.597,0.0,
383.47,-150.034,0.086,-0.0301,0.0603,0.1148,0.1021,0.596,0.0,
383.57,-149.934,0.039,-0.0643,0.1185,0.1451,0.1017,0.594,0.0,
383.67,-149.834,0.0556,-0.0864,0.0443,0.1149,0.1014,0.592,0.0,
383.77,-149.734,0.0421,-0.0452,0.0784,0.0992,0.1011,0.59,0.0,
383.87,-149.634,0.0455,-0.0882,0.1245,0.1632,0.1009,0.589,0.0,
383.97,-149.534,0.072,-0.1103,0.0654,0.1455,0.1007,0.588,0.0,
384.07,-149.434,0.0283,-0.0709,0.1171,0.1375,0.1003,0.586,0.0,
384.17,-149.334,0.0684,-0.0607,-0.0101,0.0947,0.0999,0.583,0.0,
384.27,-149.234,0.0412,-0.019,0.0781,0.0877,0.0997,0.582,0.0,
384.37,-149.134,0.0714,-0.0232,0.0163,0.0844,0.0995,0.581,0.0,
384.47,-149.034,0.0426,-0.0554,-0.0085,0.0937,0.0992,0.579,0.0,
384.57,-148.934,0.039,-0.0308,0.1207,0.1332,0.0989,0.578,0.0,
384.67,-148.834,0.0498,-0.0408,0.006,0.0692,0.0985,0.575,0.0,
384.77,-148.734,0.0346,-0.051,0.004,0.06,0.0983,0.574,0.0,
384.87,-148.634,0.0711,-0.0004,-0.1005,0.12,0.0982,0.574,0.0,
384.97,-148.534,-0.0019,-0.013,0.0393,0.0691,0.0982,0.574,0.0,
385.07,-148.434,0.023,-0.0746,0.0341,0.0872,0.0982,0.574,0.0,
385.17,-148.334,0.0571,0.0099,-0.0515,0.08,0.0982,0.574,0.0,
385.27,-148.234,0.001,-0.0004,-0.0398,0.0394,0.0983,0.574,0.0,
385.37,-148.134,0.0314,0.0658,-0.0977,0.1228,0.0984,0.575,0.0,
385.47,-148.034,-0.02,0.009,0.0116,0.1026,0.0984,0.575,0.0,
385.57,-147.934,-0.0132,-0.0166,0.0027,0.07,0.0983,0.574,0.0,
385.67,-147.834,0.0159,0.0114,-0.131,0.1324,0.0981,0.573,0.0,
385.77,-147.734,0.007,0.0402,-0.0499,0.0612,0.0979,0.572,0.0,
385.87,-147.634,0.0204,-0.0006,-0.1051,0.1065,0.0978,0.571,0.0,
385.97,-147.534,0.0358,0.0404,-0.1553,0.1686,0.0976,0.57,0.0,
386.07,-147.434,-0.0005,0.0612,-0.0931,0.1077,0.0975,0.569,0.0,
386.17,-147.334,-0.007,0.0414,-0.094,0.1049,0.0974,0.569,0.0,
386.27,-147.234,-0.0002,0.0159,-0.053,0.0644,0.0974,0.569,0.0,
386.37,-147.134,0.001,0.0191,-0.0305,0.0405,0.0975,0.569,0.0,
386.47,-147.034,-0.0423,-0.048,0.1025,0.1166,0.0979,0.572,0.0,
386.57,-146.934,0.0134,-0.0383,-0.0968,0.1213,0.0982,0.574,0.0,
386.67,-146.834,-0.0019,-0.0532,0.092,0.1065,0.0983,0.574,0.0,
386.77,-146.734,0.038,-0.109,-0.0672,0.1326,0.0984,0.575,0.0,
386.87,-146.634,0.0132,-0.0298,-0.0254,0.0457,0.0985,0.575,0.0,
386.97,-146.534,-0.0043,0.0093,-0.0083,0.0174,0.0988,0.577,0.0,
387.07,-146.434,-0.017,-0.0564,0.128,0.1437,0.0992,0.579,0.0,
387.17,-146.334,0.0277,-0.0106,0.0862,0.0909,0.0995,0.581,0.0,
387.27,-146.234,0.0225,-0.0312,0.0589,0.07,0.0999,0.583,0.0,
387.37,-146.134,0.0644,-0.0287,0.0072,0.0674,0.1003,0.586,0.0,
387.47,-146.034,0.0443,-0.0256,0.046,0.0787,0.1007,0.588,0.0,
387.57,-145.934,-0.0025,-0.1371,0.1548,0.2127,0.1013,0.592,0.0,
387.67,-145.834,0.0448,-0.0163,0.0185,0.0481,0.1016,0.593,0.0,
387.77,-145.734,0.0299,-0.0613,-0.0076,0.0684,0.1019,0.595,0.0,
387.87,-145.634,0.0081,-0.0092,0.1224,0.1249,0.1023,0.597,0.0,
387.97,-145.534,0.0339,-0.0248,0.082,0.0991,0.1026,0.599,0.0,
388.07,-145.434,0.0598,-0.0221,-0.0814,0.1194,0.1029,0.601,0.0,
388.17,-145.334,0.0257,-0.0662,0.1233,0.1409,0.103,0.602,0.0,
388.27,-145.234,0.0346,-0.0352,0.082,0.0966,0.1031,0.602,0.0,
388.37,-145.134,0.0359,-0.0802,-0.1865,0.2069,0.1031,0.602,0.0,
388.47,-145.034,0.0446,0.0163,-0.0423,0.064,0.1029,0.601,0.0,
388.57,-144.934,0.0734,0.0482,0.023,0.0933,0.1028,0.6,0.0,
388.67,-144.834,0.003,-0.1099,0.0818,0.1392,0.1027,0.6,0.0,
388.77,-144.734,0.0557,0.013,-0.0668,0.0851,0.1025,0.599,0.0,
388.87,-144.634,0.0394,-0.0156,0.1314,0.1354,0.1024,0.598,0.0,
388.97,-144.534,0.0714,-0.019,-0.0534,0.0968,0.1023,0.597,0.0,
389.07,-144.434,0.0017,-0.0012,0.0051,0.0119,0.1022,0.597,0.0,
389.17,-144.334,0.0409,-0.0424,-0.0865,0.1044,0.1023,0.597,0.0,
389.27,-144.234,0.0313,0.0291,-0.1115,0.1223,0.1025,0.599,0.0,
389.37,-144.134,0.0448,0.0658,-0.1492,0.17,0.1027,0.6,0.0,
389.47,-144.034,0.0034,0.1454,-0.1107,0.1862,0.1028,0.6,0.0,
389.57,-143.934,0.0377,0.1165,-0.0286,0.1338,0.1027,0.6,0.0,
389.67,-143.834,0.0022,0.018,-0.0391,0.0433,0.1026,0.599,0.0,
389.77,-143.734,0.0002,-0.0557,0.079,0.0999,0.1025,0.599,0.0,
389.87,-143.634,-0.0198,-0.0899,0.1172,0.1537,0.1024,0.598,0.0,
389.97,-143.534,0.048,-0.0111,-0.0068,0.051,0.102,0.596,0.0,
390.07,-143.434,0.004,0.0234,-0.1142,0.1176,0.1017,0.594,0.0,
390.17,-143.334,0.0145,-0.0331,-0.0543,0.0654,0.1014,0.592,0.0,
390.27,-143.234,0.0353,-0.1332,-0.1418,0.2014,0.101,0.59,0.0,
390.37,-143.134,-0.0368,-0.0144,0.0866,0.0955,0.1006,0.588,0.0,
390.47,-143.034,0.0009,-0.0113,-0.0564,0.06,0.1001,0.585,0.0,
390.57,-142.934,-0.0156,0.0252,-0.1135,0.12,0.0996,0.582,0.0,
390.67,-142.834,-0.0123,-0.0453,-0.0734,0.0884,0.0992,0.579,0.0,
390.77,-142.734,-0.0236,0.0364,-0.0795,0.09,0.0988,0.577,0.0,
390.87,-142.634,-0.0083,0.009,-0.0885,0.0962,0.0986,0.576,0.0,
390.97,-142.534,0.0278,0.0042,0.0073,0.0326,0.0983,0.574,0.0,
391.07,-142.434,0.0244,0.0281,-0.0987,0.11,0.098,0.572,0.0,
391.17,-142.334,0.0029,-0.0277,-0.0147,0.0332,0.0978,0.571,0.0,
391.27,-142.234,0.035,-0.0255,-0.0737,0.09,0.0978,0.571,0.0,
391.37,-142.134,0.0274,0.0338,-0.1456,0.1556,0.0977,0.571,0.0,
391.47,-142.034,0.0313,-0.1004,0.0348,0.1138,0.0975,0.569,0.0,
391.57,-141.934,0.0246,0.09,-0.0269,0.0954,0.0973,0.568,0.0,
391.67,-141.834,0.0099,0.0062,0.0188,0.024,0.0971,0.567,0.0,
391.77,-141.734,0.0229,-0.0362,-0.0307,0.06,0.0971,0.567,0.0,
391.87,-141.634,0.0351,0.0064,0.099,0.1538,0.0971,0.567,0.0,
391.97,-141.534,0.0039,-0.0023,-0.0055,0.016,0.097,0.567,0.0,
392.07,-141.434,0.0265,-0.0403,-0.0961,0.1083,0.0968,0.565,0.0,
392.17,-141.334,0.0431,-0.0354,-0.0015,0.0546,0.0965,0.564,0.0,
392.27,-141.234,0.0275,-0.0154,0.0335,0.0506,0.0964,0.563,0.0,
392.37,-141.134,0.0092,-0.0048,0.1425,0.1409,0.0963,0.562,0.0,
392.47,-141.034,0.0894,0.0005,-0.0498,0.1002,0.0963,0.562,0.0,
392.57,-140.934,0.0676,0.0298,0.0206,0.08,0.0962,0.562,0.0,
392.67,-140.834,0.0628,-0.0022,-0.034,0.07,0.0961,0.561,0.0,
392.77,-140.734,0.0435,-0.0389,0.014,0.0587,0.0962,0.562,0.0,
392.87,-140.634,0.078,-0.0077,0.0053,0.0867,0.0963,0.562,0.0,
392.97,-140.534,0.0763,-0.047,0.017,0.09,0.0964,0.563,0.0,
393.07,-140.434,0.0385,-0.0522,0.0939,0.1216,0.0965,0.564,0.0,
393.17,-140.334,0.0794,-0.0311,-0.0222,0.0898,0.0966,0.564,0.0,
393.27,-140.234,0.1009,-0.0084,0.0267,0.1006,0.0967,0.565,0.0,
393.37,-140.134,0.0324,0.0107,-0.0724,0.0812,0.0968,0.565,0.0,
393.47,-140.034,0.0504,0.0128,-0.0343,0.0644,0.0969,0.566,0.0,
393.57,-139.934,0.0328,0.0228,-0.0727,0.0875,0.0969,0.566,0.0,
393.67,-139.834,0.0162,0.0064,0.0031,0.0333,0.0968,0.565,0.0,
393.77,-139.734,0.0719,0.022,-0.0261,0.0836,0.0968,0.565,0.0,
393.87,-139.634,0.1006,0.052,-0.188,0.2188,0.0967,0.565,0.0,
393.97,-139.534,0.0784,0.086,-0.1524,0.1926,0.0964,0.563,0.0,
394.07,-139.434,-0.02,0.0653,-0.1541,0.167,0.096,0.561,0.0,
394.17,-139.334,0.0386,0.0384,0.0256,0.0625,0.0956,0.558,0.0,
394.27,-139.234,0.0331,0.0051,-0.0257,0.04,0.0953,0.557,0.0,
394.37,-139.134,0.0273,-0.0345,-0.0902,0.0995,0.0951,0.555,0.0,
394.47,-139.034,-0.0074,0.0241,-0.0191,0.0426,0.095,0.555,0.0,
394.57,-138.934,-0.0145,0.0419,-0.0842,0.0955,0.0948,0.554,0.0,
394.67,-138.834,-0.0106,-0.098,-0.0064,0.0988,0.0947,0.553,0.0,
394.77,-138.734,0.0075,0.0498,-0.0444,0.0672,0.0946,0.552,0.0,
394.87,-138.634,-0.0104,-0.0231,-0.0185,0.0316,0.0946,0.552,0.0,
394.97,-138.534,-0.0367,-0.1051,0.121,0.1656,0.0947,0.553,0.0,
395.07,-138.434,0.0167,0.0258,-0.1568,0.1596,0.0948,0.554,0.0,
395.17,-138.334,-0.0128,0.0031,0.1096,0.1146,0.0948,0.554,0.0,
395.27,-138.234,0.0278,-0.0255,-0.0078,0.0468,0.0947,0.553,0.0,
395.37,-138.134,0.0156,0.0614,0.0204,0.0678,0.0946,0.552,0.0,
395.47,-138.034,0.009,-0.0939,0.1265,0.1542,0.0946,0.552,0.0,
395.57,-137.934,0.0102,-0.0337,-0.1031,0.1121,0.0945,0.552,0.0,
395.67,-137.834,0.0032,-0.0752,0.1561,0.17,0.0944,0.551,0.0,
395.77,-137.734,0.0125,-0.0152,-0.0543,0.0604,0.0942,0.55,0.0,
395.87,-137.634,-0.006,-0.0549,-0.0003,0.0593,0.094,0.549,0.0,
395.97,-137.534,0.0432,0.0119,-0.0084,0.0562,0.0941,0.55,0.0,
396.07,-137.434,-0.0188,-0.0068,0.0726,0.0751,0.0941,0.55,0.0,
396.17,-137.334,0.0154,-0.0629,-0.0803,0.1352,0.0941,0.55,0.0,
396.27,-137.234,-0.0109,-0.0048,-0.0646,0.0722,0.094,0.549,0.0,
396.37,-137.134,0.0405,0.0158,0.03,0.0573,0.0938,0.548,0.0,
396.47,-137.034,0.0453,-0.0337,0.0197,0.0627,0.0936,0.547,0.0,
396.57,-136.934,0.0356,0.0124,0.0764,0.0884,0.0935,0.546,0.0,
396.67,-136.834,0.1211,-0.0584,-0.0729,0.165,0.0932,0.544,0.0,
396.77,-136.734,0.051,-0.0783,0.0627,0.1105,0.0927,0.541,0.0,
396.87,-136.634,0.0899,-0.0057,0.0184,0.0965,0.0923,0.539,0.0,
396.97,-136.534,0.0417,-0.08,0.0282,0.0932,0.0918,0.536,0.0,
397.07,-136.434,0.0816,0.0043,-0.0379,0.0929,0.0914,0.534,0.0,
397.17,-136.334,0.0639,0.0154,0.0335,0.0733,0.0909,0.531,0.0,
397.27,-136.234,0.0501,-0.0665,0.0599,0.1049,0.0904,0.528,0.0,
397.37,-136.134,0.0605,0.0061,-0.0893,0.1095,0.0899,0.525,0.0,
397.47,-136.034,0.0558,0.0272,0.0093,0.0632,0.0894,0.522,0.0,
397.57,-135.934,0.0697,-0.0203,-0.088,0.1154,0.089,0.52,0.0,
397.67,-135.834,-0.0167,-0.0395,0.0431,0.0585,0.0885,0.517,0.0,
397.77,-135.734,0.0117,0.0139,0.0053,0.0505,0.088,0.514,0.0,
397.87,-135.634,0.0023,-0.0273,-0.0624,0.0702,0.0873,0.51,0.0,
397.97,-135.534,0.0483,-0.0176,-0.0855,0.0984,0.0867,0.506,0.0,
398.07,-135.434,0.0231,0.0354,-0.0481,0.0663,0.0863,0.504,0.0,
398.17,-135.334,-0.0281,0.041,0.0754,0.0906,0.0859,0.502,0.0,
398.27,-135.234,0.0058,0.0526,-0.1545,0.1663,0.0855,0.499,0.0,
398.37,-135.134,-0.0048,-0.0434,0.064,0.0796,0.0851,0.497,0.0,
398.47,-135.034,-0.0269,-0.0267,-0.0134,0.0377,0.0847,0.495,0.0,
398.57,-134.934,0.0236,-0.0284,0.0271,0.0501,0.0844,0.493,0.0,
398.67,-134.834,0.0321,-0.0281,-0.0208,0.05,0.0843,0.492,0.0,
398.77,-134.734,-0.013,-0.0348,0.0337,0.0576,0.0841,0.491,0.0,
398.87,-134.634,-0.0094,0.0035,0.0825,0.0876,0.084,0.491,0.0,
398.97,-134.534,0.0282,-0.0276,0.0013,0.0433,0.0839,0.49,0.0,
399.07,-134.434,0.042,-0.0368,0.014,0.0577,0.0839,0.49,0.0,
399.17,-134.334,0.0564,-0.0096,-0.0669,0.0898,0.0841,0.491,0.0,
399.27,-134.234,0.057,0.0604,-0.1185,0.1434,0.0843,0.492,0.0,
399.37,-134.134,0.0154,-0.0002,0.0008,0.0123,0.0844,0.493,0.0,
399.47,-134.034,0.0008,0.0138,-0.0629,0.0617,0.0845,0.494,0.0,
399.57,-133.934,0.0164,0.0457,-0.0787,0.0954,0.0848,0.495,0.0,
399.67,-133.834,0.0125,0.0209,-0.0312,0.0424,0.0852,0.498,0.0,
399.77,-133.734,-0.0004,-0.0085,0.0721,0.0792,0.0856,0.5,0.0,
399.87,-133.634,0.1007,0.0149,-0.1205,0.1612,0.0862,0.503,0.0,
399.97,-133.534,0.0212,0.0013,0.0542,0.06,0.0866,0.506,0.0,
400.07,-133.434,0.0679,-0.0097,-0.0785,0.1077,0.0869,0.508,0.0,
400.17,-133.334,0.0174,-0.0147,-0.0474,0.0566,0.0873,0.51,0.0,
400.27,-133.234,0.0486,-0.0945,0.0859,0.1349,0.0878,0.513,0.0,
400.37,-133.134,0.041,-0.0781,0.0447,0.1,0.0882,0.515,0.0,
400.47,-133.034,0.0843,0.0218,-0.0155,0.0963,0.0885,0.517,0.0,
400.57,-132.934,0.0566,0.0344,-0.0222,0.0716,0.089,0.52,0.0,
400.67,-132.834,0.0335,-0.0199,0.0291,0.0512,0.0895,0.523,0.0,
400.77,-132.734,0.0325,-0.0085,-0.0852,0.09,0.0901,0.526,0.0,
400.87,-132.634,-0.0076,-0.0876,0.0352,0.0968,0.0908,0.53,0.0,
400.97,-132.534,0.0153,-0.0072,0.0669,0.076,0.0914,0.534,0.0,
401.07,-132.434,0.0459,-0.0269,-0.0071,0.0547,0.0921,0.538,0.0,
401.17,-132.334,0.0603,-0.0173,-0.0549,0.0802,0.0928,0.542,0.0,
401.27,-132.234,0.0258,0.0096,-0.0525,0.06,0.0936,0.547,0.0,
401.37,-132.134,0.0555,0.0276,-0.0318,0.076,0.0946,0.552,0.0,
401.47,-132.034,0.0318,-0.0258,0.077,0.1046,0.0954,0.557,0.0,
401.57,-131.934,0.0592,0.0198,-0.1363,0.15,0.096,0.561,0.0,
401.67,-131.834,0.1153,0.0913,-0.2173,0.26,0.0965,0.564,0.0,
401.77,-131.734,0.0341,0.0256,-0.0683,0.086,0.0967,0.565,0.0,
401.87,-131.634,0.0468,-0.0868,0.1995,0.2365,0.0968,0.565,0.0,
401.97,-131.534,0.0414,0.1101,-0.1155,0.1666,0.0965,0.564,0.0,
402.07,-131.434,0.0308,-0.0031,0.0073,0.0742,0.096,0.561,0.0,
402.17,-131.334,0.0704,-0.0381,0.0579,0.0973,0.0955,0.558,0.0,
402.27,-131.234,0.0328,-0.0181,0.0156,0.05,0.0949,0.554,0.0,
402.37,-131.134,0.0697,-0.0511,-0.0309,0.1003,0.0944,0.551,0.0,
402.47,-131.034,0.0369,-0.0732,-0.0527,0.1123,0.0939,0.548,0.0,
402.57,-130.934,0.0191,-0.0106,0.0847,0.09,0.0933,0.545,0.0,
402.67,-130.834,0.0458,-0.0217,-0.0733,0.0904,0.0928,0.542,0.0,
402.77,-130.734,0.0154,-0.0101,-0.0256,0.0335,0.0925,0.54,0.0,
402.87,-130.634,0.0039,-0.0103,-0.0444,0.0453,0.0922,0.538,0.0,
402.97,-130.534,0.0427,0.0777,-0.1591,0.18,0.0922,0.538,0.0,
403.07,-130.434,0.0378,0.0409,-0.0981,0.112,0.092,0.537,0.0,
403.17,-130.334,0.0357,0.0288,-0.1102,0.1202,0.0917,0.536,0.0,
403.27,-130.234,0.0063,-0.0005,-0.0454,0.0475,0.0915,0.534,0.0,
403.37,-130.134,0.0295,0.0094,-0.0129,0.0336,0.0915,0.534,0.0,
403.47,-130.034,0.0366,0.024,-0.1026,0.1093,0.0916,0.535,0.0,
403.57,-129.934,-0.0043,-0.03,-0.076,0.0898,0.0918,0.536,0.0,
403.67,-129.834,0.0032,0.0449,0.0002,0.05,0.0919,0.537,0.0,
403.77,-129.734,0.0185,0.0608,-0.0606,0.09,0.092,0.537,0.0,
403.87,-129.634,0.053,-0.0001,-0.0817,0.1033,0.0922,0.538,0.0,
403.97,-129.534,0.0033,0.0318,-0.0216,0.0414,0.0925,0.54,0.0,
404.07,-129.434,0.0004,-0.0713,0.0305,0.082,0.0927,0.541,0.0,
404.17,-129.334,0.0443,-0.0654,-0.1082,0.1552,0.093,0.543,0.0,
404.27,-129.234,0.0321,-0.0311,-0.0171,0.0516,0.0932,0.544,0.0,
404.37,-129.134,0.0359,0.0147,-0.0353,0.0555,0.0936,0.547,0.0,
404.47,-129.034,0.0192,-0.0085,0.0274,0.0407,0.0941,0.55,0.0,
404.57,-128.934,0.0264,-0.0391,0.0615,0.0771,0.0946,0.552,0.0,
404.67,-128.834,0.0563,-0.0644,0.0643,0.1229,0.0953,0.557,0.0,
404.77,-128.734,0.0081,-0.0328,0.0769,0.0852,0.0959,0.56,0.0,
404.87,-128.634,0.0493,-0.0384,-0.0138,0.0691,0.0966,0.564,0.0,
404.97,-128.534,0.0455,-0.0011,0.0695,0.0859,0.0975,0.569,0.0,
405.07,-128.434,0.0536,0.0146,-0.0945,0.1186,0.0983,0.574,0.0,
405.17,-128.334,-0.0182,-0.0006,0.0738,0.0801,0.0992,0.579,0.0,
405.27,-128.234,0.0178,-0.0166,0.1393,0.1448,0.1,0.584,0.0,
405.37,-128.134,0.0508,0.0046,-0.0196,0.0554,0.1007,0.588,0.0,
405.47,-128.034,0.0436,-0.0002,0.0639,0.0778,0.1016,0.593,0.0,
405.57,-127.934,0.0556,0.0102,-0.0542,0.0785,0.1025,0.599,0.0,
405.67,-127.834,0.0373,-0.0081,-0.01,0.0709,0.1035,0.604,0.0,
405.77,-127.734,0.0542,-0.025,0.0112,0.0612,0.1043,0.609,0.0,
405.87,-127.634,0.0392,0.036,-0.0605,0.0816,0.105,0.613,0.0,
405.97,-127.534,0.0645,-0.036,-0.0518,0.0874,0.1057,0.617,0.0,
406.07,-127.434,0.0451,0.0299,-0.1252,0.1401,0.1064,0.621,0.0,
406.17,-127.334,0.0821,0.0629,-0.0711,0.1762,0.1071,0.625,0.0,
406.27,-127.234,0.0636,0.0492,-0.0215,0.08,0.1075,0.628,0.0,
406.37,-127.134,0.0735,-0.0212,-0.0727,0.1052,0.108,0.631,0.0,
406.47,-127.034,0.0746,0.0027,-0.0185,0.077,0.1084,0.633,0.0,
406.57,-126.934,0.0423,-0.0258,0.0302,0.06,0.1091,0.637,0.0,
406.67,-126.834,0.0452,0.0113,0.0253,0.0924,0.1097,0.641,0.0,
406.77,-126.734,0.0599,-0.0379,0.0295,0.1,0.1103,0.644,0.0,
406.87,-126.634,0.0461,-0.0455,0.0514,0.0825,0.111,0.648,0.0,
406.97,-126.534,0.089,-0.0088,-0.0592,0.108,0.1118,0.653,0.0,
407.07,-126.434,0.0401,0.0494,0.0449,0.0745,0.1128,0.659,0.0,
407.17,-126.334,0.0383,0.0652,0.0775,0.1089,0.1138,0.665,0.0,
407.27,-126.234,-0.0301,0.051,-0.014,0.0801,0.1147,0.67,0.0,
407.37,-126.134,-0.0192,0.058,-0.0975,0.1106,0.1156,0.675,0.0,
407.47,-126.034,0.0222,0.0265,-0.0515,0.0623,0.1166,0.681,0.0,
407.57,-125.934,0.0168,-0.0082,-0.1081,0.1092,0.1176,0.687,0.0,
407.67,-125.834,-0.0182,-0.0293,-0.1625,0.1669,0.119,0.695,0.0,
407.77,-125.734,0.0108,-0.0209,-0.0327,0.05,0.1203,0.703,0.0,
407.87,-125.634,0.0357,0.0843,-0.1756,0.1963,0.1218,0.711,0.0,
407.97,-125.534,-0.0034,-0.0289,-0.0183,0.0371,0.1232,0.72,0.0,
408.07,-125.434,0.0091,-0.0199,-0.0505,0.0566,0.125,0.73,0.0,
