# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 100 Hz
# Recording started at: 2026-06-05 13:02:05.337
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.003865,1.3882,0.3891,-0.4162,1.50
0.011246,1.0329,0.1609,-0.6026,1.21
0.015704,0.5064,0.0869,-0.9594,1.09
0.031003,0.1711,0.5052,-0.7432,0.91
0.039482,0.3360,0.6567,-0.0899,0.74
0.047820,0.6339,0.6783,0.5095,1.06
0.056603,0.8253,0.4953,0.9137,1.33
0.065138,1.1316,0.3710,1.0670,1.60
0.073993,1.1400,0.3854,0.8895,1.50
0.088745,0.9978,0.2561,0.6630,1.23
0.097060,1.0446,0.1581,0.5462,1.19
0.106840,1.1825,-0.2191,0.2705,1.23
0.116153,1.5900,-0.4439,0.2556,1.67
0.124482,1.3664,-0.4981,0.0403,1.45
0.138355,1.0328,-2.1273,-0.8545,2.51
0.147345,0.3400,-1.5487,-0.3853,1.63
0.156579,-0.1637,-0.7260,0.3684,0.83
0.165170,-0.4579,-0.4509,1.2280,1.39
0.173715,-0.4555,-0.4229,2.3913,2.47
0.187720,-0.9393,-0.3562,4.1493,4.27
0.198679,-1.6466,-0.5285,4.5007,4.82
0.207714,-2.2271,-1.9210,2.2875,3.73
0.215928,-2.0245,-0.7535,2.6084,3.39
0.224190,-2.4245,-0.2285,-0.2220,2.45
0.237452,-4.0290,-3.0206,-5.1413,7.20
0.246248,-3.4730,-3.0707,-6.6187,8.08
0.257018,-2.9682,-2.2235,-6.5581,7.53
0.265474,-2.8815,-1.8777,-6.3680,7.24
0.273767,-2.6138,-1.8479,-6.4931,7.24
0.286774,-1.7357,-0.1819,-3.0552,3.52
0.297969,-1.0958,0.1920,-3.6452,3.81
0.306760,-1.0740,0.0297,-2.9558,3.14
0.315323,-0.6885,-0.0228,-2.0354,2.15
0.323768,-0.3724,-0.0381,-1.0809,1.14
0.336333,0.6925,-1.1838,-0.6900,1.54
0.346774,0.5214,-1.6377,-0.9645,1.97
0.357711,0.1092,-1.8246,-0.6428,1.94
0.366109,-0.8598,-2.0250,-0.0773,2.20
0.374044,-1.6695,-2.6809,0.3364,3.18
0.385459,-1.3831,-4.1799,-2.0185,4.84
0.397855,-2.2654,-3.9836,-2.4988,5.22
0.407113,-2.8875,-3.4393,-2.3702,5.08
0.416010,-3.8664,-2.2424,-2.1419,4.96
0.424389,-11.0832,2.7009,-0.8771,11.44
0.433557,-7.4345,2.6757,-0.0251,7.90
0.443494,1.0405,-3.2435,-2.0976,4.00
0.460329,0.9072,-2.5755,-2.8358,3.94
0.467800,1.1710,-2.0568,-1.3666,2.73
0.482410,1.8579,-2.4646,0.3324,3.10
0.484719,1.7631,-2.7231,2.9083,4.36
0.499255,2.6134,-3.1948,4.7409,6.29
0.507663,2.9771,-3.1519,6.7236,8.00
0.517245,3.6116,-2.2930,7.5622,8.69
0.526178,3.6540,-1.8457,6.1220,7.36
0.536772,3.7916,-1.4388,4.0946,5.76
0.550238,3.3286,-0.4243,1.6995,3.76
0.558306,3.6501,0.1531,0.6402,3.71
0.566431,4.2955,1.1936,-0.2931,4.47
0.574873,6.0358,1.1843,0.0294,6.15
0.583087,6.5016,1.7619,0.1696,6.74
0.599636,4.1239,4.0064,-0.8819,5.82
0.607707,3.7095,4.1683,-1.9097,5.90
0.615958,3.4131,3.9198,-2.4897,5.76
0.624255,3.3068,4.3432,-2.2202,5.89
0.641446,3.6987,5.4267,-1.3603,6.71
0.649062,4.0239,6.3671,-0.8832,7.58
0.657763,5.0547,7.9177,-0.3599,9.40
0.665678,4.2498,7.9355,-0.0303,9.00
0.674228,4.6844,6.4634,-0.1522,7.98
0.690379,2.4983,1.5798,0.7295,3.04
0.698850,1.4867,-0.4077,1.7648,2.34
0.707475,0.3293,-1.8020,2.8284,3.37
0.715365,-1.2264,-2.5296,3.8312,4.75
0.724338,-2.3134,-2.9494,4.0245,5.50
0.739960,-2.7830,-4.1094,2.9629,5.78
0.749101,-2.7953,-4.4463,2.1509,5.68
0.757301,-2.5664,-4.6087,1.6405,5.52
0.764556,-2.0944,-4.6110,1.3030,5.23
0.774021,-1.5426,-4.4640,1.0791,4.84
0.789444,-0.9547,-4.2008,1.1518,4.46
0.798635,-0.6008,-4.0926,1.2471,4.32
0.807547,-0.9291,-3.9925,2.1176,4.61
0.816095,-0.7457,-3.8167,2.6299,4.69
0.824601,-0.1957,-3.4162,2.7908,4.42
0.838751,-0.1968,-2.6329,2.9082,3.93
0.848821,-0.5823,-2.0146,2.4906,3.26
0.857611,-0.9099,-1.6224,2.1546,2.85
0.863281,-1.1555,-1.4948,1.9200,2.69
0.874270,-1.2174,-1.3725,1.6938,2.50
0.889125,-0.8964,-1.1708,1.2234,1.92
0.897261,-1.3801,-0.8126,0.7840,1.78
0.908624,-2.0068,-0.4790,0.4533,2.11
0.913479,-1.9902,-0.5603,0.2335,2.08
0.929448,-0.9947,-0.6696,0.6283,1.35
0.938833,-0.3618,-0.6987,0.8561,1.16
0.947850,-0.0424,-0.7398,1.7161,1.87
0.956237,-0.0282,-0.4025,3.4345,3.46
0.965040,-0.0168,0.0275,3.1406,3.14
0.973194,-0.5363,0.1295,3.0006,3.05
0.988056,-0.3255,0.5364,1.7066,1.82
0.998404,0.6684,0.3274,0.8395,1.12
1.006342,1.2177,0.2250,0.4801,1.33
1.015006,0.8702,0.2484,1.2935,1.58
1.024740,0.7336,0.0920,1.5871,1.75
1.036722,-3.3048,7.9000,-2.6564,8.97
1.048969,-0.4818,5.2080,-4.1021,6.65
1.057720,0.0379,3.4000,-2.3383,4.13
1.066492,-0.5134,4.0138,-1.6056,4.35
1.076656,0.0828,1.7646,-0.9338,2.00
1.090452,1.9129,-1.1389,0.8951,2.40
1.099814,2.4332,-2.6537,2.0150,4.13
1.107574,2.8101,-2.6901,2.2151,4.48
1.113659,3.7656,-3.5563,2.3120,5.67
1.124466,3.5413,-3.2530,2.0348,5.22
1.136287,1.9887,-0.6355,-0.2597,2.10
1.148556,1.0683,0.1687,-1.1678,1.59
1.157636,-0.3852,0.7806,-1.3582,1.61
1.165160,-0.5097,-0.3452,-0.9275,1.11
1.176830,0.1758,-3.9103,2.8044,4.82
1.190547,0.8159,-5.5779,3.5675,6.67
1.199801,1.4026,-7.2823,3.7054,8.29
1.209940,0.5203,-4.6752,-0.3491,4.72
1.224165,0.3221,-2.4152,-2.1147,3.23
1.232908,-0.4829,1.0904,-3.1905,3.41
1.241535,-0.9714,3.0287,-3.3019,4.58
1.247278,-1.3863,3.9259,-0.4024,4.18
1.257976,-1.3638,3.9636,1.8041,4.56
1.274675,0.3253,1.9070,2.3662,3.06
1.276027,2.3622,0.1686,2.9546,3.79
1.283397,2.6025,-0.8155,1.8520,3.30
1.300059,2.9109,-1.1916,1.2685,3.39
1.308314,4.2904,-2.7737,0.7953,5.17
1.316949,4.6775,-4.9166,1.4074,6.93
1.324872,3.4215,-3.8477,1.9650,5.51
1.333134,0.2810,-0.8282,-3.1302,3.25
1.349716,-2.8137,2.5027,-1.1638,3.94
1.358104,-4.9561,2.3457,-1.6948,5.74
1.366149,-5.5602,2.9687,-2.0121,6.62
1.374339,-4.6818,4.4230,-1.5002,6.61
1.383173,-2.2664,3.9920,-1.3595,4.79
1.399081,1.8919,1.8146,-1.6474,3.10
1.407514,3.7908,2.6718,-2.1690,5.12
1.415781,4.3002,3.3731,-1.7309,5.73
1.423932,4.5107,3.7526,-1.5980,6.08
1.440344,5.5334,3.4419,-2.1323,6.86
1.450775,5.7358,3.1852,-2.9210,7.18
1.457798,5.6576,3.0354,-3.4640,7.30
1.466021,5.3435,3.1208,-3.5761,7.15
1.473622,5.0414,3.2472,-3.1651,6.78
1.489821,3.3114,3.0515,-2.0382,4.94
1.498771,2.8040,1.5841,-1.8920,3.74
1.507765,3.5225,0.7676,-1.5571,3.93
1.516350,2.9252,-0.0798,-0.1838,2.93
1.523152,2.3706,-1.4401,0.4943,2.82
1.540547,1.7979,-4.2249,0.8030,4.66
1.549689,1.6975,-5.2482,0.9295,5.59
1.555933,0.8417,-5.8748,1.2743,6.07
1.564271,-0.3124,-6.0596,1.3793,6.22
1.580395,-2.5989,-6.0634,1.9965,6.89
1.591189,-4.7445,-5.8993,4.1655,8.64
1.597841,-4.8822,-5.6714,2.3076,7.83
1.610305,-4.9924,-4.9287,1.9332,7.28
1.613429,-5.1594,-4.0544,-0.9608,6.63
1.630194,-9.5603,3.4826,-2.0895,10.39
1.639119,-10.1770,2.7302,0.2601,10.54
1.647549,-10.0946,2.8670,1.0522,10.55
1.655789,-8.2667,2.6919,2.2253,8.97
1.665565,-5.1267,1.2595,3.3377,6.25
1.674116,-2.7467,-0.1468,3.5029,4.45
1.687858,2.9635,-1.8586,4.6129,5.79
1.698362,4.6741,-1.4828,4.8261,6.88
1.707341,4.6394,-0.6364,2.6368,5.37
1.713458,2.4650,-0.3588,-2.2130,3.33
1.729057,1.4178,-3.5842,-4.3340,5.80
1.740164,1.6534,-5.5909,-3.8827,7.00
1.748639,1.9153,-6.4872,-5.1026,8.47
1.757126,1.8798,-7.4706,-4.2747,8.81
1.764246,-0.9190,-6.1757,-0.4076,6.26
1.773487,-8.6064,-4.3175,9.1699,13.30
1.786176,-4.1677,-2.3806,-2.7514,5.53
1.797917,-4.0718,2.8558,-4.4308,6.66
1.806742,-0.8122,5.7976,-4.1185,7.16
1.814547,2.1975,8.0848,-4.5396,9.53
1.823168,-0.7327,5.8159,-1.0861,5.96
1.838330,-6.0077,2.1609,2.5266,6.87
1.846738,-3.7367,-0.8690,12.5331,13.11
1.856960,-3.6406,-2.0825,13.5606,14.19
1.865678,-2.3697,-1.3540,7.3700,7.86
1.874049,-1.2314,0.4435,1.7329,2.17
1.890115,-1.0237,1.0545,-0.9901,1.77
1.898527,1.1133,0.2920,-0.9150,1.47
1.906690,0.7363,0.2481,-0.8908,1.18
1.914778,-0.1200,0.8092,-0.7485,1.11
1.923540,-0.8682,2.2656,-0.5042,2.48
1.938466,-0.4168,3.9579,0.4453,4.00
1.946880,0.5284,3.6979,1.2089,3.93
1.956139,0.4033,2.7360,2.5838,3.78
1.970765,1.1144,0.1767,-0.0553,1.13
1.976874,2.1473,-0.1205,2.2132,3.09
1.983989,1.7697,-2.7471,-0.6698,3.34
2.000745,0.2028,-2.4613,-0.2766,2.49
2.009057,0.4356,-2.2394,0.0736,2.28
2.017091,0.2655,-2.8550,0.1234,2.87
2.025761,0.7085,-2.9428,0.2995,3.04
2.033880,0.3343,-3.1312,0.7369,3.23
2.045959,-0.9053,-3.1769,0.8922,3.42
2.058554,-1.3036,-2.0811,1.0462,2.67
2.066357,-1.8253,-1.1702,1.1772,2.47
2.074698,-1.8945,-0.4812,0.9157,2.16
2.083336,-2.0136,-0.1999,0.9166,2.22
2.099399,-0.9887,-0.7146,0.7122,1.41
2.107886,-0.9040,-0.3025,1.4049,1.70
2.115830,-0.4316,-1.1477,1.3855,1.85
2.124903,-0.2357,-1.4872,1.2858,1.98
2.140918,-0.2434,-1.1791,0.7800,1.43
2.149014,-0.4789,-0.2912,0.4485,0.72
2.157681,-0.4744,0.3965,0.7534,0.97
2.165832,0.1838,1.0709,0.3809,1.15
2.173948,0.2636,1.5216,-0.3727,1.59
2.190307,0.2454,1.0336,-0.2856,1.10
2.198643,0.0197,0.3054,0.0415,0.31
2.206943,0.0630,-0.6631,0.7360,0.99
2.215004,-0.1452,-1.1607,1.4241,1.84
2.223215,-0.3276,-0.8208,1.3133,1.58
2.240028,-0.0465,-0.1536,0.5940,0.62
2.247985,0.1612,-0.0488,-0.3947,0.43
2.256010,0.3421,0.3410,-1.1198,1.22
2.264615,0.8274,0.7071,-1.3314,1.72
2.280493,0.5698,0.6741,-1.0054,1.34
2.289010,0.3377,0.6663,-0.6376,0.98
2.297288,-0.1786,0.4909,-0.2367,0.57
2.305938,-0.8157,0.2476,0.1538,0.87
2.314194,-1.1841,-0.0866,0.3817,1.25
2.330418,-1.3927,-0.9624,1.0357,1.98
2.339070,-1.2197,-1.0720,0.9475,1.88
2.347777,-0.9461,-0.9780,0.7561,1.56
2.356564,-0.5866,-1.0713,0.9268,1.53
2.364978,0.0310,-1.5370,0.8805,1.77
2.373106,0.4211,-1.9601,0.2816,2.02
2.388577,1.0930,-2.6338,-0.2115,2.86
2.397270,1.4040,-2.4953,-0.2874,2.88
2.406640,1.1871,-2.3661,-0.3327,2.67
2.414535,0.6113,-2.2135,-0.1223,2.30
2.423973,0.1497,-2.0596,0.3102,2.09
2.437868,-0.6788,-1.5585,1.2390,2.10
2.451824,-1.2188,-1.4289,1.5842,2.46
2.456728,-1.3509,-0.7589,1.2522,1.99
2.464064,-1.0776,-0.6521,1.1680,1.72
2.479097,-1.7279,-0.3230,0.0995,1.76
2.489377,-1.2663,1.2040,-3.8044,4.19
2.497917,0.4541,3.0175,-6.6483,7.32
2.506626,2.5904,1.0155,-0.9949,2.95
2.514847,1.7874,0.7818,-2.8141,3.42
2.523629,1.3916,1.0331,-3.9202,4.29
2.537252,1.3111,-0.5384,-2.7022,3.05
2.546845,0.6612,-1.4147,-1.7285,2.33
2.556025,-0.0228,-2.3682,0.1238,2.37
2.564430,-1.3737,-3.1091,1.7375,3.82
2.573393,-2.4718,-3.5869,3.0201,5.30
2.587505,-4.4167,-2.6023,3.3188,6.11
2.596447,-3.9246,-0.3371,2.1339,4.48
2.604839,-2.0165,1.1846,0.6174,2.42
2.619724,-1.1054,2.3099,-2.5406,3.61
2.629725,-1.2258,2.8823,-3.5368,4.72
2.639130,-0.6145,2.7382,-3.2665,4.31
2.646677,-0.9178,1.7955,-2.0426,2.87
2.655548,-1.3562,0.6906,-0.1127,1.53
2.664290,-1.4694,0.4456,0.7417,1.71
2.676981,-0.6501,0.3011,1.4425,1.61
2.691860,0.0417,0.5209,1.5533,1.64
2.693572,1.0503,0.9318,1.2426,1.87
2.704907,1.4526,1.0797,1.1937,2.17
2.718304,2.2281,2.4238,1.3028,3.54
2.730083,2.9955,2.8684,1.2919,4.34
2.734166,2.5717,3.2688,1.1195,4.31
2.747563,1.7805,3.4774,0.4999,3.94
2.759873,1.2584,2.5607,-0.4513,2.89
2.767254,0.9348,1.4645,-0.4725,1.80
2.775550,0.0449,0.3103,0.1660,0.35
2.783647,-0.6674,-0.6171,0.6671,1.13
2.800067,-0.7031,-1.4930,1.6357,2.32
2.808280,-0.6019,-1.3964,1.9693,2.49
2.816502,-0.5695,-1.3643,2.2242,2.67
2.824796,-0.5754,-0.9791,2.2397,2.51
2.833144,-0.4611,-0.1045,1.1762,1.27
2.849841,0.1820,0.4660,-1.6328,1.71
2.857840,0.2863,1.2640,-1.8002,2.22
2.866450,-0.0176,-0.3686,-1.9014,1.94
2.874470,-0.6684,-2.7111,-1.7854,3.31
2.891106,-0.9696,-2.1940,-0.5482,2.46
2.899123,-0.9429,-1.3612,0.3460,1.69
2.907046,-0.7966,-0.7581,0.3067,1.14
2.915324,-0.6799,-0.5398,-0.3899,0.95
2.924345,-0.5945,-0.1254,-0.1706,0.63
2.940100,0.5049,0.5869,-0.0792,0.78
2.948825,0.4485,0.7523,-0.2172,0.90
2.956588,0.2645,0.9793,-0.1752,1.03
2.964994,0.1655,1.4380,0.3191,1.48
2.973306,-0.0284,1.8910,0.6337,1.99
2.989708,-0.3961,1.8100,0.4952,1.92
2.998077,-0.3985,1.4226,0.2681,1.50
3.006211,-0.2094,1.0973,0.0392,1.12
3.015295,0.0045,0.7709,-0.1663,0.79
3.023270,-0.1308,0.4293,-0.1525,0.47
3.039008,-0.6996,-0.5560,-0.0710,0.90
3.047501,-0.5095,-1.0309,-0.3116,1.19
3.056008,-0.2533,-1.1599,-0.4993,1.29
3.064520,0.1140,-1.1598,-1.4157,1.83
3.080249,-0.7668,-0.6578,-0.3398,1.07
3.089429,-2.6388,-1.1058,3.3630,4.42
3.099556,1.6230,-4.3048,10.4610,11.43
3.105473,-1.3583,-2.9941,4.9464,5.94
3.114934,-2.3803,-1.6505,1.8302,3.43
3.130086,0.9541,1.2637,-0.1097,1.59
3.138442,3.7353,1.9374,-2.5733,4.93
3.147954,4.2717,2.5831,-5.1246,7.15
3.156360,3.4664,2.7080,-6.1227,7.54
3.165290,1.9261,2.1206,-5.6149,6.30
3.178396,0.2855,0.7486,-3.6461,3.73
3.187843,1.4834,-4.0978,5.5130,7.03
3.200050,0.6201,-4.8513,2.5949,5.54
3.207001,-0.0227,-4.8218,-0.6232,4.86
3.213955,1.0731,-4.7162,-2.3317,5.37
3.228782,-0.0638,-0.9035,-5.1584,5.24
3.238488,-0.5732,1.8936,-3.3002,3.85
3.246893,0.7576,2.9873,-0.8166,3.19
3.255096,0.7367,3.5921,1.7173,4.05
3.264023,0.3965,3.5645,3.0698,4.72
3.278327,-0.1785,1.0415,4.1649,4.30
3.288597,-0.8647,0.2834,3.4981,3.61
3.297074,-0.7929,-0.4954,2.3818,2.56
3.304143,-0.7231,-1.1999,0.9557,1.70
3.314221,-0.8398,-1.4370,-0.3820,1.71
3.323592,-0.5506,-1.4849,-0.9107,1.83
3.335579,-0.3871,-0.9858,-0.8800,1.38
3.346408,-0.4745,-0.4606,-0.4995,0.83
3.355861,-0.5995,-0.0843,-0.1486,0.62
3.363593,-0.5713,0.0133,0.1191,0.58
3.377088,-0.7580,-0.3514,0.1121,0.84
3.390385,-0.7386,-0.8381,0.2605,1.15
3.397730,-1.2369,-1.7699,0.0797,2.16
3.404394,-1.5440,-2.9840,-0.5015,3.40
3.414254,-1.3731,-4.1372,-1.3423,4.56
3.426490,0.4735,-1.1061,-1.0359,1.59
3.438600,1.5016,1.4377,-0.6267,2.17
3.447446,2.8752,2.7748,0.0572,4.00
3.456140,3.0598,4.1140,0.4721,5.15
3.464490,3.3994,3.9673,1.5265,5.44
3.476210,2.2614,3.0694,1.8422,4.23
3.489496,0.9025,3.0959,0.8292,3.33
3.500465,0.3595,2.3657,-0.2258,2.40
3.508618,0.0653,1.7110,-0.2729,1.73
3.516839,-0.7794,1.1774,-0.1703,1.42
3.525165,-1.3327,0.5542,0.3053,1.48
3.533374,-1.5045,0.1632,0.7298,1.68
3.553986,-1.4292,0.1749,0.2537,1.46
3.558012,-0.9038,0.5334,-0.7172,1.27
3.566296,-0.6123,0.9993,-1.6136,1.99
3.574567,-0.9392,1.9280,-2.1812,3.06
3.590844,-0.0250,4.2200,-1.3537,4.43
3.599310,0.4218,4.5129,-0.1095,4.53
3.608198,-2.1563,4.3468,-3.2515,5.84
3.615602,-1.1363,2.4892,-4.4947,5.26
3.624034,-0.1782,0.1462,-3.1523,3.16
3.640883,1.6274,-4.1455,0.5964,4.49
3.650548,1.9271,-5.6283,2.3040,6.38
3.657193,1.7328,-6.2501,3.9373,7.59
3.665549,1.6033,-5.9588,5.0467,7.97
3.673711,0.5794,-3.7068,5.6769,6.80
3.690059,0.4268,-0.5636,4.6931,4.75
3.697968,-0.0308,0.0230,3.0990,3.10
3.706334,-0.2819,0.3040,1.5108,1.57
3.714960,-0.2902,0.3669,0.1745,0.50
3.731135,0.1766,0.1866,-1.6186,1.64
3.739716,0.0672,0.1927,-2.5607,2.57
3.747712,0.5459,0.0823,-2.3374,2.40
3.755916,0.4351,-0.1299,-2.3504,2.39
3.764254,0.9535,-0.4676,-2.3707,2.60
3.780489,-0.5224,-1.0463,-2.0680,2.38
3.789286,-0.3454,-1.0963,-0.7788,1.39
3.797294,0.0280,-0.8084,-0.0121,0.81
3.805217,0.1040,-0.3744,0.4986,0.63
3.813892,-0.1584,0.0277,1.5433,1.55
3.830216,0.1936,0.6779,2.4526,2.55
3.838407,-0.0372,0.8268,1.7433,1.93
3.847166,0.2403,0.8466,1.1418,1.44
3.855705,0.3191,0.6490,0.4750,0.87
3.864332,0.1828,0.2938,-0.1312,0.37
3.879433,0.1351,-0.5374,-0.3603,0.66
3.888018,0.1352,-0.7672,-0.5066,0.93
3.897229,-0.1482,-0.8859,-0.6537,1.11
3.904603,-0.1102,-0.7812,-0.6985,1.05
3.913923,-0.1321,-0.5197,-0.7233,0.90
3.929017,-0.7722,0.2288,-0.1476,0.82
3.937913,-0.5115,0.7721,0.6345,1.12
3.947043,0.3241,1.3408,1.3894,1.96
3.955563,0.9110,1.5509,1.3752,2.26
3.970066,0.6505,0.5221,0.3929,0.92
3.980108,0.2050,-0.0842,-0.3409,0.41
3.988447,-0.0823,-0.4412,-0.8399,0.95
3.996133,-0.4503,-0.5504,-1.2323,1.42
4.005649,-0.2483,-0.4278,-1.1879,1.29
4.013529,0.0009,-0.0597,-0.9043,0.91
4.027284,0.1587,0.3267,-0.2115,0.42
4.038396,0.2281,0.2126,0.1179,0.33
4.046846,0.1261,0.2352,0.5059,0.57
4.055309,0.0905,0.0465,0.8985,0.90
4.063884,0.0459,-0.2028,0.9996,1.02
4.077151,0.0377,-0.4030,0.6924,0.80
4.088577,0.0017,-0.2863,0.2159,0.36
4.096895,-0.2027,-0.1394,-0.3016,0.39
4.104184,-0.3511,0.0008,-0.7881,0.86
4.113622,-0.3558,0.1675,-1.1509,1.22
4.126247,-0.5957,0.0468,-1.6300,1.74
4.138028,-0.3795,-0.0449,-2.3422,2.37
4.146925,-0.1106,0.0617,-3.4442,3.45
4.155254,0.5520,-4.1486,-7.4252,8.52
4.163929,-1.1161,0.1826,-7.0716,7.16
4.176148,0.0401,0.8504,5.1785,5.25
4.188650,0.9727,0.7808,10.3332,10.41
4.197670,0.7500,-0.5700,14.9340,14.96
4.205482,0.0899,-1.7095,9.4559,9.61
4.214278,-0.0304,-1.4622,3.8990,4.16
4.229088,-0.1648,-0.7373,-1.3426,1.54
4.233419,-0.1436,-0.5914,-2.4530,2.53
4.250171,0.1918,-0.0372,-1.7102,1.72
4.258037,0.3746,0.2514,-0.5629,0.72
4.266298,0.3869,0.5026,0.3851,0.74
4.274909,0.3150,0.5234,0.8004,1.01
4.291171,0.0524,0.2259,0.0792,0.25
4.299221,0.0139,0.0545,-0.3776,0.38
4.307858,0.2121,-0.0754,-0.5256,0.57
4.315587,0.2020,-0.0776,-0.4604,0.51
4.323940,0.1820,-0.0577,-0.2197,0.29
4.340296,-0.0640,0.0744,0.7912,0.80
4.349162,-0.3209,-0.0963,0.7153,0.79
4.356868,-0.1865,-0.2432,0.4793,0.57
4.365931,-0.1990,-0.2744,0.3678,0.50
4.373435,-0.2167,-0.3661,0.3466,0.55
4.389923,0.0900,-0.4065,0.3943,0.57
4.398183,0.3106,-0.2811,0.4192,0.59
4.406255,0.4302,-0.2066,0.3400,0.59
4.414547,0.2697,-0.0479,0.0758,0.28
4.432173,-0.0907,0.2626,-0.2342,0.36
4.439145,-0.2264,0.3670,-0.2509,0.50
4.447681,-0.3744,0.4688,-0.0685,0.60
4.455941,-0.3873,0.4480,-0.0375,0.59
4.463993,-0.1210,0.2759,-0.2638,0.40
4.480788,0.3096,0.0739,-0.8109,0.87
4.488824,0.5639,-0.0488,-1.2295,1.35
4.497130,0.8260,-0.2019,-1.1234,1.41
4.505594,0.8994,-0.2419,-0.8608,1.27
4.513516,0.9520,-0.2838,-0.4872,1.11
4.523071,0.8191,-0.1842,-0.1312,0.85
4.538233,0.0269,-0.0596,0.1053,0.12
4.546364,-0.2277,-0.0317,0.3051,0.38
4.557416,-0.4759,0.0110,0.7856,0.92
4.563608,-0.5726,-0.0715,1.2779,1.40
4.579229,-0.1317,-0.3736,0.9716,1.05
4.587587,0.1120,-0.4216,0.0746,0.44
4.597107,0.3722,-0.4151,-0.6966,0.89
4.605907,0.4459,-0.3065,-0.9865,1.13
4.614157,0.4476,-0.2970,-0.7991,0.96
4.624246,0.3686,-0.2672,-0.6391,0.78
4.638669,-0.0770,-0.1612,0.0945,0.20
4.648548,-0.1057,-0.1969,0.1587,0.27
4.654779,-0.4695,-0.1547,0.2377,0.55
4.669953,-0.3464,-0.0383,0.1154,0.37
4.678811,-0.2334,0.1397,-0.7320,0.78
4.687543,-0.0263,0.3909,-1.8608,1.90
4.695832,-0.0308,0.6887,-2.1071,2.22
4.704324,-0.0267,1.1269,-2.0246,2.32
4.720107,0.0925,1.4512,-0.8924,1.71
4.729399,-0.0426,1.0973,0.1714,1.11
4.738439,-0.3065,0.2182,1.4203,1.47
4.746785,-0.4630,-0.4360,1.7672,1.88
4.755220,-0.5062,-0.5660,1.0535,1.30
4.769608,-0.3622,-0.1945,-0.3646,0.55
4.779723,-0.2872,0.0722,-0.8361,0.89
4.788454,-0.2430,0.2350,-0.9693,1.03
4.795913,-0.1946,0.2332,-0.6661,0.73
4.804161,-0.0387,0.2154,-0.3184,0.39
4.813535,-0.0001,0.1785,-0.1879,0.26
4.827491,-0.0916,0.0742,0.2550,0.28
4.837422,-0.0698,0.0611,0.2774,0.29
4.846257,-0.1651,0.0221,0.2479,0.30
4.855041,-0.1130,-0.3058,0.3216,0.46
4.863787,-0.1663,-0.4316,0.2776,0.54
4.876623,0.0576,-0.9633,0.3875,1.04
4.887968,0.3129,-1.0424,-0.4134,1.16
4.896839,0.2338,-0.7315,-0.1143,0.78
4.904823,0.2346,-0.7270,-0.7198,1.05
4.918006,-0.0731,0.6164,0.4879,0.79
4.929630,-0.0403,1.0689,0.9815,1.45
4.938522,-0.0717,1.2364,1.0281,1.61
4.946798,0.0511,1.0442,0.2787,1.08
4.954242,0.1490,0.7584,-0.1705,0.79
4.968139,-0.0268,-0.2571,-0.2336,0.35
4.975610,-0.1834,-0.6493,0.0811,0.68
4.990241,-0.0967,-0.6299,0.2339,0.68
4.996659,-0.0440,-0.5489,0.1130,0.56
5.008537,0.0119,-0.2599,0.2337,0.35
5.016843,-0.0677,-0.1069,0.2382,0.27
5.025154,-0.1424,-0.0153,0.1607,0.22
5.033368,-0.1564,0.1113,-0.0080,0.19
5.049833,-0.3812,0.2112,-0.3094,0.53
5.057917,-0.3203,0.2787,-0.2622,0.50
5.066304,-0.0480,0.2757,-0.0005,0.28
5.074397,0.1297,0.0786,0.3057,0.34
5.091907,0.3289,-0.0724,0.2877,0.44
5.099207,0.4130,0.0428,0.1582,0.44
5.107853,0.3049,-0.3274,-0.0483,0.45
5.115692,0.0683,-0.4204,-0.1120,0.44
5.123740,-0.0828,-0.3069,0.0547,0.32
5.140572,-0.2735,-0.0521,0.1664,0.32
5.149413,-0.3603,0.0505,0.1984,0.41
5.157287,-0.4318,0.0648,0.1723,0.47
5.164844,-0.4778,0.0599,0.1416,0.50
5.173804,-0.6413,0.0142,0.0343,0.64
5.190352,-0.4717,-0.2164,-0.0455,0.52
5.199371,-0.3463,-0.3418,-0.1437,0.51
5.206812,-0.2531,-0.3149,-0.4738,0.62
5.215294,-0.3655,-0.2098,-0.6818,0.80
5.223452,-0.2877,-0.0088,-0.5815,0.65
5.239448,0.2165,0.4248,-0.1827,0.51
5.247608,0.4386,0.5757,0.1809,0.75
5.256289,0.8098,0.5223,0.5238,1.10
5.264229,0.6687,0.3821,0.4539,0.89
5.280528,-0.1938,-0.1062,-0.1977,0.30
5.288645,-0.2100,-0.2813,-0.3331,0.48
5.297396,-0.0854,-0.3900,-0.3758,0.55
5.305388,0.0386,-0.5328,-0.3545,0.64
5.313742,0.0464,-0.6909,-0.4070,0.80
5.329776,0.1315,-0.3719,-0.5147,0.65
5.339044,0.3253,-0.0878,-0.4428,0.56
5.346747,0.6307,0.3163,-0.2543,0.75
5.354795,0.7998,0.6466,-0.0935,1.03
5.371610,0.6139,0.5329,0.0334,0.81
5.379988,0.6913,0.2940,-0.5011,0.90
5.389583,0.6295,-0.5219,-0.6693,1.06
5.397055,0.7563,-0.6615,-0.4102,1.09
5.404656,0.5515,-0.4740,-0.0882,0.73
5.420846,-0.3216,0.2760,0.7034,0.82
5.429765,-0.1162,0.4162,0.7852,0.90
