# Target Sample Rate: 100 Hz,,,,
# Max Device Sample Rate: 100 Hz,,,,
# Recording started at: 2026-06-05 11:09:23.837,,,,
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
521.446035,0.0011,-0.0587,0.0057,0.06
521.448624,0.0109,-0.0332,-0.0425,0.06
521.461992,0.028,-0.0387,0.0358,0.06
521.465047,0.038,-0.02,0.1616,0.17
521.477963,0.0165,-0.0253,0.2009,0.2
521.493702,0.0069,-0.0838,0.1699,0.19
521.49814,0.0043,-0.0947,0.0796,0.12
521.509955,0.0066,-0.1129,-0.0153,0.11
521.525836,-0.0173,-0.0726,-0.0903,0.12
521.530836,-0.0288,-0.0642,-0.0801,0.11
521.541904,-0.0044,-0.0749,-0.0343,0.08
521.547117,0.0031,-0.0831,0.0137,0.08
521.557865,-0.006,-0.0625,0.0997,0.12
521.574294,-0.0006,-0.0322,0.1761,0.18
521.593131,0.0053,-0.0265,0.2206,0.22
521.593373,-0.0064,-0.0075,0.1492,0.15
521.59761,0.0009,-0.0175,0.0783,0.08
521.609328,0.0057,-0.0467,0.0339,0.06
521.625291,0.0055,-0.0506,-0.0034,0.05
521.629551,0.0007,-0.042,-0.0274,0.05
521.641868,-0.0016,-0.0502,-0.0154,0.05
521.645919,-0.0086,-0.0464,-0.0106,0.05
521.658265,-0.006,-0.0618,-0.0106,0.06
521.674174,-0.0059,-0.0531,0.0011,0.05
521.690164,0.0016,-0.0545,0.0667,0.09
521.690258,0.0161,-0.055,0.1229,0.14
521.706227,0.0042,-0.0672,0.1189,0.14
521.706352,-0.0076,-0.0557,0.0505,0.08
521.722386,-0.0074,-0.0608,0.049,0.08
521.73853,-0.0141,-0.0231,0.0505,0.06
521.738646,-0.0139,-0.0112,0.0747,0.08
521.754517,-0.0042,-0.0137,0.106,0.11
521.754645,0.0055,-0.0303,0.1536,0.16
521.770463,0.015,-0.0517,0.1532,0.16
521.786365,0.0126,-0.0946,0.0594,0.11
521.786489,0.0101,-0.0899,0.0379,0.1
521.802687,0.0266,-0.078,0.0429,0.09
521.818688,0.0379,-0.0685,0.1053,0.13
521.81914,0.0303,-0.0615,0.0935,0.12
521.83454,0.0299,-0.0832,0.0508,0.1
521.836033,0.0249,-0.093,0.0177,0.1
521.850314,0.0272,-0.0908,0.0253,0.1
521.866821,0.0126,-0.0454,0.0805,0.09
521.883555,0.0028,-0.0357,0.1162,0.12
521.88367,-0.0141,-0.0117,0.1565,0.16
521.885529,-0.007,-0.0092,0.1467,0.15
521.906337,-0.0048,-0.0162,0.1464,0.15
521.906487,-0.0191,-0.0376,0.1149,0.12
521.922332,-0.0094,-0.071,0.1051,0.13
521.938309,-0.0116,-0.0972,0.0713,0.12
521.938436,0.0029,-0.0972,0.0522,0.11
521.954528,0.003,-0.0951,0.0168,0.1
521.954664,0.0008,-0.081,-0.0209,0.08
521.970487,0.0297,-0.079,0.0208,0.09
521.987051,0.013,-0.0502,0.0854,0.1
521.987187,-0.0037,-0.0356,0.1136,0.12
522.003677,0.0011,-0.0236,0.0632,0.07
522.019866,0.049,-0.0854,0.1794,0.2
522.020069,0.0678,-0.1087,0.2185,0.25
522.025852,0.0456,-0.0912,0.2311,0.25
522.035751,0.0211,-0.0832,0.2242,0.24
522.052865,-0.032,-0.0411,0.0804,0.1
522.05825,-0.0441,-0.0466,-0.0017,0.06
522.069385,-0.0513,-0.0569,-0.0622,0.1
522.075184,-0.0297,-0.072,-0.0822,0.11
522.085835,-0.0174,-0.0844,-0.0571,0.1
522.106266,-0.0024,-0.0727,0.1402,0.16
522.108116,-0.0019,-0.0608,0.2337,0.24
522.122673,-0.0038,-0.0774,0.2958,0.31
522.13941,0.0109,-0.0704,0.1885,0.2
522.140759,0.0178,-0.0492,0.091,0.1
522.155747,0.0175,-0.0304,0.044,0.06
522.157437,0.0101,-0.0189,0.0162,0.03
522.171836,-0.0094,-0.0457,0.0006,0.05
522.188428,-0.0147,-0.0995,0.0246,0.1
522.190142,-0.0076,-0.1162,0.0509,0.13
522.204712,-0.0075,-0.0969,0.0913,0.13
522.20637,0.0021,-0.0871,0.1027,0.13
522.220959,-0.0049,-0.0724,0.1235,0.14
522.236972,-0.0093,-0.0524,0.1384,0.15
522.239755,0.0074,-0.0422,0.1847,0.19
522.253195,0.0002,-0.039,0.1565,0.16
522.256447,-0.007,-0.0481,0.0763,0.09
522.268883,-0.0189,-0.0475,0.0534,0.07
522.28483,-0.0189,-0.061,0.0227,0.07
522.28898,-0.0046,-0.0775,0.0243,0.08
522.301304,0.0121,-0.0843,0.0593,0.1
522.30549,0.012,-0.1124,0.1464,0.18
522.320188,0.0095,-0.1356,0.1542,0.21
522.33562,0.0165,-0.0865,0.065,0.11
522.338709,0.0282,-0.0476,0.0494,0.07
522.352395,0.023,-0.0448,0.0818,0.1
522.35487,0.0249,-0.0372,0.1117,0.12
522.368577,0.022,-0.0534,0.1248,0.14
522.384355,0.0166,-0.0624,0.0394,0.08
522.387681,0.0071,-0.0958,0.0199,0.1
522.400295,0.0213,-0.1028,0.0196,0.11
522.405034,0.026,-0.0979,0.048,0.11
522.416873,-0.0075,-0.0882,0.0716,0.11
522.432962,-0.0244,-0.0302,0.1015,0.11
522.448787,-0.0222,-0.0516,0.0842,0.1
522.448908,-0.0246,-0.0561,0.0837,0.1
522.464635,-0.0223,-0.0536,0.0666,0.09
522.464746,-0.0007,-0.0413,0.0731,0.08
522.480869,-0.0269,-0.0099,0.0869,0.09
522.496737,-0.0411,-0.0356,0.0735,0.09
522.496858,-0.0242,-0.0641,0.0561,0.09
522.512768,0.0164,-0.083,0.0388,0.09
522.529054,0.0138,-0.0967,0.0658,0.12
522.529175,0.0016,-0.0964,0.034,0.1
522.545089,-0.0154,-0.0771,-0.0262,0.08
522.545275,-0.0085,-0.0818,-0.0122,0.08
522.561167,0.0391,-0.0862,0.0995,0.14
522.577306,0.033,-0.0829,0.1855,0.21
522.577861,-0.0009,-0.0656,0.1746,0.19
522.593549,-0.0229,-0.0484,0.1423,0.15
522.61235,-0.0165,-0.012,0.007,0.02
522.612603,-0.0408,0.0023,-0.048,0.06
522.628164,-0.041,-0.0265,-0.0814,0.09
522.628314,-0.0315,-0.0241,-0.0576,0.07
522.644101,-0.0172,-0.0431,0.033,0.06
522.660153,0.0021,-0.0689,0.2185,0.23
522.660422,0.0046,-0.0639,0.2659,0.27
522.676556,0.0091,-0.0615,0.2108,0.22
522.677029,0.0159,-0.0688,0.1202,0.14
522.692869,0.0035,-0.0739,0.0487,0.09
522.708606,-0.0119,-0.0818,-0.0478,0.1
522.709512,0.0043,-0.0847,-0.066,0.11
522.724602,-0.0129,-0.0995,-0.0602,0.12
522.726234,-0.0206,-0.0831,-0.0309,0.09
522.740857,-0.04,-0.0713,0.0126,0.08
522.756757,-0.033,-0.0448,0.072,0.09
522.756846,-0.0498,-0.0158,0.1168,0.13
522.773209,-0.0234,-0.0172,0.1051,0.11
522.775603,-0.0258,-0.0359,0.1159,0.12
522.789381,0.0007,-0.064,0.1241,0.14
522.805175,-0.0231,-0.0894,0.0068,0.09
522.808388,-0.0255,-0.0987,-0.0297,0.11
522.821259,-0.0232,-0.0864,-0.0495,0.1
522.825212,-0.0209,-0.0814,-0.074,0.11
522.837401,-0.026,-0.0714,-0.0631,0.1
522.853379,-0.0122,-0.0509,0.1037,0.12
522.857325,-0.0173,-0.055,0.1787,0.19
522.869549,-0.0297,-0.0497,0.1437,0.15
522.886287,0.0104,-0.0437,0.0521,0.07
522.890646,-0.0068,-0.043,0.0505,0.07
522.904805,0.0121,-0.0568,0.0778,0.1
522.9077,0.0025,-0.0706,0.0693,0.1
522.920302,-0.012,-0.0749,0.0395,0.09
522.93678,-0.0193,-0.0958,-0.0506,0.11
522.940214,0.0021,-0.0955,-0.0513,0.11
522.95274,-0.0076,-0.0904,-0.0426,0.1
522.956759,-0.01,-0.0899,0.0018,0.09
522.968719,-0.0124,-0.0679,0.0533,0.09
522.984786,-0.036,-0.038,0.1153,0.13
522.990275,-0.0382,-0.0038,0.1305,0.14
523.000669,-0.0548,0.0041,0.1241,0.14
523.006552,-0.0596,0.0192,0.0963,0.11
523.017354,-0.0594,0.0175,0.0898,0.11
523.033434,-0.033,0.1073,0.0965,0.15
523.038833,-0.0449,0.2493,0.1284,0.28
523.049549,-0.057,0.5185,0.1931,0.56
523.065873,-0.0858,0.8385,0.2948,0.89
523.065991,-0.1435,1.1974,0.4095,1.27
523.082674,-0.2345,1.4801,0.4824,1.57
523.099178,-0.2949,1.5585,0.3811,1.63
523.099283,-0.2286,1.2075,0.4523,1.31
523.118371,-0.1314,0.7315,0.5152,0.9
523.118648,-0.0366,0.1631,0.4446,0.48
523.134535,0.1151,-0.4194,0.2471,0.5
523.137806,0.0982,-0.5621,0.1617,0.59
523.150543,0.0549,-0.4802,0.0391,0.48
523.154775,0.019,-0.3003,-0.0879,0.31
523.166835,-0.0216,-0.094,-0.1431,0.17
523.18309,-0.0641,0.1739,-0.1801,0.26
523.199064,-0.0975,0.09,-0.1103,0.17
523.199164,-0.0856,-0.0199,-0.0631,0.11
523.215206,-0.0331,-0.096,-0.0306,0.11
523.215318,-0.0022,-0.1864,-0.0488,0.19
523.231118,0.0118,-0.2456,-0.0886,0.26
523.247209,-0.003,-0.1937,-0.0973,0.22
523.24733,-0.022,-0.157,-0.0608,0.17
523.263282,-0.0507,-0.1203,-0.0505,0.14
523.279412,-0.0817,-0.0516,-0.0687,0.12
523.279536,-0.084,-0.0362,-0.0663,0.11
523.295282,-0.0883,-0.0447,-0.0687,0.12
523.295382,-0.0663,-0.0555,-0.0305,0.09
523.311657,-0.0445,-0.0567,-0.0187,0.07
523.327502,-0.0584,0.0174,0.0361,0.07
523.328067,-0.0488,0.088,0.1051,0.15
523.344002,-0.0533,0.1299,0.1623,0.21
523.362804,-0.1056,0.1586,0.0734,0.2
523.363036,-0.0934,0.143,0.0612,0.18
523.378555,-0.0862,0.1154,-0.0299,0.15
523.378687,-0.0767,0.0926,-0.0853,0.15
523.394504,-0.0599,0.058,-0.0786,0.11
523.394637,-0.0384,0.0213,0.0041,0.04
523.410816,-0.0434,-0.054,0.0608,0.09
523.427254,-0.0201,-0.148,-0.0031,0.15
523.427344,0.0247,-0.1691,-0.0594,0.18
523.443313,0.036,-0.1567,-0.1298,0.21
523.459423,-0.0007,-0.0864,-0.2063,0.22
523.459851,-0.0247,-0.0547,-0.246,0.25
523.4757,-0.0294,-0.0346,-0.2455,0.25
523.476796,-0.0486,-0.0121,-0.1974,0.2
523.491875,-0.0411,0.0059,-0.1331,0.14
523.508303,-0.0338,0.0112,0.0136,0.04
523.509269,-0.048,0.0153,0.0698,0.09
523.524608,-0.0553,0.0289,0.0997,0.12
523.525581,-0.0506,-0.0031,0.1202,0.13
523.540637,-0.0793,-0.0401,0.1101,0.14
523.556457,-0.0723,-0.0452,0.0504,0.1
523.558998,-0.077,-0.0133,0.0175,0.08
523.572399,-0.077,0.0496,-0.0104,0.09
523.575221,-0.0868,0.0935,-0.0433,0.13
523.588924,-0.1013,0.1014,-0.033,0.15
523.604946,-0.0989,0.1028,-0.0312,0.15
523.607779,-0.0824,0.0772,-0.0209,0.11
523.621624,-0.0606,0.0587,-0.0127,0.09
523.638422,-0.0702,-0.0266,-0.077,0.11
523.64421,-0.0555,-0.0742,-0.1853,0.21
523.656207,0.0047,-0.1098,-0.2169,0.24
523.658242,0.0527,-0.0878,-0.1437,0.18
523.672583,0.0501,-0.0752,-0.0877,0.13
523.688892,-0.0147,-0.0907,-0.0547,0.11
523.690196,-0.0531,-0.1095,-0.0818,0.15
523.705098,-0.0629,-0.1139,-0.1282,0.18
523.706717,-0.0795,-0.0969,-0.1502,0.2
523.721143,-0.0816,-0.0272,-0.1627,0.18
523.737194,-0.0729,0.0498,-0.1823,0.2
523.740289,-0.0814,0.0476,-0.1228,0.15
523.753076,-0.0804,0.005,-0.0038,0.08
523.756399,-0.075,-0.059,0.0858,0.13
523.768721,-0.0602,-0.0799,0.0773,0.13
523.784561,-0.0009,-0.0529,-0.1014,0.11
523.788991,0.0201,-0.0287,-0.1236,0.13
523.800471,0.0171,-0.0117,-0.1363,0.14
523.807026,-0.0025,0.0244,-0.1465,0.15
523.817076,-0.0173,0.0484,-0.1324,0.14
523.833236,-0.0531,0.0557,-0.1157,0.14
523.84024,-0.0741,0.0557,-0.0989,0.14
523.849748,-0.0711,0.0558,-0.0582,0.11
523.865548,-0.0704,0.0273,-0.0514,0.09
523.8657,-0.0673,0.0493,-0.0354,0.09
523.882526,-0.0713,0.0714,-0.0245,0.1
523.898763,-0.0866,0.0968,0.0203,0.13
523.898892,-0.0857,0.0593,0.0236,0.11
523.914862,-0.092,0.0576,-0.0161,0.11
523.915005,-0.096,0.0198,-0.0576,0.11
523.931416,-0.0832,0.0034,-0.1276,0.15
523.949946,-0.0452,0.0084,-0.1564,0.16
523.950209,-0.0395,0.0087,-0.0732,0.08
523.965232,-0.0503,-0.0215,-0.0006,0.05
523.971157,-0.0213,-0.0356,-0.0609,0.07
523.98713,0.0003,-0.0451,-0.1186,0.13
523.987608,0.0146,-0.0498,-0.1451,0.15
524.003238,0.0146,-0.0593,-0.1452,0.16
524.019428,-0.0021,-0.0307,-0.1618,0.16
524.020383,-0.0259,-0.0236,-0.1664,0.17
524.035711,-0.0424,0.024,-0.1873,0.19
524.036372,-0.0395,0.0526,-0.1748,0.19
524.051768,-0.0484,0.0811,-0.1263,0.16
524.069143,-0.0371,0.067,-0.0522,0.09
524.070458,-0.0391,0.0464,-0.0279,0.07
524.086078,-0.0482,-0.0005,-0.0205,0.05
524.086491,-0.0425,-0.019,-0.0001,0.05
524.102973,-0.0252,-0.0256,0.0035,0.04
524.11962,-0.0219,-0.0221,-0.0227,0.04
524.122582,-0.012,0.0047,-0.0164,0.02
524.13798,-0.0069,0.0316,-0.0366,0.05
524.138111,-0.0189,0.0872,-0.0402,0.1
524.154379,-0.0594,0.1045,-0.051,0.13
524.170259,-0.068,0.103,-0.0766,0.15
524.170394,-0.0457,0.0577,-0.0722,0.1
524.186622,-0.0476,0.027,-0.0562,0.08
524.186754,-0.0543,0.0274,-0.0521,0.08
524.202887,-0.068,0.0348,-0.1123,0.14
524.218951,-0.0181,-0.0107,-0.222,0.22
524.219052,0.0187,-0.0465,-0.1621,0.17
524.234961,0.0457,-0.0677,-0.0909,0.12
524.235089,0.0197,-0.1223,-0.0271,0.13
524.251029,0.0106,-0.1482,-0.0114,0.15
524.267074,-0.0295,-0.1498,-0.0968,0.18
524.268227,-0.0508,-0.1088,-0.1428,0.19
524.283238,-0.0697,-0.0774,-0.16,0.19
524.292026,-0.0803,0.0308,-0.1583,0.18
524.315092,-0.0816,0.0862,-0.1061,0.16
524.331055,-0.1011,0.1449,0.1117,0.21
524.347287,-0.0119,0.0553,-0.0778,0.1
524.349553,0.007,0.0315,-0.1308,0.13
524.36325,0.0189,0.034,-0.1717,0.18
524.366103,-0.0051,0.0458,-0.1809,0.19
524.37927,-0.0362,0.067,-0.173,0.19
524.395108,-0.0432,-0.0036,-0.149,0.16
524.399584,-0.0333,-0.0424,-0.1143,0.13
524.410808,-0.0188,-0.0811,-0.0751,0.11
524.41575,-0.0235,-0.0548,-0.027,0.07
524.427221,-0.0212,-0.0188,0.0109,0.03
524.444257,-0.0358,0.0461,-0.0063,0.06
524.448565,-0.048,0.0486,-0.0258,0.07
524.464099,-0.0625,0.0272,-0.0452,0.08
524.465526,-0.0626,0.0199,-0.1193,0.14
524.480963,-0.0433,-0.0114,-0.1572,0.16
524.497076,-0.0305,-0.0528,-0.2607,0.27
524.49808,-0.0301,-0.0675,-0.212,0.22
524.513027,-0.0295,-0.0652,-0.116,0.14
524.52946,-0.0145,-0.0696,-0.0256,0.08
524.530948,-0.0003,-0.0528,-0.0618,0.08
524.545457,0.0281,-0.0312,-0.0715,0.08
524.547837,0.0303,0.0048,-0.0861,0.09
524.561113,0.0206,0.0288,-0.0455,0.06
524.576768,0.0037,0.0264,-0.0217,0.03
524.58077,-0.0251,0.0647,-0.024,0.07
524.592795,-0.0323,0.0957,-0.0429,0.11
524.5969,-0.0397,0.1218,-0.052,0.14
524.608518,-0.0444,0.1311,-0.0921,0.17
524.624525,-0.0537,0.0489,-0.1262,0.15
524.640249,-0.0392,-0.0044,-0.125,0.13
524.640365,-0.0246,-0.0312,-0.1047,0.11
524.656093,-0.0173,-0.0388,-0.1013,0.11
524.656219,-0.0289,-0.0368,-0.0716,0.09
524.672042,-0.0334,-0.0397,-0.0537,0.07
524.687834,-0.0184,-0.0837,-0.0443,0.1
524.688014,-0.0255,-0.0771,-0.0527,0.1
524.704164,-0.0277,-0.0296,-0.0613,0.07
524.720278,-0.0468,0.034,-0.04,0.07
524.720853,-0.0469,0.0862,-0.0292,0.1
524.736473,-0.0734,0.1527,-0.0498,0.18
524.737558,-0.0615,0.2049,-0.0512,0.22
524.756347,-0.0425,0.2022,-0.0624,0.22
524.756595,-0.0307,0.1587,-0.0496,0.17
524.77255,-0.0522,0.0865,-0.0536,0.11
524.789052,-0.0228,-0.0634,-0.2321,0.24
524.789156,0.0375,-0.1483,-0.2321,0.28
524.805553,0.0998,-0.1898,-0.1202,0.25
524.805703,0.0878,-0.1425,-0.0565,0.18
524.821604,0.0615,-0.0712,0.0164,0.1
524.837669,-0.0321,0.0185,0.0526,0.06
524.837807,-0.0538,0.0393,-0.0032,0.07
524.853797,-0.0303,0.0362,-0.0688,0.08
524.869979,-0.0189,-0.0467,-0.1352,0.14
524.870105,0.005,-0.0737,-0.1576,0.17
524.886086,-0.002,-0.1054,-0.0893,0.14
524.886224,-0.0017,-0.0843,-0.0043,0.08
524.902359,-0.018,-0.073,0.0715,0.1
524.918664,-0.0487,0.0185,0.0495,0.07
524.918794,-0.0441,0.0508,-0.0294,0.07
524.935117,-0.0251,0.0641,-0.0845,0.11
524.935621,-0.0373,0.0822,-0.1158,0.15
524.951314,-0.0231,0.0933,-0.1521,0.18
524.967631,-0.0302,0.1177,-0.1359,0.18
524.971805,-0.0444,0.1143,-0.1002,0.16
524.984752,-0.056,0.0896,-0.0504,0.12
525.003114,-0.0365,0.0625,0.0064,0.07
525.003247,-0.0459,0.0474,0.0296,0.07
525.024241,-0.0239,0.0125,0.0353,0.04
525.02442,-0.0049,-0.0316,0.023,0.04
525.028501,-0.012,-0.0661,0.0181,0.07
525.043104,-0.0219,-0.102,-0.0989,0.14
525.057198,-0.0245,-0.0816,-0.1274,0.15
525.073523,-0.0222,-0.0612,-0.1894,0.2
525.073639,-0.0292,-0.0433,-0.2346,0.24
525.089556,-0.0002,-0.0426,-0.0966,0.11
525.091126,-0.0073,-0.1007,-0.0281,0.1
525.105562,0,-0.1421,-0.0361,0.15
525.10777,0.0118,-0.1692,-0.0633,0.18
525.121464,0.0404,-0.1675,-0.0783,0.19
525.12515,0.057,-0.118,-0.0527,0.14
525.137545,0.0522,-0.0637,-0.0199,0.08
525.153506,0.0303,0.0183,-0.0183,0.04
525.15728,0.0038,0.0294,-0.0475,0.06
525.169414,-0.0323,0.0285,-0.0911,0.1
525.185267,-0.023,0.0318,-0.0998,0.11
525.191451,-0.0207,0.0527,-0.0743,0.09
525.201697,-0.0207,0.0545,-0.0202,0.06
525.207451,-0.0112,0.0155,0.0171,0.03
525.221241,-0.0111,-0.0307,0.0378,0.05
525.236496,0.0056,-0.1213,0.0256,0.12
525.239897,0.0008,-0.1322,-0.0001,0.13
525.252896,-0.0278,-0.1216,-0.0328,0.13
525.256311,-0.0398,-0.08,-0.0462,0.1
525.269054,-0.0303,-0.0431,-0.0646,0.08
525.28515,-0.0663,0.0957,-0.0997,0.15
525.289721,-0.0712,0.1787,-0.0931,0.21
525.301195,-0.0663,0.2047,-0.0444,0.22
525.306669,-0.0473,0.2046,0.0349,0.21
525.317301,-0.0452,0.1399,0.09,0.17
525.333621,-0.0098,0.0265,0.0199,0.03
525.338633,0.0307,-0.022,0.0141,0.04
525.349965,0.0664,-0.0563,0.1021,0.13
525.355531,0.0543,-0.0574,0.0926,0.12
525.366295,0.0254,-0.0803,0.0764,0.11
525.382505,-0.0016,-0.062,-0.0146,0.06
525.398407,-0.0117,-0.0325,-0.0468,0.06
525.398541,-0.0312,-0.0027,-0.0772,0.08
525.414548,-0.0291,0.0128,-0.1151,0.12
525.430466,-0.0152,-0.0107,-0.0749,0.08
525.430594,0.0159,0.003,-0.0254,0.03
525.446441,0.0113,0.0191,0.0645,0.07
525.446551,0.0044,0.0186,0.1879,0.19
525.46244,-0.0051,0.013,0.2424,0.24
525.478473,-0.0246,-0.042,0.1639,0.17
525.479649,-0.025,-0.0674,0.0428,0.08
525.494868,-0.0065,-0.1218,-0.0468,0.13
525.495797,0.0192,-0.1643,-0.1098,0.2
525.513635,0.033,-0.1852,-0.1442,0.24
525.528835,0.025,-0.1599,-0.1819,0.24
525.530026,0.0128,-0.1326,-0.1596,0.21
525.54554,0.008,-0.117,-0.1233,0.17
525.545672,-0.004,-0.0748,-0.0733,0.1
525.562068,-0.0015,-0.0636,-0.0212,0.07
525.578272,0.0012,-0.0002,0.1254,0.13
525.578405,0.0086,0.0089,0.1625,0.16
525.59436,0.0065,0.0059,0.1208,0.12
525.610845,-0.0145,0.0383,0.0232,0.05
525.610961,-0.012,0.064,0.0151,0.07
525.62696,-0.0452,0.0802,-0.0004,0.09
525.627808,-0.0426,0.0486,0.0199,0.07
525.643093,-0.0376,-0.0164,0.0568,0.07
525.659319,0.0038,-0.1371,0.076,0.16
525.660451,0.004,-0.1521,0.0176,0.15
525.675928,0.033,-0.1456,-0.0094,0.15
525.677303,0.0498,-0.1151,-0.0031,0.13
525.692087,0.0739,-0.1013,0.0246,0.13
525.708373,0.0645,-0.1047,0.0725,0.14
525.710283,0.0453,-0.1053,0.0426,0.12
525.724756,0.0356,-0.0939,0.0034,0.1
525.726951,0.0211,-0.073,-0.0023,0.08
525.741286,0.002,-0.0567,0.0036,0.06
525.757484,-0.0003,-0.1006,0.0628,0.12
525.773784,-0.0074,-0.1009,0.0852,0.13
525.773888,-0.012,-0.0988,0.1027,0.14
525.792771,-0.0117,-0.0872,0.0939,0.13
525.793032,-0.0305,-0.0396,0.09,0.1
525.809321,-0.0654,0.0437,0.0627,0.1
525.810267,-0.072,0.0337,0.0327,0.09
525.826064,-0.0476,0.0213,0.0194,0.06
525.826169,-0.0376,-0.0054,-0.006,0.04
525.842443,0.006,-0.0228,0.022,0.03
525.849724,0.0278,-0.0133,0.0846,0.09
525.858608,-0.0103,-0.0133,0.1134,0.11
525.866902,-0.0173,-0.023,0.1279,0.13
525.87517,0.0043,-0.0423,0.0589,0.07
525.889936,0.0353,-0.0903,0.0617,0.11
525.906056,0.0825,-0.102,0.183,0.23
525.907554,0.0389,-0.0922,0.1823,0.21
525.921971,0.0215,-0.0921,0.1292,0.16
525.938021,-0.0124,-0.0984,0.0202,0.1
525.940401,-0.0293,-0.0587,-0.0302,0.07
525.953933,-0.046,-0.0044,-0.0714,0.09
525.957435,-0.0435,0.0621,-0.0439,0.09
525.969831,-0.0433,0.0811,0.0164,0.09
525.975428,-0.0404,0.0572,0.1098,0.13
525.985911,-0.0257,-0.0194,0.2151,0.22
526.00193,0.0296,-0.1917,0.2941,0.35
526.006726,0.0607,-0.2063,0.2037,0.3
526.018061,0.0678,-0.1636,0.0945,0.2
526.037444,0.0074,-0.0743,-0.0335,0.08
526.040706,-0.0025,-0.0511,-0.0412,0.07
526.053493,-0.0145,-0.0352,-0.0225,0.04
526.070678,-0.0219,-0.0286,0.0052,0.04
526.070782,-0.0292,-0.0146,0.054,0.06
526.087577,-0.0102,0.0184,0.1509,0.15
526.089207,-0.02,0.0326,0.1847,0.19
526.103987,-0.0152,0.0156,0.19,0.19
526.10536,-0.0105,0.0154,0.1666,0.17
526.120117,-0.0155,-0.0543,0.1671,0.18
526.136238,0.0153,-0.1782,0.1489,0.23
526.138776,0.0224,-0.1992,0.0471,0.21
526.151814,-0.004,-0.1534,-0.0087,0.15
526.167985,-0.0325,-0.0406,-0.0262,0.06
526.171517,-0.0302,-0.0237,-0.0001,0.04
526.183538,-0.0256,-0.0282,0.059,0.07
526.187898,-0.0043,-0.04,0.1758,0.18
526.199833,0.0002,-0.0757,0.2278,0.24
526.21661,0.0401,-0.0801,0.1407,0.17
526.221963,0.0659,-0.104,0.1045,0.16
526.235586,0.0487,-0.1448,0.0806,0.17
526.237378,0.0409,-0.1657,0.0765,0.19
526.251787,0.057,-0.1677,0.0802,0.19
526.267823,0.0228,-0.0945,0.0202,0.1
526.270208,0.0035,-0.0663,0.0071,0.07
526.283758,-0.0228,-0.0499,0.0199,0.06
526.287323,-0.0109,-0.0449,0.0435,0.06
526.300095,-0.0038,-0.0615,0.0837,0.1
526.316208,0.0225,-0.1325,0.1295,0.19
526.332496,0.0131,-0.1319,0.1473,0.2
526.332596,0.0108,-0.1001,0.1338,0.17
526.336219,-0.0176,-0.0611,0.1537,0.17
526.34935,-0.0387,-0.0219,0.1686,0.17
526.365249,-0.0432,-0.0116,0.1382,0.15
526.365334,-0.0691,-0.0229,0.108,0.13
526.381097,-0.0471,-0.0344,0.0448,0.07
526.397243,-0.0014,-0.0599,0.0357,0.07
526.397365,-0.0135,-0.0596,0.0444,0.08
526.413259,-0.0305,-0.057,0.0223,0.07
526.42925,0.0172,-0.0688,-0.0212,0.07
526.429375,0.0531,-0.0924,0.1193,0.16
526.44552,0.0577,-0.1086,0.2017,0.24
526.445655,0.0502,-0.1364,0.2569,0.3
526.461763,0.0236,-0.1354,0.2448,0.28
526.477635,-0.0103,-0.0817,0.1634,0.18
526.477763,-0.0272,-0.0437,0.0897,0.1
526.493367,-0.0156,0.0086,0.0116,0.02
526.509874,-0.0373,-0.0041,-0.0634,0.07
526.510014,-0.0232,-0.0521,-0.0104,0.06
526.526454,-0.0183,-0.1,0.0734,0.13
526.5267,0.0009,-0.1621,0.176,0.24
526.549264,0.0152,-0.1667,0.2283,0.28
526.549428,0.0105,-0.1331,0.2208,0.26
526.566005,0.0175,-0.078,0.125,0.15
526.582262,0.0077,-0.035,0.07,0.08
526.582374,-0.0069,-0.0105,0.0399,0.04
526.598014,-0.0217,0.009,-0.0113,0.03
526.600466,-0.0242,0.033,0.0221,0.05
526.614239,-0.0579,0.0619,0.0528,0.1
526.63003,-0.0532,0.0886,0.131,0.17
526.630158,-0.0531,0.0411,0.1539,0.17
526.646401,-0.0055,-0.0689,0.1489,0.16
526.649338,-0.0054,-0.1066,0.145,0.18
526.662312,0.0043,-0.089,0.1791,0.2
526.666214,-0.0027,-0.0498,0.177,0.18
526.678308,-0.0169,-0.0348,0.0917,0.1
526.694055,-0.0211,-0.0268,0.0277,0.04
526.699794,-0.0235,-0.0122,-0.0327,0.04
526.709691,-0.0284,-0.0072,-0.0501,0.06
526.715918,-0.0164,-0.0235,0.0327,0.04
526.725216,-0.0093,-0.0683,0.1126,0.13
526.741425,0.0073,-0.1746,0.1307,0.22
526.749291,0.0286,-0.1836,0.0837,0.2
526.757961,0.0402,-0.1759,0.0441,0.19
526.773694,0.0328,-0.1754,0.0382,0.18
526.789558,0.0061,-0.1363,0.0529,0.15
526.790125,-0.0083,-0.1408,0.0308,0.14
526.806149,-0.0178,-0.1359,0.0018,0.14
526.806725,-0.0033,-0.1262,-0.0152,0.13
526.824535,-0.0033,-0.107,-0.0082,0.11
526.830814,-0.0006,-0.0995,0.0462,0.11
526.842583,-0.01,-0.0873,0.0673,0.11
526.84803,-0.0266,-0.0775,0.0883,0.12
526.858705,-0.0336,-0.0653,0.0734,0.1
526.874535,-0.0405,-0.0598,0.0744,0.1
526.881647,-0.0452,-0.0835,0.0594,0.11
526.890684,-0.0332,-0.0737,0.03,0.09
