# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 100 Hz
# Recording started at: 2026-06-05 13:24:31.610
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.007029,1.5904,-0.0279,0.6542,1.72
0.017465,1.3594,-0.0680,0.8705,1.62
0.030445,0.5289,-0.4424,0.6844,0.97
0.043456,0.4472,-0.5543,0.3966,0.82
0.044063,0.4000,-0.3596,0.2747,0.60
0.056106,0.2146,-0.1595,0.2250,0.35
0.068746,0.0010,0.1221,0.2738,0.30
0.080755,0.4496,0.4869,-1.6252,1.76
0.093150,1.2228,0.7205,-1.4854,2.05
0.093754,1.3378,0.0659,-1.6636,2.14
0.105341,1.7469,-0.4905,-1.3388,2.25
0.110112,2.2025,-0.3605,0.3837,2.26
0.119794,2.0494,-0.2598,1.4696,2.54
0.132076,1.6672,-0.2556,1.6911,2.39
0.144968,0.9481,-0.4218,1.2956,1.66
0.157265,0.5009,-0.6504,0.9133,1.23
0.169978,-0.4645,-0.5964,0.5290,0.92
0.182423,-0.9025,-0.7100,0.1868,1.16
0.183945,-1.2832,-0.9255,0.0697,1.58
0.195195,-1.4259,-1.1774,-0.0923,1.85
0.207564,-1.6125,-1.4091,-0.2679,2.16
0.220180,-2.0540,-1.2635,-0.0063,2.41
0.233121,-1.9544,-1.1135,-0.1100,2.25
0.233555,-1.9774,-1.1530,-0.4575,2.33
0.263209,-1.9133,-1.2069,-0.6517,2.35
0.287355,-0.9881,-0.8703,0.2375,1.34
0.287466,-0.3319,-0.8316,0.8650,1.24
0.300105,0.3601,-0.7096,0.8653,1.18
0.312547,1.1994,-1.0057,-0.8892,1.80
0.325198,1.4650,-1.0446,-1.5071,2.35
0.325299,1.6311,-1.0090,-1.5705,2.48
0.337767,1.4694,-0.9699,-0.6928,1.89
0.350367,1.0331,-0.8326,0.6919,1.50
0.362797,-0.0221,-0.9703,3.3800,3.52
0.375440,-0.5022,-1.3289,4.1198,4.36
0.375539,-0.9902,-1.6172,4.1679,4.58
0.387882,-1.4002,-1.6751,3.5968,4.21
0.400394,-1.6447,-1.6002,2.6683,3.52
0.412925,-1.6719,-1.0170,-0.1680,1.96
0.425515,-1.7128,-0.8215,-1.2725,2.29
0.425603,-1.9304,-0.6974,-1.9791,2.85
0.439379,-2.7345,-0.4685,-2.2762,3.59
0.447877,-3.0984,-0.5477,-1.9318,3.69
0.456331,-3.5230,-0.4697,-1.4458,3.84
0.468089,-3.7827,-0.4035,-1.0625,3.95
0.480716,-3.8566,-0.7366,-0.7857,4.00
0.497671,-2.5341,-0.9781,-0.0817,2.72
0.497746,-1.8596,-0.8646,0.0597,2.05
0.510296,-1.2276,-0.7996,-0.1024,1.47
0.513396,-0.4816,-0.7279,-0.1590,0.89
0.534802,0.6805,-1.0773,-1.1823,1.74
0.538471,0.9253,-1.4120,-1.3379,2.15
0.546926,0.6773,-1.7178,-1.5106,2.39
0.559716,0.1768,-1.9041,-1.7441,2.59
0.572178,-0.1511,-2.0088,-1.8527,2.74
0.585031,-4.7906,-0.3081,0.2455,4.81
0.587620,-4.7871,0.0836,0.6658,4.83
0.597629,-4.4618,-0.2513,0.3519,4.48
0.603992,-0.8689,-2.6315,-0.7280,2.87
0.623829,-0.3272,-2.3581,-0.4765,2.43
0.629062,-0.0585,-1.9727,-0.7785,2.12
0.637274,-0.9626,-1.3609,-0.8439,1.87
0.649714,-1.3956,-1.1418,-0.7418,1.95
0.653773,-1.6036,-1.3879,-0.2872,2.14
0.669968,-1.3283,-2.1599,1.4357,2.91
0.678930,-1.1323,-2.5471,2.6259,3.83
0.686650,-0.5155,-2.9032,3.3154,4.44
0.695250,-0.4247,-3.0464,3.9892,5.04
0.703331,-0.1488,-2.9794,4.1670,5.12
0.724427,-0.1343,-2.3360,2.3643,3.33
0.727650,-0.3449,-1.9046,1.7598,2.62
0.736859,-0.5419,-1.6062,1.2071,2.08
0.749712,-0.7496,-1.3674,0.5899,1.67
0.762349,0.0426,-1.7485,0.1101,1.75
0.769151,0.3804,-1.2243,0.9823,1.62
0.777797,0.0048,-0.3205,1.8973,1.92
0.790895,-0.3062,0.2024,2.3637,2.39
0.793569,-0.7426,0.2899,1.8191,1.99
0.806242,-0.9668,0.1113,0.8847,1.32
0.819631,-1.3782,0.2213,-0.4760,1.47
0.832391,-1.6520,0.7540,-1.2863,2.23
0.834769,-1.6492,1.0229,-2.0142,2.80
0.845352,-2.2100,1.5407,-2.1135,3.42
0.860069,-2.1603,1.0928,-1.3833,2.79
0.872672,-0.1505,-1.6354,1.3754,2.14
0.875928,-0.1077,-1.8271,1.6386,2.46
0.886126,-0.3226,-1.2862,1.8959,2.31
0.899142,-0.1853,-0.7446,1.4503,1.64
0.911980,1.2747,-0.1790,-1.5644,2.03
0.924736,2.9389,-0.2345,-2.6680,3.98
0.925092,2.6292,0.4788,-3.2332,4.19
0.937461,1.5715,1.5857,-3.1759,3.88
0.950251,0.7916,2.3907,-2.4072,3.48
0.963013,4.1597,1.5942,-0.2661,4.46
0.966467,4.8403,2.3031,0.4777,5.38
0.977683,4.8732,2.9472,1.0437,5.79
0.990251,4.0489,3.5000,1.8357,5.66
1.003564,2.5064,3.0958,2.6870,4.80
1.016361,0.8756,2.6322,3.6613,4.59
1.016445,0.5871,1.5938,3.8072,4.17
1.029373,1.0435,0.5757,3.4931,3.69
1.048306,0.6418,-0.3020,3.4303,3.50
1.049150,0.4274,-0.8670,3.1739,3.32
1.061418,0.4824,-1.5560,2.9807,3.40
1.074379,0.2647,-2.3263,3.0742,3.86
1.074473,0.2747,-2.4926,3.2539,4.11
1.090260,0.5336,-1.8141,2.9269,3.48
1.098807,0.4592,-1.7013,1.8403,2.55
1.106634,0.3558,-1.5928,0.1593,1.64
1.116248,0.3009,-1.5174,-1.5224,2.17
1.129066,-0.3836,-1.2530,-1.7552,2.19
1.142120,-0.9929,-1.0179,-1.1442,1.83
1.154491,-1.6882,-0.8229,0.4788,1.94
1.167641,-1.9700,-1.2975,0.9054,2.53
1.167746,-2.2405,-1.6436,1.2389,3.04
1.180255,-2.4209,-1.6641,1.4619,3.28
1.193064,-2.0817,-1.6896,1.4351,3.04
1.205643,-2.4428,-1.1913,0.1782,2.72
1.205740,-1.3948,-1.4538,-2.0369,2.86
1.218951,-0.7633,-1.0309,-3.2629,3.51
1.231410,0.0618,-0.7639,-3.6331,3.71
1.244177,1.3369,-1.0276,-2.0005,2.62
1.257606,1.2624,-1.1836,-1.4731,2.27
1.257697,1.1680,-1.3722,-1.2001,2.17
1.271374,1.1757,-1.2321,-1.0911,2.02
1.284203,0.0994,-0.2883,0.8079,0.86
1.297112,-0.8838,0.3312,1.4327,1.72
1.297251,-1.3933,0.8568,1.3986,2.15
1.309673,-1.0430,0.9640,1.5847,2.13
1.322274,-0.7679,0.9108,2.6629,2.92
1.335510,0.2731,0.1966,4.1017,4.12
1.348654,1.3253,-0.6610,3.5037,3.80
1.348770,1.8789,-1.5883,3.1621,4.01
1.361645,2.2856,-2.0527,3.0386,4.32
1.374686,2.9304,-2.2029,2.3736,4.37
1.374815,3.4220,-2.0335,1.2663,4.18
1.387768,3.1602,-1.4940,0.3122,3.51
1.400758,2.6024,-1.0356,-0.3302,2.82
1.413421,1.3408,0.1878,-0.7291,1.54
1.413563,1.1795,0.3411,-1.3884,1.85
1.426604,1.2799,-0.3117,-0.9010,1.60
1.439337,1.1211,-1.2108,0.3538,1.69
1.452300,0.5231,0.5684,1.9348,2.08
1.465520,1.2744,-1.6393,2.5311,3.27
1.478633,0.5633,-1.2625,2.4460,2.81
1.478744,0.2621,-0.4684,1.8829,1.96
1.492111,-1.2966,0.7226,1.4608,2.08
1.508228,0.5072,-2.5503,1.4202,2.96
1.508342,-0.2763,-4.2061,5.9726,7.31
1.521055,-0.4604,-3.6076,5.8076,6.85
1.533807,-0.8545,-0.9552,-1.0293,1.64
1.546600,-1.9791,2.9549,-2.8744,4.57
1.546681,-3.7000,6.6547,-3.9352,8.57
1.559542,-3.9796,7.9708,-2.0383,9.14
1.572618,-1.3818,5.6497,-1.0381,5.91
1.585707,0.3035,4.3148,-0.4194,4.35
1.585815,1.8247,3.1057,0.5585,3.65
1.598599,2.4444,2.0145,0.7960,3.27
1.611801,3.0224,0.8318,0.6988,3.21
1.625399,3.7377,0.1670,0.5684,3.78
1.638857,4.1561,0.4863,-0.0702,4.19
1.638943,4.6368,0.7546,-0.3131,4.71
1.652135,5.0231,0.9228,-1.1337,5.23
1.665305,5.3576,0.9410,-1.1693,5.56
1.678569,5.1891,0.6474,-0.7754,5.29
1.678664,4.8768,0.4068,-0.3182,4.90
1.692173,4.1880,0.0979,-0.0888,4.19
1.706055,3.1937,-1.1074,0.3198,3.40
1.719023,2.6803,-1.6759,0.1771,3.17
1.719116,2.0395,-1.9521,-0.0412,2.82
1.732013,1.4978,-2.1175,-0.0593,2.59
1.747999,1.2917,-2.3255,0.1237,2.66
1.748070,0.9677,-2.5387,0.1364,2.72
1.761342,0.6216,-3.0803,0.2331,3.15
1.774349,0.4936,-3.7390,1.5284,4.07
1.774470,0.0829,-3.8518,2.3086,4.49
1.787850,-0.5824,-3.7066,1.8226,4.17
1.807632,-1.3583,-3.2779,2.1545,4.15
1.807702,-2.0893,-3.2714,1.9133,4.33
1.821000,-3.6000,-3.2128,4.9965,6.95
1.834270,-3.0153,-2.6258,7.6176,8.60
1.834366,-0.3108,-2.2199,8.4334,8.73
1.846731,0.7132,-2.1554,5.5205,5.97
1.859380,-0.4165,-1.9420,1.6264,2.57
1.871928,-2.7057,-2.7203,0.3381,3.85
1.885475,-2.3928,-3.4991,0.4131,4.26
1.897296,-2.0343,-3.2403,1.0083,3.96
1.897383,-2.0694,-2.7499,1.3415,3.69
1.909988,-3.0373,-2.3036,1.8179,4.22
1.922527,-4.4304,-1.8262,2.6588,5.48
1.934865,-4.3408,0.2133,-0.1824,4.35
1.946857,-3.2264,2.6353,-3.6688,5.55
1.946959,-3.5278,4.5673,-8.4804,10.26
1.959577,-2.9537,5.1444,-10.1864,11.79
1.970654,-3.1978,4.4791,-9.1300,10.66
1.982457,-5.2896,1.3220,-6.7293,8.66
1.994145,-5.1081,0.3002,-6.3649,8.17
2.005382,-2.4535,-0.6545,-5.2391,5.82
2.005462,1.3880,-1.1547,-3.5441,3.98
2.017054,3.6968,-1.6866,-1.9249,4.50
2.029353,3.9149,-2.2352,0.2024,4.51
2.040447,1.0946,-3.1118,7.6323,8.31
2.051335,0.0102,-2.5769,3.5449,4.38
2.062359,-1.9320,-1.4582,2.5073,3.49
2.073120,-3.2084,0.7722,0.0801,3.30
2.083907,-2.5032,0.5738,2.9345,3.90
2.094843,-3.6718,1.6306,2.9954,5.01
2.105305,-2.8124,1.3124,3.9845,5.05
2.105398,-2.2451,1.3375,5.7710,6.34
2.116307,-2.8310,1.6366,6.8892,7.63
2.127094,-2.5362,2.0376,6.5836,7.34
2.137869,-1.6561,2.3272,5.1450,5.88
2.148685,-0.1599,3.5460,2.0281,4.09
2.159491,0.7304,3.5674,0.4030,3.66
2.169860,0.2295,3.5095,-1.8200,3.96
2.180506,2.6199,2.4118,-5.3756,6.45
2.191450,2.2425,1.4446,-5.4615,6.08
2.201974,0.5930,0.1074,-3.2379,3.29
2.212963,0.4006,-1.1849,-0.2082,1.27
2.225393,1.3102,-1.6281,1.5665,2.61
2.235315,0.6862,-2.8612,0.9797,3.10
2.246220,-0.0463,-3.4594,0.5922,3.51
2.246308,0.0963,-4.7428,0.2054,4.75
2.257065,0.3811,-5.2220,-1.3296,5.40
2.267735,-0.0184,-6.7753,-3.1208,7.46
2.278575,-1.1785,-5.5601,-3.1651,6.51
2.289339,-1.4859,-3.4306,0.4702,3.77
2.300414,-1.7011,-2.8532,1.3412,3.58
2.311174,-2.3754,-3.0634,3.4432,5.18
2.321875,-2.5850,-2.1345,3.4682,4.82
2.332716,-2.1616,-1.0918,2.9756,3.84
2.343377,-1.8649,-0.2324,1.3753,2.33
2.343491,-1.8426,0.7573,0.8928,2.18
2.354366,-1.1680,0.9339,0.2444,1.52
2.365783,-0.2968,0.5175,-0.8371,1.03
2.376465,-0.1064,0.3584,-1.6444,1.69
2.387313,0.4755,0.0381,-1.7404,1.80
2.398715,0.7979,-0.3036,-1.2266,1.49
2.411934,0.6986,-0.7495,-0.4014,1.10
2.422662,0.5522,-1.8554,0.4425,1.99
2.433696,0.5212,-1.8191,0.7969,2.05
2.433793,-0.0141,-1.4774,0.9726,1.77
2.444751,-0.3435,-0.8271,0.6529,1.11
2.455581,-0.4795,-0.1128,0.4480,0.67
2.466515,-0.5462,0.5100,0.3660,0.83
2.477533,-1.3266,0.9139,-0.4021,1.66
2.488444,-0.8533,0.9576,-0.8098,1.52
2.499380,-0.2630,0.8755,-0.8958,1.28
2.510498,-0.2521,0.5931,-0.9427,1.14
2.521680,-0.5417,-0.0160,-0.5086,0.74
2.532904,-0.7734,-0.2687,-0.0329,0.82
2.543840,0.0700,-0.6328,1.1850,1.35
2.555151,0.4504,-0.9141,1.7766,2.05
2.566150,0.6134,-1.1875,1.8468,2.28
2.566247,0.8821,-1.3575,1.7549,2.39
2.577344,1.1958,-1.5252,1.6650,2.56
2.588516,1.2039,-1.6217,1.4496,2.49
2.600007,1.0825,-1.4648,0.8110,1.99
2.612744,0.9350,-0.3228,0.0020,0.99
2.614013,0.3857,0.3952,-0.4953,0.74
2.624033,-0.0024,0.6812,-0.7476,1.01
2.635448,-0.1440,0.7585,-0.7258,1.06
2.646414,0.1497,0.4958,-0.1840,0.55
2.657651,-0.1722,-1.0113,1.3862,1.72
2.668814,-0.3644,-2.3903,1.9304,3.09
2.679913,-0.7689,-3.3448,2.0406,3.99
2.691020,-1.3805,-4.7780,2.3670,5.51
2.702112,-1.6738,-3.6911,0.7877,4.13
2.713401,-0.6313,-1.3895,-0.3684,1.57
2.713529,0.1735,1.5093,-1.4564,2.10
2.725268,-0.7464,3.5575,-2.9021,4.65
2.736284,-1.7076,4.3993,-3.1645,5.68
2.747467,-3.1481,4.9827,-2.6497,6.46
2.758929,-2.5274,4.2921,-1.5312,5.21
2.770056,-1.2388,2.7327,-0.3843,3.02
2.783953,-0.5211,0.9274,0.3445,1.12
2.784190,-0.0626,-0.8480,0.8638,1.21
2.796220,-0.0177,-2.3125,1.2187,2.61
2.807793,-0.9745,-3.7100,1.5928,4.15
2.818788,-1.7522,-3.2271,0.1055,3.67
2.830114,-1.4784,-1.3240,-1.1053,2.27
2.842075,-0.3359,2.3003,-2.8462,3.67
2.852478,-0.6517,3.0417,-3.2623,4.51
2.863750,-1.4430,3.6642,-4.7234,6.15
2.875394,-0.5307,2.6544,-1.9938,3.36
2.886375,-1.3537,2.0031,-1.2225,2.71
2.886432,-1.2892,1.9912,-0.7079,2.48
2.898091,0.0334,2.0006,0.1948,2.01
2.911464,0.8469,1.5090,0.8409,1.92
2.922819,0.2267,-1.3154,1.9100,2.33
2.934530,0.5010,-2.6153,1.6393,3.13
2.934617,0.9399,-3.4325,1.3550,3.81
2.945886,0.8279,-3.9758,0.3753,4.08
2.957554,0.2436,-4.2778,-0.5722,4.32
2.968567,-0.3184,-4.1014,-1.2848,4.31
2.979875,-2.8515,-3.0423,-1.4733,4.42
2.991102,-2.3943,-2.6820,-0.2885,3.61
3.002238,-2.6892,-1.9731,-0.0223,3.34
3.013571,-1.7708,2.7194,-1.0840,3.42
3.025217,-0.3244,3.9468,-1.4810,4.23
3.025398,-0.6020,4.2680,-1.0764,4.44
3.036413,-0.4190,3.8732,-0.5302,3.93
3.048357,-0.4663,3.0495,-0.0357,3.09
3.059940,-1.2009,2.1709,0.1405,2.48
3.071157,-0.1136,-0.0731,-0.2988,0.33
3.082390,-0.2402,-0.9672,-0.5988,1.16
3.093687,0.5641,-0.3865,-0.8337,1.08
3.105353,1.1023,0.4203,-1.0614,1.59
3.118427,2.0594,1.2597,-1.1853,2.69
3.118615,2.7710,1.9465,-0.6796,3.45
3.129370,2.8155,2.4688,-0.1905,3.75
3.141408,3.4061,3.2952,0.2119,4.74
3.152513,3.4439,3.5445,-0.8367,5.01
3.163284,3.5229,2.5702,-0.5182,4.39
3.174579,2.7391,1.0930,-0.5096,2.99
3.174670,1.1533,-0.1486,-1.1677,1.65
3.186432,0.7704,-1.1555,-1.4772,2.03
3.196986,0.5022,-1.4064,-1.5400,2.15
3.208129,-0.6306,-1.3585,-1.0048,1.80
3.214103,-1.4102,-0.7480,0.1678,1.61
3.230730,-2.5432,0.1275,1.2003,2.82
3.238685,-2.6150,0.3682,2.5165,3.65
3.247262,-2.3173,0.2556,2.8920,3.71
3.258442,-1.7359,0.0368,2.7467,3.25
3.263322,-1.1354,-0.2706,1.9935,2.31
3.280772,-0.6080,-0.5274,1.4896,1.69
3.288087,-0.3597,-0.1470,-0.6652,0.77
3.297330,0.3197,0.7585,-0.1511,0.84
3.308596,-1.0010,1.3753,-6.6006,6.82
3.321059,3.9420,0.6531,-3.5804,5.37
3.332018,2.9025,-0.3278,-1.7915,3.43
3.338264,1.4136,-0.9286,0.0587,1.69
3.350416,0.2267,-1.0912,0.8442,1.40
3.354048,0.4666,-0.8919,-0.3600,1.07
3.370621,1.1464,0.1151,-1.4096,1.82
3.379945,0.5503,0.4065,-1.1680,1.35
3.388580,0.2374,0.7035,-0.6994,1.02
3.400028,0.2406,0.7596,-0.1604,0.81
3.403807,-0.1868,0.4138,0.3061,0.55
3.420147,-0.9788,-0.7013,0.6958,1.39
3.427967,-0.4434,-1.4471,0.5767,1.62
3.438603,-0.2997,-1.6866,-0.1152,1.72
3.449930,-0.6849,-1.2857,-0.5263,1.55
3.453406,-1.3498,-0.6199,-1.7856,2.32
3.469848,-0.3698,2.7457,-2.7798,3.92
3.477913,-0.2197,4.2847,-3.3882,5.47
3.488532,0.5511,5.4641,-1.7853,5.77
3.499848,-0.4182,5.6686,-1.0725,5.78
3.511480,-0.4135,3.4406,0.4336,3.49
3.523007,-0.1014,1.4615,2.5589,2.95
3.527794,-3.8767,0.7107,2.4779,4.66
3.537133,-2.1340,-0.1902,2.2233,3.09
3.547265,-0.9235,0.6310,1.2037,1.64
3.559057,-0.4096,0.8483,0.4013,1.02
3.574435,-1.1254,3.3276,-1.8288,3.96
3.576729,0.9658,3.2212,-1.5114,3.69
3.586677,0.1745,1.6793,-0.5339,1.77
3.597877,0.7262,0.3907,-0.4568,0.94
3.610807,1.3207,-0.5804,-1.6514,2.19
3.622031,0.3138,-0.4858,-1.8379,1.93
3.633578,1.2577,-0.9378,-2.7023,3.12
3.634099,1.1167,-0.2556,-1.8693,2.19
3.645108,1.0536,-0.5415,-0.5169,1.29
3.656779,0.5716,-1.3340,0.1238,1.46
3.669534,0.5372,-1.2994,0.9567,1.70
3.681000,0.4141,-2.3218,0.4377,2.40
3.683411,0.0768,-2.4612,0.0667,2.46
3.694227,0.2716,-2.3361,-0.8197,2.49
3.705641,-0.0626,-1.4351,-0.5537,1.54
3.717095,-0.1790,-0.5162,0.4144,0.69
3.728430,1.8572,-1.7898,3.8652,4.65
3.740099,-1.4236,-0.1389,1.9427,2.41
3.753178,-0.0857,-1.3656,-3.4522,3.71
3.764944,0.8819,-1.4077,-1.2396,2.07
3.766352,0.7917,-1.6587,-0.3716,1.88
3.784208,0.8852,-2.2781,-0.6523,2.53
3.784920,1.1814,-2.6599,-1.2712,3.18
3.796314,1.0603,-3.2402,-1.4055,3.69
3.810320,1.0274,-3.9188,-1.0010,4.17
3.821673,1.0229,-3.5893,-0.7997,3.82
3.824429,0.6320,-3.2286,-0.2419,3.30
3.835592,0.0051,-2.0805,0.5165,2.14
3.846814,-0.1262,-0.7812,1.0018,1.28
3.858283,-0.4481,-0.4501,1.5870,1.71
3.869759,-0.3800,-0.9410,1.5080,1.82
3.880856,-0.1243,-0.5706,1.1738,1.31
3.889780,-0.0043,-0.4144,1.3861,1.45
3.898329,0.6175,-0.4090,0.1647,0.76
3.910844,0.7128,-0.3286,0.0893,0.79
3.922493,1.0808,-0.1057,-0.4736,1.18
3.930692,1.4191,0.2528,-2.0032,2.47
3.938936,1.2294,0.6740,-2.3159,2.71
3.947112,0.5418,1.0890,-1.6884,2.08
3.957669,0.1829,1.5506,-0.2514,1.58
3.963710,-0.1443,1.3866,0.2811,1.42
3.980761,-1.3481,0.4255,2.2722,2.68
3.988332,-1.0986,-0.0317,2.6284,2.85
3.997568,-0.9240,-0.3211,1.9649,2.19
4.008380,-0.7481,-0.4619,1.3512,1.61
4.022216,-0.2947,0.0357,-0.0171,0.30
4.031211,-0.1748,0.6353,-0.1993,0.69
4.038058,-0.3662,1.0551,-0.1247,1.12
4.046463,-0.1219,1.4552,-0.5901,1.57
4.055314,-0.1135,1.8149,-0.6909,1.95
4.066543,-0.2779,1.9620,-0.2685,2.00
4.079089,-0.0161,2.0689,-0.2069,2.08
4.088800,-0.3865,1.6944,-0.0508,1.74
4.100122,-0.2434,1.2023,0.5475,1.34
4.103916,-0.0900,0.1923,0.9614,0.98
4.120627,0.3523,-0.6927,0.2635,0.82
4.132090,0.7349,-0.5594,-0.0290,0.92
4.136672,0.9327,-0.6689,-0.1875,1.16
4.145016,0.7214,-1.1338,-0.1185,1.35
4.155312,1.1408,-1.0571,-0.3640,1.60
4.167037,1.1874,-1.0430,-0.3742,1.62
4.178342,0.7717,-1.7334,0.6658,2.01
4.189391,0.8309,-2.4055,0.6262,2.62
4.200371,0.7357,-3.1705,0.6279,3.31
4.211916,0.2035,-4.5424,2.0318,4.98
4.223063,-0.2596,-3.4295,2.5584,4.29
4.227296,-0.3855,-1.9307,2.7455,3.38
4.235859,-0.1413,-0.7950,2.1177,2.27
4.247399,-0.0987,-0.1598,0.9855,1.00
4.258727,0.0702,0.5013,0.1410,0.53
4.270022,0.0808,1.6933,-1.1673,2.06
4.281230,-0.2010,1.9064,-1.1919,2.26
4.285104,0.0459,1.7830,-1.2927,2.20
4.294109,-0.0841,1.1619,-1.2389,1.70
4.305546,-0.4301,0.3923,-0.5270,0.79
4.317021,-0.6795,0.0014,0.0626,0.68
4.328453,-0.4455,-0.0079,0.0225,0.45
4.340150,-0.7632,0.2163,-0.0238,0.79
4.353056,-0.5451,0.6648,-0.5049,1.00
4.365964,-0.7520,0.6632,-0.5008,1.12
4.377085,-0.7729,0.6830,-0.2020,1.05
4.377172,-0.6409,0.3343,-0.1043,0.73
4.388421,-0.5393,-0.1980,0.0702,0.58
4.402249,-0.1739,-1.5611,0.4044,1.62
4.413667,0.0336,-2.0268,0.3915,2.06
4.416956,0.1033,-2.4229,0.4006,2.46
4.427482,0.3944,-2.1677,0.4151,2.24
4.438637,0.5392,-1.7859,0.5423,1.94
4.449996,0.4086,-1.7496,0.6594,1.91
4.461930,0.5357,-1.7036,0.5581,1.87
4.473190,-0.0582,-1.0041,1.0903,1.48
4.474483,-0.3241,-1.4140,0.8667,1.69
4.485828,-0.4057,-2.1098,0.4535,2.20
4.497527,-0.6804,-2.4835,0.4959,2.62
4.508989,-0.8213,-3.0521,0.4811,3.20
4.520102,-0.8368,-4.0211,0.0947,4.11
4.531498,-0.7038,-3.5535,0.5376,3.66
4.544064,-0.1707,-2.8012,-0.7936,2.92
4.555242,-0.1741,-2.5045,-0.9293,2.68
4.566566,-0.0431,-2.4489,-2.0901,3.22
4.566655,-0.1151,-1.3179,-2.3212,2.67
4.578225,-0.3230,0.3747,-1.8120,1.88
4.590642,0.0824,2.0596,-2.1688,2.99
4.603775,0.2505,4.3537,-1.8078,4.72
4.606669,0.2563,4.9004,-1.5896,5.16
4.614748,0.5272,4.9063,-1.8007,5.25
4.631860,-0.7662,3.7157,-0.4399,3.82
4.639355,-0.7430,2.7868,-2.2096,3.63
4.647453,-0.5390,1.2132,-1.4823,1.99
4.656396,-1.4055,-0.9679,0.2703,1.73
4.666994,-1.8616,-2.4762,0.2722,3.11
4.678149,-1.4510,-3.3307,-0.1227,3.64
4.689965,-3.1265,0.0669,-2.2926,3.88
4.699479,-3.0457,4.1033,-1.8930,5.45
4.705024,-1.6371,4.1746,-1.6561,4.78
4.715647,-1.4487,3.7647,-1.1280,4.19
4.729862,-0.0138,4.3787,0.0973,4.38
4.740567,1.4150,4.8868,0.1856,5.09
4.746759,2.6841,4.7819,0.3789,5.50
4.754470,3.4096,4.3660,0.1478,5.54
4.764696,4.1288,2.9517,-0.0045,5.08
4.779335,3.5735,-0.0566,-0.7774,3.66
4.788861,3.2212,-0.8859,-0.9583,3.48
4.800261,2.4643,-1.7514,-0.5433,3.07
4.803955,1.1586,-2.8287,0.5065,3.10
4.820952,-0.2082,-4.4002,1.9973,4.84
4.828927,-1.1337,-5.3962,1.8892,5.83
4.838469,-2.2322,-6.5879,2.1929,7.29
4.849841,-2.2802,-6.9409,2.5690,7.74
4.853381,-2.7177,-5.7424,1.5724,6.54
4.870501,-3.8621,-2.0727,-0.1218,4.38
4.878022,-3.4858,-0.9990,-0.7500,3.70
4.888452,-2.4846,1.5669,-0.6881,3.02
4.902149,-2.2515,3.6739,-1.1694,4.46
4.913205,-0.4340,4.5512,-2.7650,5.34
4.924754,0.1776,3.6057,-2.9303,4.65
4.927440,0.5231,2.2806,-2.9073,3.73
4.936137,0.5158,0.6627,-2.6972,2.82
4.947547,0.4245,-0.9245,-2.2097,2.43
4.959354,-0.0930,-12.0464,-9.6788,15.45
4.970507,1.2769,-6.2435,-3.0566,7.07
4.981598,-0.8218,-3.3778,0.0868,3.48
4.985281,-1.2990,-2.1097,1.6376,2.97
4.994042,0.5678,5.1678,2.1194,5.61
5.005616,1.7772,8.9609,3.0278,9.62
5.017004,2.4425,8.5637,4.4866,9.97
5.028451,0.1677,4.4068,2.1199,4.89
5.039583,2.0824,4.2274,-1.4229,4.92
5.052676,1.8422,2.4256,-3.3210,4.51
5.064013,0.1554,0.5981,-2.0305,2.12
5.075719,-0.6375,0.0829,-1.2954,1.45
5.075904,-1.7240,0.4083,-0.6581,1.89
5.087035,-2.3027,0.9614,0.2079,2.50
5.098533,-2.8119,1.9601,0.7846,3.52
5.110420,-2.7261,1.2955,1.6116,3.42
5.122129,-2.8111,0.3455,2.0383,3.49
5.134968,-2.3149,-0.1545,1.7665,2.92
5.135073,-1.3460,-0.3722,1.0319,1.74
5.145738,-0.3888,-0.6067,-0.0326,0.72
5.157095,0.3935,-0.7286,-0.6899,1.08
5.168974,1.2641,-0.8190,-1.6835,2.26
5.180366,1.6719,-0.7061,-1.8201,2.57
5.191948,1.6890,-0.5453,-1.4472,2.29
5.203153,1.0405,-0.3313,-0.3291,1.14
5.214374,0.5805,-0.4216,0.1657,0.74
5.215469,-0.2960,-0.5935,0.8543,1.08
5.227143,-0.6445,-0.8445,1.3369,1.71
5.238487,-0.9109,-0.7606,1.3422,1.79
5.250159,-0.7674,-0.6624,1.3023,1.65
5.261592,-0.3447,-0.4137,1.0477,1.18
5.273044,-0.8410,-0.0789,-0.2618,0.88
5.273230,-0.1830,-0.0264,-0.3062,0.36
5.285781,0.1245,0.7685,0.8810,1.18
5.297050,0.6979,1.1853,1.2430,1.85
5.308850,0.4179,1.3819,0.4595,1.52
5.314673,1.4849,1.7496,-1.4208,2.70
5.332369,0.7296,1.5080,-1.8618,2.50
5.339134,0.8361,1.3686,-1.0659,1.93
5.347622,1.4261,0.4803,0.0578,1.51
5.355930,2.3197,-0.6043,0.7741,2.52
5.367725,0.8300,-0.7847,0.4675,1.23
5.380381,-0.3439,-0.7843,-0.7120,1.11
5.391176,-0.4915,-0.7106,-1.1779,1.46
5.397200,0.0084,-0.9195,-1.5565,1.81
5.405373,0.1719,-1.1232,-1.2881,1.72
5.415141,-0.2379,-0.6349,-0.4224,0.80
5.429951,-1.5349,0.3473,0.2071,1.59
5.441886,-1.6439,0.8226,0.4136,1.88
