time,ax (m/s^2),EMA ax (m/s^2),ay (m/s^2),EMA ay (m/s^2),az (m/s^2),EMA az (m/s^2),aT (m/s^2),EMA aT (m/s^2)
520.49216,-0.014,-0.03205759600063651,0.0272,0.014408196956830911,-0.136,-0.07974723710072831,0.14,0.12912822627384857
520.501705,-0.0284,-0.03187917668353229,0.0099,0.014188284910156232,-0.1612,-0.08372054260800986,0.16,0.13063416645561204
520.51743,-0.0447,-0.03250458269896974,-0.0464,0.011232758816977878,-0.1514,-0.0870219795539606,0.16,0.13206664614070412
520.525557,-0.0228,-0.03203118842097121,-0.0494,0.008275063264930176,-0.15,-0.090094078112304,0.16,0.13342924876798684
520.534258,-0.02,-0.03144430118092383,-0.0403,0.00590554798371407,-0.1248,-0.09178704991170379,0.13,0.13326196834028017
520.549289,-0.0221,-0.030988481611122668,-0.0215,0.004568691984508506,-0.076,-0.09101694991601092,0.08,0.13066382354319334
520.565962,-0.0405,-0.031452458117897174,0.0523,0.006897048473069066,-0.0201,-0.08755758650547381,0.07,0.1277046126386473
520.584822,-0.0688,-0.03327428942921926,0.0884,0.010872802206090087,0.0086,-0.08286697252959703,0.11,0.12684097299773767
520.6022,-0.0433,-0.03376334848145247,0.0098,0.010820470391158863,-0.0472,-0.0811271202110801,0.06,0.12358043772955533
520.607548,-0.0189,-0.03303830709211332,-0.0262,0.00901459378671209,-0.0995,-0.082023358249564,0.1,0.12243017247445508
520.618347,-0.0207,-0.032436438453473646,0.0024,0.008691930675165157,-0.1711,-0.08636856028617063,0.17,0.12475065186594506
520.63397,-0.0294,-0.03228831950452371,0.0241,0.009443543812961978,-0.0371,-0.08396521588196718,0.05,0.12110427860419164
520.640897,-0.0435,-0.03283523074820548,0.0195,0.009934102651354075,0.0033,-0.07970837608284682,0.05,0.11763577720886521
520.650082,-0.0723,-0.034760341443414965,0.0004,0.00946902447323924,0.0008,-0.07578113822514697,0.07,0.11531208075965227
520.666019,-0.0415,-0.035089105275443504,-0.0166,0.008197364742837327,-0.0634,-0.07517718026294468,0.08,0.11358954023479118
520.666138,0.0061,-0.033079880627860894,-0.0096,0.007329200609040383,-0.0918,-0.07598804951841079,0.09,0.11243883095504527
520.681538,0.0224,-0.03037354498747744,0.0142,0.0076643615549408526,-0.1058,-0.07744229100531758,0.11,0.11231986359138453
520.69729,0.0124,-0.028287030597844393,0.0235,0.008436831722992519,-0.0336,-0.07530364266359475,0.04,0.10879206536741455
520.698748,-0.002,-0.027004736422339786,0.0114,0.008581376516992884,-0.0452,-0.07383517228976086,0.05,0.10592415973973579
520.713133,-0.0164,-0.026487432206615893,-0.0201,0.007182284979578598,-0.0733,-0.07380906632440667,0.08,0.10465956658169989
520.728363,-0.0212,-0.026229508684341946,-0.0138,0.006158758883013787,-0.148,-0.07742813625980147,0.15,0.10687129504112916
520.731237,-0.028,-0.026315874114374048,-0.0046,0.00563394137652531,-0.1375,-0.08035847107639651,0.14,0.10848732942936676
520.744273,-0.0062,-0.025334611962453363,-0.0026,0.005232285699621636,-0.1031,-0.08146781395071863,0.1,0.10807331335964154
520.747866,-0.0202,-0.025084143086236126,-0.0197,0.0040160766411035075,-0.0855,-0.0816645059531226,0.09,0.10719168831770781
520.759776,-0.0102,-0.024358087325931924,-0.044,0.0016738290000740683,-0.0486,-0.08005160322370197,0.07,0.10537745961928303
520.775832,-0.0072,-0.02352110745637427,-0.0351,-0.00012001631700271544,0.0153,-0.0754003055054726,0.04,0.10218831524761068
520.782599,-0.0094,-0.022832272946307235,-0.0066,-0.00043611308202697323,0.0064,-0.07141004670032759,0.01,0.09769132425992236
520.792324,-0.0258,-0.0229770401196581,0.0217,0.0006436973122182451,-0.0022,-0.06803394686128722,0.03,0.09438930844236516
520.79684,-0.035,-0.023563525967479657,0.0428,0.0027001023213783304,-0.0084,-0.06512497384366345,0.06,0.09271178120127418
520.808964,-0.037,-0.024218963725163578,0.0447,0.004748877817896461,-0.0312,-0.06347009707080181,0.07,0.09160388943535837
520.825528,-0.032,-0.02459852647027755,-0.0043,0.0043074691438527305,-0.024,-0.06154472648198221,0.04,0.08908662653607259
520.829855,-0.0201,-0.024379086154654252,-0.0312,0.0025753974782989383,-0.025,-0.05976205689749527,0.04,0.0866921569489471
520.841918,-0.0224,-0.024282545366622336,-0.0271,0.0011278171135038681,-0.0356,-0.05858341997566623,0.05,0.08490229563436431
520.84668,-0.0367,-0.024888274860933438,0.0034,0.0012386553030890454,-0.0604,-0.05867203363538982,0.07,0.08417535438390751
520.858689,-0.039,-0.02557665169698546,0.0481,0.0035245745565968965,-0.073,-0.05937095882390739,0.1,0.08494728831639983
520.877295,-0.0266,-0.025626571126400804,0.102,0.008328253846519,-0.0297,-0.057923594978838734,0.11,0.08616937181316081
520.880971,-0.0553,-0.027074055461698325,0.0942,0.012517119512542463,-0.0284,-0.05648341961401733,0.11,0.08733184148081151
520.893203,-0.0719,-0.02926068690259109,0.0528,0.014482138072906246,-0.0962,-0.05842081377918722,0.13,0.08941321506711339
520.895667,-0.026,-0.02910162900490372,-0.0103,0.013273253288862039,-0.1708,-0.06390272530215368,0.17,0.0933442777467664
520.909395,0.0412,-0.025672281248566953,-0.0852,0.008469679957698036,-0.0854,-0.06495137284839009,0.13,0.09513236175911927
520.925469,0.0506,-0.021951682163271,-0.1177,0.002315061423176181,0.0109,-0.06125130588017593,0.13,0.09683322216111345
520.92931,0.0218,-0.019817453765062658,-0.1139,-0.0033539659633202183,0.0321,-0.05669758364211856,0.12,0.09796330888496158
520.941438,-0.0121,-0.019440992605791307,-0.0984,-0.0079903578675485,0.0277,-0.05258062834250302,0.1,0.09806265967106101
520.95738,-0.034,-0.020151188088435634,-0.0784,-0.011424974556936378,-0.0072,-0.05036693915506385,0.09,0.09766935919930193
520.957499,-0.0248,-0.02037795940119487,-0.0561,-0.013604244090744358,-0.0707,-0.0513587957816461,0.09,0.09729524411640915
520.973758,-0.03,-0.020847327235282924,0.0046,-0.012716232183878778,-0.1537,-0.05635104964595604,0.16,0.1003540126960965
520.989929,-0.052,-0.02236696980917156,0.086,-0.00790080622368957,-0.1795,-0.06235831551688501,0.21,0.10570259744262837
520.990042,-0.0422,-0.023334434696529044,0.0996,-0.002656864456680323,-0.1323,-0.06577010500386622,0.17,0.10883905610396358
521.00638,-0.0467,-0.02447421836986909,0.0679,0.0007849338094992053,-0.0663,-0.06579595354026299,0.11,0.10889568751352632
521.006477,-0.0487,-0.025655963815241326,0.0266,0.002044205330987049,0.05,-0.060147370440737966,0.07,0.1069983369031104
521.023058,-0.0195,-0.025355672897424675,0.002,0.0020420489733779246,0.1402,-0.050374327980214156,0.14,0.10860817412734892
521.039707,-0.0124,-0.024723688853647858,-0.0795,-0.0019356119521527063,0.1049,-0.042799970517764685,0.13,0.10965167782845385
521.039816,0.0091,-0.0230737528120065,-0.0691,-0.005211923564242818,0.0224,-0.03961948415104445,0.07,0.1077174496417
521.05672,0.0137,-0.021279911211420813,-0.0541,-0.007596707780621216,-0.0385,-0.03956487516806667,0.07,0.10587757404942195
521.05683,0.0158,-0.01947113505476614,-0.0414,-0.009245648864493352,-0.0827,-0.04166902759889268,0.09,0.10510305824213308
521.073321,-0.0013,-0.018584738222826327,-0.0192,-0.009731226968664408,-0.1291,-0.04593395308187352,0.13,0.10631754320593147
521.090764,-0.0235,-0.01882450709000553,0.0135,-0.008597996384827118,-0.189,-0.0529127846388553,0.19,0.11039961426905676
521.090877,-0.0331,-0.01952087259781014,0.0169,-0.007354191683128234,-0.1501,-0.05765362441256967,0.15,0.1123313404022735
521.107174,-0.026,-0.019836927593038914,0.0204,-0.006000328674195149,-0.1162,-0.060509545172932125,0.12,0.11270542135826016
521.107281,-0.0188,-0.019786345759232136,-0.0046,-0.005932019958380751,-0.0538,-0.06018225028644763,0.06,0.11013442519444258
521.123183,-0.0258,-0.020079694746586666,-0.0177,-0.006506067765289007,-0.0202,-0.05823189661393798,0.04,0.10671323372154294
521.139182,-0.016,-0.01988068524675317,-0.0605,-0.009139918118201737,0.0231,-0.054264487023014174,0.07,0.10492234427171157
521.139322,-0.011,-0.019447481088374966,-0.0736,-0.012284312356338237,0.059,-0.04873939009506226,0.09,0.10419442503894515
521.154958,-0.0084,-0.018908579571868867,-0.0676,-0.014982638582858322,0.0497,-0.04393746862701044,0.08,0.10301420918338684
521.155097,-0.0084,-0.018395965934216725,-0.0568,-0.01702250987149938,0.0023,-0.041681982352522115,0.06,0.10091595507688017
521.170863,-0.0084,-0.017908357839864688,-0.0341,-0.01785555817045063,-0.0428,-0.041736519798740546,0.06,0.09892005482922747
521.186783,-0.0274,-0.018371364774505433,-0.01,-0.017472360210916454,-0.1192,-0.045515226150021494,0.12,0.09994834483755784
521.1869,-0.0275,-0.018816664053797852,0.0178,-0.015751757273798576,-0.1482,-0.05052423950855703,0.15,0.1023898889918233
521.202806,-0.0203,-0.018889021904832104,0.0122,-0.014388256918979133,-0.1034,-0.05310354489838351,0.11,0.10276111391905143
521.208939,-0.0324,-0.019548094007035416,-0.0225,-0.014783951703419174,0.0405,-0.04853751831797455,0.06,0.10067520592300014
521.219006,-0.0397,-0.020531113811570273,-0.0255,-0.015306685766667017,0.0563,-0.04342349303417092,0.07,0.0991788544145611
521.225682,-0.0326,-0.02111983996710343,-0.0191,-0.015491725485366186,0.0366,-0.039519908008113794,0.05,0.09677988590653373
521.23498,0.0055,-0.019821311188220336,-0.0248,-0.015945787656811736,0.0289,-0.036182351519913114,0.04,0.0940101353745077
521.25122,0.0386,-0.01697149113025837,-0.0339,-0.01682160289306482,0.038,-0.03256370022625881,0.06,0.09235110438062927
521.266863,0.0363,-0.01437288180683113,-0.0492,-0.01840103689828117,0.0163,-0.030180105093270574,0.06,0.09077300172791564
521.267414,0.034,-0.012013229035766196,-0.072,-0.021015620464218673,-0.0119,-0.029288392649696397,0.08,0.09024748944850512
521.275506,0.0245,-0.010232095912070284,-0.0948,-0.024614858490354347,-0.0355,-0.02959139788629657,0.1,0.09072322167052926
521.299772,0.0347,-0.008040286355383928,-0.0853,-0.027575109295702914,-0.0561,-0.030884500428428444,0.11,0.09166355232074735
521.299897,0.0065,-0.007331004094145686,-0.0409,-0.02822510396420521,-0.0487,-0.0317535491880173,0.06,0.09011898879290602
521.317116,-0.0001,-0.006978272187114189,0.006,-0.026555586697658614,-0.0343,-0.031877766300796945,0.03,0.08718635519325206
521.317336,-0.0235,-0.00778421012920618,0.0147,-0.024543119053870386,0.0062,-0.03002031428612392,0.03,0.0843967768911422
521.333066,-0.0161,-0.008189858415586365,-0.0006,-0.023375162026852317,0.0394,-0.02663395749167885,0.04,0.08223108045742794
521.34133,-0.0131,-0.00842937751726508,-0.0505,-0.024698324854810737,0.0729,-0.02177864249208476,0.09,0.08261005214243146
521.350059,-0.0174,-0.008866968857886296,-0.0563,-0.02623986998384436,0.0659,-0.017501635541251354,0.09,0.08297053740377626
521.365467,-0.0289,-0.009844189889208915,-0.0718,-0.028462315350486097,0.0494,-0.014238141124604947,0.09,0.0833134380182262
521.366102,-0.0259,-0.010627400138515795,-0.0657,-0.030278787772413603,0.0305,-0.012055792777063243,0.08,0.0831518068953859
521.381447,-0.0254,-0.011348014765905266,-0.0574,-0.03160177373473489,0.0287,-0.010067705324523571,0.07,0.08251025533951342
521.39748,-0.0434,-0.012911526240739156,-0.0168,-0.03087973599157709,-0.0276,-0.010922939211132177,0.05,0.08092438922539082
521.398585,-0.0311,-0.013798768863142123,0.0012,-0.029314870821256254,-0.0726,-0.013931576322784266,0.08,0.08087929706805468
521.413865,-0.0115,-0.013686633796647385,-0.0048,-0.0281190234641218,-0.077,-0.01700808479484357,0.08,0.08083640452814957
521.415576,0.0176,-0.012160456538274342,-0.025,-0.027966875978067077,-0.065,-0.019349153829241444,0.07,0.08030779942921544
521.429993,0.0176,-0.010708726951041447,-0.0545,-0.02926117471084429,-0.0319,-0.01996139022781503,0.07,0.07980497994486346
521.446035,0.0011,-0.010132691490015035,-0.0587,-0.030697214968851885,0.0057,-0.01870961509475088,0.06,0.0788388833621872
521.448624,0.0109,-0.009106706539282593,-0.0332,-0.030819302043542034,-0.0425,-0.01987012167549474,0.06,0.0779199134420805
521.461992,0.028,-0.00729662329346393,-0.0387,-0.031203726334100956,0.0358,-0.017154505984007192,0.06,0.07704577132295462
521.465047,0.038,-0.0050870319132949576,-0.02,-0.030657203098291154,0.1616,-0.00843477398478733,0.17,0.08158012394134709
521.477963,0.0165,-0.00403400596630496,-0.0253,-0.030395876117886706,0.2009,0.0017766784047144914,0.2,0.08735670326128137
521.493702,0.0069,-0.0035006398216071567,-0.0838,-0.03300095533164833,0.1699,0.009977816043508907,0.19,0.0923636933460969
521.49814,0.0043,-0.0031201208059190026,-0.0947,-0.03601066482766549,0.0796,0.013374020138947496,0.12,0.09371180586579948
521.509955,0.0066,-0.002645968571483929,-0.1129,-0.03976136410436473,-0.0153,0.01197528744924274,0.11,0.09450635192112634
521.525836,-0.0173,-0.003360799372874957,-0.0726,-0.0413632487822006,-0.0903,0.006986249037084557,0.12,0.09574994451033969
521.530836,-0.0288,-0.004601735988832276,-0.0642,-0.0424772366464835,-0.0801,0.0027381393279584804,0.11,0.09644506916837191
521.541904,-0.0044,-0.004591895208889238,-0.0749,-0.044058834858850156,-0.0343,0.0009314008241556276,0.08,0.09564287067235376
521.547117,0.0031,-0.004216680808455617,-0.0831,-0.045963281938906246,0.0137,0.00155425932053828,0.08,0.09487980381028772
521.557865,-0.006,-0.004303671988530953,-0.0625,-0.046769951112618134,0.0997,0.006341856426853486,0.12,0.09610517923417614
521.574294,-0.0006,-0.00412300506226115,-0.0322,-0.04605922179005139,0.1761,0.014622741479202096,0.18,0.10019760951543583
521.593131,0.0053,-0.0036633462787362156,-0.0265,-0.04510511341004888,0.2206,0.024670412626558093,0.22,0.10604162856346334
521.593373,-0.0064,-0.0037968415822124974,-0.0075,-0.043270717633948935,0.1492,0.03074502664477477,0.15,0.10818593936524562
521.59761,0.0009,-0.0035677273586899364,-0.0175,-0.04201360945668313,0.0783,0.03306478144259063,0.08,0.10681101549377023
521.609328,0.0057,-0.003115643097290427,-0.0467,-0.042242213873430294,0.0339,0.03310552381124475,0.06,0.1045275513233424
521.625291,0.0055,-0.0026953678242518696,-0.0506,-0.0426499107576532,-0.0034,0.031324766552159634,0.05,0.10186767077098424
521.629551,0.0007,-0.002529740125507876,-0.042,-0.04261820779386524,-0.0274,0.0284601437935177,0.05,0.09933754048947281
521.641868,-0.0016,-0.0024843869486538333,-0.0502,-0.042988051316115716,-0.0154,0.02632062458407781,0.05,0.0969308311973034
521.645919,-0.0086,-0.002782709536524378,-0.0464,-0.043154487837280806,-0.0106,0.024519618506805722,0.05,0.09464152235841056
521.658265,-0.006,-0.002939650534742701,-0.0618,-0.04406402501595003,-0.0106,0.022806466384522515,0.06,0.0929516919994637
521.674174,-0.0059,-0.0030840578257308616,-0.0531,-0.04450480428346466,0.0011,0.021747614365765316,0.05,0.09085648751168497
521.690164,0.0016,-0.0028555672000854537,-0.0545,-0.044992374806222486,0.0667,0.023940413664996274,0.09,0.09081470763306619
521.690258,0.0161,-0.001930905385447139,-0.055,-0.04548055164494334,0.1229,0.0287677105593867,0.14,0.09321399018755076
521.706227,0.0042,-0.0016318368300594736,-0.0672,-0.04654003693055586,0.1189,0.03316440760527027,0.14,0.09549623456864585
521.706352,-0.0076,-0.0019229667407882798,-0.0557,-0.04698686439735801,0.0505,0.034010046258671725,0.08,0.0947403206872485
521.722386,-0.0074,-0.0021901390948961684,-0.0608,-0.04766067589016981,0.049,0.034741263514346275,0.08,0.09402128065372418
521.73853,-0.0141,-0.0027711079195353798,-0.0231,-0.04646259413942982,0.0505,0.035509982367304994,0.06,0.09236170598768886
521.738646,-0.0139,-0.003313980703948288,-0.0112,-0.044742467596042994,0.0747,0.037421690544509625,0.08,0.09175869593950892
521.754517,-0.0042,-0.003357201157414225,-0.0137,-0.04322820088404089,0.106,0.04076697393258232,0.11,0.09264851564977677
521.754645,0.0055,-0.0029251425643696287,-0.0303,-0.042597556938477915,0.1536,0.04627102398465147,0.16,0.09593395391076327
521.770463,0.015,-0.002050745366107695,-0.0517,-0.04304157855123509,0.1532,0.05148707159515628,0.16,0.09905912689072605
521.786365,0.0126,-0.001336074860443905,-0.0946,-0.04555662349995533,0.0594,0.05187306810270963,0.11,0.0995928280180077
521.786489,0.0101,-0.0007782175501783486,-0.0899,-0.047719715036542876,0.0379,0.05119145502452867,0.1,0.09961269006590977
521.802687,0.0266,0.0005573052571474245,-0.078,-0.04919680210793102,0.0429,0.05078699380381995,0.09,0.09914377835537758
521.818688,0.0379,0.0023789001226524283,-0.0685,-0.05013842151730024,0.1053,0.053446164837779954,0.13,0.10064895989901769
521.81914,0.0303,0.0037409049947181635,-0.0615,-0.050692644857919744,0.0935,0.05540001045544922,0.12,0.10159291307467537
521.83454,0.0299,0.005016958409609961,-0.0832,-0.05227836949899683,0.0508,0.05517561970152486,0.1,0.10151520999786194
521.836033,0.0249,0.005986862877433865,-0.093,-0.054264790499045756,0.0177,0.053347540691694374,0.1,0.10144129731503941
521.850314,0.0272,0.0070216500541444085,-0.0908,-0.05604699584055572,0.0253,0.05197936797502635,0.1,0.10137099012893992
521.866821,0.0126,0.007293764685649559,-0.0454,-0.0555276301897969,0.0805,0.053370618317707993,0.09,0.10081630768362577
521.883555,0.0028,0.007074556652203239,-0.0357,-0.054560428717123875,0.1162,0.056435466204649065,0.12,0.1017520975527172
521.88367,-0.0141,0.006041651449656739,-0.0117,-0.052469676096776365,0.1565,0.061316662975153986,0.16,0.10459345864770661
521.885529,-0.007,0.005405473330161288,-0.0092,-0.05035896018961654,0.1467,0.06548170380563428,0.15,0.10680841188440385
521.906337,-0.0048,0.0049076453628363464,-0.0162,-0.04869266944865963,0.1464,0.06942893776633505,0.15,0.10891531862175
521.906487,-0.0191,0.0037365407109906713,-0.0376,-0.048151563621895745,0.1149,0.07164703836309919,0.12,0.10945603478654269
521.922332,-0.0094,0.0030957338470399068,-0.071,-0.049266121493998394,0.1051,0.07327889015026508,0.13,0.11045817943110157
521.938309,-0.0116,0.002378868781330643,-0.0972,-0.05160435946990091,0.0713,0.07318235892342288,0.12,0.11092363409299906
521.938436,0.0029,0.0024042898163876844,-0.0972,-0.053828537056735015,0.0522,0.07215882921984128,0.11,0.11087857877138935
521.954528,0.003,0.0024333488497346265,-0.0951,-0.05584177915152843,0.0168,0.06945839852619048,0.1,0.11034791639229719
521.954664,0.0008,0.002353673296089035,-0.081,-0.05706900943681972,-0.0209,0.06505067176881534,0.08,0.10886753022681928
521.970487,0.0297,0.003687640452377375,-0.079,-0.058138813854535835,0.0208,0.06289210241423897,0.09,0.10794716289868175
521.987051,0.013,0.00414190189372482,-0.0502,-0.05775155464211945,0.0854,0.06399004863793463,0.1,0.10755949641581923
521.987187,-0.0037,0.003759370094030926,-0.0356,-0.05667099100104045,0.1136,0.06641004626535245,0.12,0.1081663502491939
522.003677,0.0011,0.003629644723590393,-0.0236,-0.05505777192781896,0.0632,0.06625345864265232,0.07,0.10630457706630639
522.019866,0.049,0.005842832785854277,-0.0854,-0.05653788061426681,0.1794,0.07177280212349856,0.2,0.11087508550209632
522.020069,0.0678,0.008865133625568702,-0.1087,-0.05908237424283916,0.2185,0.07893022641015715,0.25,0.117661666697116
522.025852,0.0456,0.010657078326760473,-0.0912,-0.06064908769440798,0.2311,0.08635314219502753,0.25,0.12411719515091521
522.035751,0.0211,0.01116648914008923,-0.0832,-0.061749132197119784,0.2242,0.09307737916112375,0.24,0.12977001489965106
522.052865,-0.032,0.009060806743011707,-0.0411,-0.06074185745579687,0.0804,0.09245897042155674,0.1,0.1283178190508876
522.05825,-0.0441,0.006467596657986744,-0.0466,-0.06005201075063604,-0.0017,0.08786584991318812,0.06,0.1249852425118199
522.069385,-0.0513,0.003649665113694708,-0.0569,-0.059898254128653794,-0.0622,0.08054556455156918,0.1,0.12376645019417015
522.075184,-0.0297,0.0020228521813193566,-0.072,-0.06048858319554873,-0.0822,0.07260675652466336,0.11,0.12309491603835697
522.085835,-0.0174,0.0010753959773525585,-0.0844,-0.061654993771375614,-0.0571,0.06627959766980174,0.1,0.12196833476819322
522.106266,-0.0024,0.0009058644662621898,-0.0727,-0.06219377456301583,0.1402,0.06988547095420165,0.16,0.12382353795023257
522.108116,-0.0019,0.0007689930288835463,-0.0608,-0.06212578555994188,0.2337,0.07787642359058206,0.24,0.12949068244046513
522.122673,-0.0038,0.0005461153201575196,-0.0774,-0.06287086919116423,0.2958,0.08850684195201708,0.31,0.13829601500434488
522.13941,0.0109,0.0010511828655156894,-0.0704,-0.06323814386476598,0.1885,0.09338455697874795,0.2,0.1413059654919378
522.140759,0.0178,0.0018681983354905335,-0.0492,-0.06255335635916763,0.091,0.0932682371261261,0.1,0.1392910403459896
522.155747,0.0175,0.00263072524595441,-0.0304,-0.060984899951403354,0.044,0.09086490848582726,0.06,0.13542318471935597
522.157437,0.0101,0.0029950801120054143,-0.0189,-0.05893197800255441,0.0162,0.08722271782798202,0.03,0.130280590342802
522.171836,-0.0094,0.0023904420577612476,-0.0457,-0.05828651566096639,0.0006,0.08299721939734875,0.05,0.12636446398461654
522.188428,-0.0147,0.00155676195738265,-0.0995,-0.060296929531163154,0.0246,0.08014857454869759,0.1,0.1250783925707328
522.190142,-0.0076,0.0011100906423883743,-0.1162,-0.06302390857842348,0.0509,0.07872181481461477,0.13,0.12531847098191656
522.204712,-0.0075,0.0006900862208084536,-0.0969,-0.06467640084289063,0.0913,0.07933538482365796,0.13,0.12554683825109136
522.20637,0.0021,0.0007588625027202363,-0.0871,-0.06577023494811547,0.1027,0.08047512214933318,0.13,0.12576406565347714
522.220959,-0.0049,0.0004828204294168102,-0.0724,-0.06609363812137813,0.1235,0.082573896678634,0.14,0.12645850147525875
522.236972,-0.0093,5.60967676233162e-06,-0.0524,-0.06542565577399383,0.1384,0.08529712123089575,0.15,0.12760686725695344
522.239755,0.0074,0.000366311643749535,-0.0422,-0.06429269695575023,0.1847,0.09014604214646181,0.19,0.13065043470783375
522.253195,0.0002,0.00035819888063980153,-0.039,-0.06305890686034778,0.1565,0.09338282057834173,0.16,0.13208212081964674
522.256447,-0.007,-7.376501231156642e-07,-0.0481,-0.06232920408667227,0.0763,0.09254951225744701,0.09,0.13002933443820056
522.268883,-0.0189,-0.0009226528867024759,-0.0475,-0.061605828277566305,0.0534,0.09063977995220568,0.07,0.12710107422170297
522.28483,-0.0189,-0.0017995966483267452,-0.061,-0.061576275678660634,0.0227,0.087325644344781,0.07,0.12431565596698575
522.28898,-0.0046,-0.001936201689871782,-0.0775,-0.062353042718725965,0.0243,0.08425122266942583,0.08,0.12215391665152303
522.301304,0.0121,-0.0012515089245121827,-0.0843,-0.06342362600073934,0.0593,0.08303408985628312,0.1,0.12107323779047313
522.30549,0.012,-0.0006050938550237835,-0.1124,-0.06581271741533742,0.1464,0.08612510986329369,0.18,0.12394771399581589
522.320188,0.0095,-0.00011216244746164766,-0.1356,-0.06921697510239413,0.1542,0.08944583621142571,0.21,0.12814538648382487
522.33562,0.0165,0.0006981869402194084,-0.0865,-0.0700600494876432,0.065,0.08825335639623422,0.11,0.12726024567973585
522.338709,0.0282,0.0020397387967940714,-0.0476,-0.06896443731751425,0.0494,0.08635807071836912,0.07,0.12446706296365116
522.352395,0.023,0.0030621905628041165,-0.0448,-0.06778568427763551,0.0818,0.08613572580527795,0.1,0.12327354769713159
522.35487,0.0249,0.0041274495597405005,-0.0372,-0.06629369967872646,0.1117,0.08738276357087414,0.12,0.12311386244361297
522.368577,0.022,0.004999281288533647,-0.0534,-0.06566473871878858,0.1248,0.08920799461619734,0.14,0.1239375764707538
522.384355,0.0166,0.005565170006166152,-0.0624,-0.0655054831715306,0.0394,0.08677833634223649,0.08,0.1217942800575463
522.387681,0.0071,0.0056400397619629245,-0.0958,-0.06698326448023642,0.0199,0.08351597847188348,0.1,0.12073114444498308
522.400295,0.0213,0.006403940261379367,-0.1028,-0.06873042231046878,0.0196,0.08039812586349893,0.11,0.1202076739842522
522.405034,0.026,0.007359845614482813,-0.0979,-0.07015332853922639,0.048,0.07881772947991361,0.11,0.11970973866794721
522.416873,-0.0075,0.006634975096703163,-0.0882,-0.07103365397633729,0.0716,0.07846564511503977,0.11,0.11923609287926686
522.432962,-0.0244,0.00512107387247374,-0.0302,-0.06904176841651595,0.1015,0.0795892721825988,0.11,0.11878555176320506
522.448787,-0.0222,0.0037883385616213627,-0.0516,-0.06819095044497858,0.0842,0.07981418573466714,0.1,0.11786918338451213
522.448908,-0.0246,0.0024035415586154425,-0.0561,-0.0676011479842479,0.0837,0.08000373765004923,0.1,0.11699751590234081
522.464635,-0.0223,0.0011984907508781038,-0.0536,-0.066918165155748,0.0666,0.07934989678907121,0.09,0.11568056390710467
522.464746,-0.0007,0.0011058814459572206,-0.0413,-0.06566849856278469,0.0731,0.07904502377497018,0.08,0.11394004859456297
522.480869,-0.0269,-0.0002602591123821562,-0.0099,-0.0629480839987464,0.0869,0.07942819334692285,0.09,0.1127722413460477
522.496737,-0.0411,-0.002252441594704978,-0.0356,-0.06161403112075878,0.0735,0.07913901318365832,0.09,0.11166140030477707
522.496858,-0.0242,-0.0033230541998413203,-0.0641,-0.06173529789535591,0.0561,0.07801515888201645,0.09,0.11060474663137332
522.512768,0.0164,-0.0023609539949710117,-0.083,-0.06277260043704586,0.0388,0.07610222430240589,0.09,0.109599637039599
522.529054,0.0138,-0.0015726147757041328,-0.0967,-0.06442759553767775,0.0658,0.07559967677545926,0.12,0.11010697181815515
522.529175,0.0016,-0.0014178530793283214,-0.0964,-0.0659872250236447,0.034,0.0735704242498271,0.1,0.10961394880263539
522.545089,-0.0154,-0.0020999090266781593,-0.0771,-0.06652931160785713,-0.0262,0.0687035742864209,0.08,0.10816936593421415
522.545275,-0.0085,-0.002412108586352395,-0.0818,-0.06727422323674215,-0.0122,0.0647570584675711,0.08,0.10679525052278907
522.561167,0.0391,-0.00038712767970105815,-0.0862,-0.06819743185934009,0.0995,0.06645183610329934,0.14,0.10841499439972618
522.577306,0.033,0.0012415126949185057,-0.0829,-0.06891463030522593,0.1855,0.07225906361045546,0.21,0.1133703605265688
522.577861,-0.0009,0.001137048661020042,-0.0656,-0.06875294102204417,0.1746,0.07725130440994543,0.19,0.11710839172039472
522.593549,-0.0229,-3.549029805410657e-05,-0.0484,-0.06776011463072494,0.1423,0.0804244115118993,0.15,0.11871286041696083
522.61235,-0.0165,-0.0008386371127831747,-0.012,-0.06504010903898226,0.007,0.07684273290156275,0.02,0.11389759893320664
522.612603,-0.0408,-0.0027879718877693617,0.0023,-0.06175522567122702,-0.048,0.07075284349173042,0.06,0.11126844776573314
522.628164,-0.041,-0.004651973259097685,-0.0265,-0.060035458565313504,-0.0814,0.06333075356530454,0.09,0.1102309625088681
522.628314,-0.0315,-0.005961633100117311,-0.0241,-0.058282509367005526,-0.0576,0.05743169241577749,0.07,0.10826847653282576
522.644101,-0.0172,-0.006509846119623784,-0.0431,-0.05754189915398086,0.033,0.056239902541837125,0.06,0.10591391670195621
522.660153,0.0021,-0.006089853625983599,-0.0689,-0.05809595285378667,0.2185,0.06415502924711336,0.23,0.11196689637503152
522.660422,0.0046,-0.005568397351545375,-0.0639,-0.058379077104821465,0.2659,0.07399624733262003,0.27,0.11967582825917632
522.676556,0.0091,-0.00485286577342121,-0.0615,-0.05853131724604969,0.2108,0.08066960112127271,0.22,0.12456969029531405
522.677029,0.0159,-0.0038405308576445656,-0.0688,-0.05903222859990092,0.1202,0.08259791326169842,0.14,0.12532238832968898
522.692869,0.0035,-0.0034824561816619035,-0.0739,-0.05975748574136916,0.0487,0.08094435651722533,0.09,0.12359934499653341
