time,a_xy,EMA a_xy
558.114531,0.17595070332340249,0.17595070332340249
558.11815,0.33822374251373893,0.18386646133268716
558.130479,0.38917817256367293,0.19388166675858892
558.146512,0.10331122881855583,0.18946359661517267
558.150605,0.09183376285440993,0.1847011657000135
558.1626,0.21341119933124408,0.18610165514543936
558.167167,0.3789458668464402,0.19550868986256134
558.17905,0.39712549653730367,0.20534365604181704
558.195126,0.059200084459399206,0.19821470133047955
558.200715,0.07660770196266169,0.19228265258082988
558.211493,0.12680670329284646,0.1890887038350746
558.228093,0.2941181565289705,0.1942120917713622
558.228212,0.30904265077817333,0.19981358245462127
558.247372,0.1657181341917655,0.19815038985643318
558.247606,0.11934429186182305,0.19430618995425705
558.263343,0.15148574190332237,0.19221738761030902
558.26734,0.4867575371784191,0.20658519978436315
558.279833,0.4537651595263788,0.2186427587961688
558.296197,0.18838930436731274,0.21716698053134653
558.299134,0.1829434065496759,0.2154975378980943
558.312331,0.343154221888643,0.22172469321470642
558.315843,0.42923090522468205,0.23184694745909545
558.328718,0.3330038438216592,0.2367814302084888
558.345259,0.09459386872308374,0.22984545159944464
558.348977,0.22098472797910718,0.22941322117894036
558.361448,0.3998649897152788,0.2377279415953471
558.377848,0.4893496193929245,0.25000216978059475
558.377965,0.3557922146421982,0.25516265977384367
558.394376,0.20637213959253317,0.2527826343991456
558.411175,0.1900477045375713,0.2497223939180932
558.411263,0.3561629121623979,0.2549146143202544
558.429048,0.4043069749583848,0.26220204654650464
558.429278,0.26402037800139594,0.2622907456418652
558.445635,0.0972437144498296,0.2542396709495708
558.447613,0.17760957181413392,0.25050161733320797
558.46183,0.3783943049254309,0.25674028502063345
558.47829,0.23554627995364308,0.2557064311149266
558.494355,0.07428142432667807,0.2468564307837925
558.49446,0.050707494515110876,0.23728818999019824
558.510471,0.20158501928466807,0.23554657190700165
558.510595,0.3898388000186744,0.24307302205879056
558.526703,0.37512591219482555,0.2495146264556703
558.526799,0.16393998902037293,0.2453402538978509
558.542803,0.12260672901598835,0.23935325268410151
558.559042,0.20255352379062677,0.23755814395759053
558.559163,0.31792881278676205,0.2414786643882818
558.575376,0.2204381092279645,0.24045229584387606
558.575491,0.09951406935705122,0.23357726040549434
558.591504,0.2581739723519782,0.2347771000126399
558.607509,0.09701881260868946,0.2280571835539106
558.607652,0.2515776023417029,0.22920452105575412
558.623665,0.25263620088973787,0.23034752982814355
558.628718,0.06404100249059191,0.2222350162994825
558.639775,0.19130418186751694,0.2207261951076793
558.645729,0.3904164955531464,0.2290037707391655
558.65651,0.4900818299019053,0.24173928582027476
558.675361,0.2009133395272698,0.2397477762450062
558.679092,0.08454259281569261,0.2321767916874787
558.690581,0.27858659336012565,0.23444068445199806
558.707143,0.43915045257861224,0.24442652679963778
558.710754,0.22411062000717413,0.24343550695610294
558.723591,0.06400078124523169,0.23468259350679213
558.727505,0.09818064982469814,0.2280239621076656
558.739883,0.344359303635026,0.2336988568163173
558.755925,0.5580947052248391,0.24952304454356228
558.760863,0.40138237380333486,0.25693081670257556
558.772233,0.2230071299308612,0.2552760027137114
558.777821,0.1748007151015121,0.2513503789277505
