time,ax (m/s^2),EMA ax (m/s^2),ay (m/s^2),EMA ay (m/s^2),az (m/s^2),EMA az (m/s^2),aT (m/s^2),EMA aT (m/s^2)
2.118786,-11.6713,-3.2435556999738386,8.219,-0.2505899690586801,-12.5868,-0.4905983976344509,19.03,15.182197289324069
2.13502,-10.7866,-3.6115090804629193,6.1583,0.062038809919792104,-12.6272,-1.082627744091307,17.71,15.305504738625332
2.140874,-10.2376,-3.934733027757411,4.1137,0.25968081919199737,-12.2217,-1.6259971224283163,16.47,15.362309385521657
2.152058,-9.2035,-4.191746050793634,1.6019,0.3251549255728755,-11.4446,-2.104953360358642,14.77,15.333416244764502
2.16323,-7.7619,-4.365899901974433,-1.2786,0.2469229779839547,-10.2512,-2.5023312452191964,12.92,15.215688623068672
2.165846,-6.0078,-4.445992589682997,-3.9263,0.043351125399371554,-8.6606,-2.802734599110943,11.25,15.022240397553126
2.179041,-3.9939,-4.42393929262529,-5.9298,-0.2480221002298661,-6.7658,-2.9960548625689456,9.84,14.769448183038339
2.185046,-1.4376,-4.278264205180154,-7.7308,-0.6130356563162142,-3.7429,-3.0324863326875335,8.71,14.473865344841347
2.19419,2.3587,-3.9545098537079513,-10.4902,-1.0948485511300574,0.6948,-2.850667487190581,10.77,14.293188986556402
2.206989,10.1593,-3.2660313242587824,-14.0606,-1.7273242315627375,10.433,-2.2026837073276253,20.24,14.5832773286756
2.223227,21.1767,-2.0737029669778657,-19.3835,-2.588601098315775,21.5861,-1.0422552337994482,35.92,15.624093068740203
2.235436,22.6089,-0.8696735539545553,-20.7674,-3.4753717764467122,26.0808,0.28082063126393964,40.28,16.82682023611873
2.241782,18.4538,0.07293491209200853,-20.133,-4.287939006863946,26.071,1.5388781614461866,37.76,17.84795095630806
2.252005,13.9849,0.7515673554045934,-16.2682,-4.872341982138875,22.4216,2.5575475194244213,31.03,18.490977738927178
2.262854,8.188,1.1143201673360768,-12.8045,-5.259276519595515,15.8251,3.2047452014037177,21.94,18.659222727272194
2.270434,3.5122,1.231289915270902,-9.716,-5.4766776649811,11.1669,3.5931429964571944,15.21,18.490967960088184
2.27942,-0.7612,1.1340952852576873,-6.3047,-5.517068998396655,8.2526,3.820433581995868,10.41,18.09677440105949
2.288738,-5.4862,0.811154051830483,-1.6619,-5.329011974084623,7.1363,3.982183163361923,9.15,17.66034638149561
2.298419,-8.8224,0.3412245858875325,1.0586,-5.017421146080495,3.1298,3.9406034968564634,9.42,17.258378265325092
2.309792,-11.014,-0.2126888085460057,2.9496,-4.6287859682229096,-0.8754,3.705676497009806,11.44,16.974554935309232
2.319925,-12.5434,-0.8141869154462005,5.3744,-4.140825677090085,-6.0843,3.2281166678873765,14.94,16.875308353099026
2.327058,-11.8981,-1.3548656024976053,6.8138,-3.606453692841788,-11.3255,2.5181841475026263,17.78,16.919439652947855
2.33607,-10.8914,-1.820062402375771,6.3388,-3.1213193663617007,-15.7557,1.6267751646976203,20.18,17.0784913771943
2.345722,-10.6126,-2.2489666754306112,6.1201,-2.6705184216611295,-19.3336,0.6043178395904192,22.89,17.361979602697016
2.355296,-9.5175,-2.603529276629118,5.9096,-2.251976059628879,-21.3803,-0.4681025428286256,24.14,17.692614744028866
2.370901,-8.8981,-2.9105815070374534,4.799,-1.9080260079396654,-21.5898,-1.4984292480564976,23.84,17.992487195539653
2.374816,-8.8189,-3.1987921652307483,3.4394,-1.6471759587718766,-20.8273,-2.4413009920537414,22.88,18.230902454293815
2.384794,-9.1028,-3.4867925474146144,2.3569,-1.4518551802951998,-18.9606,-3.247120455855998,21.16,18.373785261401434
2.394899,-9.5032,-3.7802758377846333,1.3647,-1.3144622446710437,-17.254,-3.93038287264351,19.75,18.440917687674535
2.412194,-10.0302,-4.085150187160993,-0.6077,-1.2799860376139196,-12.859,-4.365925171538948,16.32,18.337458288275776
2.421326,-9.5295,-4.350728226811676,-1.0319,-1.2678842796815333,-10.5008,-4.665187358293146,14.22,18.136606664457446
2.43083,-9.3871,-4.596404898674521,-1.0601,-1.2577484611604828,-8.6601,-4.8600611456934795,12.82,17.877259997898545
2.450317,-8.6072,-4.792053440202593,-1.7996,-1.2841802435428982,-6.9844,-4.963687431269407,11.23,17.5530034126352
2.450389,-7.0871,-4.904006930924417,-3.4065,-1.3877080365408057,-2.6709,-4.851844141939192,8.3,17.101637392506653
2.460447,-4.9813,-4.907777324537861,-6.8037,-1.6519027664656445,-2.4993,-4.73708589111289,8.79,16.696191666042914
2.46968,0.3558,-4.651017455048208,-10.2987,-2.0736977534673207,-0.2592,-4.518652433009822,10.31,16.384670121357892
2.478404,6.8964,-4.087728798704393,-14.0939,-2.6600490825664753,7.508,-3.9319864606678796,17.39,16.433710603242872
2.487657,14.1131,-3.1998834914505196,-17.4404,-3.3810418102461597,19.1028,-2.8083383406352995,29.47,17.069627159182243
2.497076,19.0758,-2.1132647845504944,-17.64,-4.076600746331713,31.1975,-1.1495169581652847,40.6,18.217450224587985
2.506553,20.8065,-0.9952274779870554,-17.7131,-4.741795831876507,40.5591,0.8850497227208269,48.91,19.714647774608082
2.523848,17.8749,-0.07473345467061354,-16.2707,-5.304181401053263,36.4009,2.617530224051518,43.7,20.884664956334518
2.525518,12.4662,0.5370193967767335,-12.8625,-5.672879869294567,26.3408,3.774762896049005,31.85,21.419559348708443
2.537636,7.3989,0.8717452798607953,-9.4503,-5.857144265914345,15.0227,4.323442754778322,19.23,21.312751575600714
2.555125,3.2998,0.9901869735261223,-6.4754,-5.887303082211206,7.1468,4.461167498447671,10.19,20.770178328010434
2.555407,-0.7704,0.9043046821346041,-2.8522,-5.739249273322854,1.165,4.300378839986809,3.18,19.91212084859529
2.573269,-9.3551,0.40384591715242824,7.6019,-5.0884615038924705,-8.7523,3.663662799011843,14.9,19.66762714866381
2.586622,-10.3541,-0.12093193246476347,10.0319,-4.350882893946496,-13.5067,2.826084125889314,19.76,19.67213314141192
2.591635,-9.8359,-0.5948328138079458,10.6475,-3.619254460095447,-17.0401,1.8570019734069083,22.37,19.803736402806457
2.602488,-8.3419,-0.9727385302075583,9.034,-3.002022535212742,-19.4803,0.8161579747041322,23.04,19.961602919742727
2.614288,-6.4023,-1.2375951872706041,6.6943,-2.529031192031632,-20.2769,-0.21277168259850854,22.29,20.07518326512113
2.62009,-6.1113,-1.4753368854525257,4.938,-2.1647857680300895,-19.7203,-1.1643584297888254,21.23,20.131515788773758
2.629469,-7.2339,-1.7562424032353294,3.7982,-1.8739084134920363,-17.8831,-1.979906799067419,19.66,20.108515018589674
2.639065,-7.5182,-2.037313505516533,2.056,-1.6822055640534002,-14.767,-2.6036674430153495,16.7,19.94224599329262
2.648474,-7.1825,-2.2882982125645066,-0.1514,-1.6075321219044536,-10.5597,-2.991766592136552,12.77,19.59238033508322
2.666342,-4.8648,-2.4139812265857503,-2.0507,-1.6291500671774068,-5.0628,-3.09279261203233,7.31,18.99323983093282
2.667291,-1.9975,-2.3936650691913237,-4.9128,-1.789328112680948,-0.1497,-2.94922711876246,5.31,18.325764717228775
2.677383,2.1407,-2.1724765292307713,-7.2373,-2.055082838891633,0.8278,-2.764981893456974,7.59,17.802068877363958
2.687025,6.2947,-1.75944352780488,-8.413,-2.3652251394335044,7.6999,-2.254499849873707,13.03,17.569285029687666
2.696087,5.9034,-1.3856462825461051,-6.2778,-2.5560824497050407,9.5407,-1.679124247440843,12.86,17.33956380872729
2.705659,7.2867,-0.9626050004706854,-6.49,-2.7479808667925996,19.5075,-0.6456303817120213,21.81,17.557633866838152
2.715368,6.5905,-0.5941608541062617,-4.7781,-2.8470110684124728,27.3404,0.7195418320300285,28.53,18.09287123918751
2.733019,5.7601,-0.2841969100035172,-3.387,-2.873351991904547,22.7227,1.7928666207114905,23.68,18.365414105568608
2.744633,5.2857,-0.012494621710662679,-3.6356,-2.9105348215677393,-0.1441,1.6983804440914176,6.42,17.782710978467698
2.754795,3.4237,0.15512462812888186,-2.1775,-2.8747770253937035,-5.8893,1.3282496907211045,7.15,17.26404215024976
2.762529,1.4847,0.21998196334210712,-0.0383,-2.736412292447669,-7.5346,0.8959155594664165,7.68,16.796527899018066
2.771655,0.0173,0.2100950383010287,1.5866,-2.5255336440355873,-7.6426,0.4794026053461035,7.81,16.35816068443182
2.781281,-0.8908,0.1563928413107346,2.7135,-2.269971027253363,-7.519,0.08923662459751308,8.04,15.952396748605876
2.790242,-1.4204,0.07947611734435729,3.1763,-2.0042992698263697,-6.5578,-0.23500906440724373,7.42,15.536182273064124
2.807663,-1.1067,0.02161386771780327,2.6997,-1.7748358908104491,-3.9922,-0.4182866710215245,4.94,15.019295332914654
2.80921,-0.1042,0.015476605877910428,1.4869,-1.6157268229660369,-2.4019,-0.5150482968253526,2.83,14.424695560577353
2.819461,0.7289,0.05027774705459772,0.5346,-1.51083283160184,-0.9813,-0.537792282346067,1.33,13.785929923476019
2.829102,1.6027,0.12600566183242223,-0.5955,-1.4661824495724818,0.2723,-0.4982755856462589,1.73,13.19783578086743
2.838285,2.5977,0.2465761173527919,-1.53,-1.4692955008128485,1.0295,-0.4237499473220511,3.19,12.709648669605604
2.847419,3.4128,0.40102606284777764,-1.9888,-1.4946371837000265,2.1214,-0.2995962913551218,4.48,12.308202393039476
2.856753,3.4771,0.5510784500259348,-2.0072,-1.5196402479097812,3.2901,-0.12448915519145726,5.19,11.96097300801316
2.872406,3.2651,0.6834697451466208,-1.7654,-1.531628528499548,3.8836,0.0710273889642236,5.37,11.639462129573493
2.875924,2.5999,0.7769541478223955,-1.3843,-1.524441771011765,3.8253,0.254162638283042,4.83,11.307293245204054
2.886001,1.8832,0.8309173601237421,-0.7615,-1.4872250992550935,2.856,0.3810815339765521,3.5,10.92644967226727
2.896369,1.3443,0.855960415727462,-0.2829,-1.4284775334377717,1.4171,0.4316190201240373,1.97,10.48954968825423
2.904262,1.1176,0.8687233222773418,-0.0243,-1.3599810683920266,-0.2058,0.40052540938627934,1.14,10.033474093705243
2.922798,1.1766,0.8837416968003983,0.0545,-1.2909819918850984,-2.0047,0.2831973406357291,2.33,9.657694869622059
2.932225,1.1644,0.8974323457369642,0.0501,-1.2255633581346057,-2.0746,0.168182836214474,2.38,9.302685363786836
2.94701,1.0649,0.9056014996034536,0.1111,-1.160360267493893,-1.6956,0.07726660030157281,2.01,8.946944614333818
2.951204,0.711,0.8961087435252364,0.2263,-1.0927183032258982,-1.2167,0.014146278335642429,1.43,8.580264389244363
2.961053,0.5175,0.8776400243288834,0.2443,-1.0274978981904885,-0.606,-0.016104759631949885,0.83,8.202202711720247
2.971258,0.6018,0.864184413386011,0.0707,-0.9739272690104647,0.1265,-0.009148429893805987,0.62,7.832339164807064
2.980137,0.813,0.8616876127330348,-0.1221,-0.932374719302637,0.6983,0.025361249613208944,1.08,7.502956766523792
2.989197,0.7289,0.8552101682094722,-0.2738,-0.9002491232390937,1.0262,0.0741826520711012,1.29,7.199885704742143
2.998421,0.8853,0.8566779648821807,-0.2942,-0.8706857513737719,0.9794,0.11833959587251089,1.35,6.9145254264620375
3.015612,1.1047,0.8687766007415865,-0.2912,-0.842418153745783,1.1594,0.1691230302201933,1.63,6.656743698341938
3.01727,0.9519,0.8728314007054114,-0.2273,-0.8124123901484277,0.5019,0.1853560531362814,1.1,6.385683030130136
3.027999,1.3708,0.8971225518905133,-0.5106,-0.7976898345314312,0.9404,0.222187465178414,1.74,6.159064345733544
3.037358,1.2403,0.9138629152129272,-0.3795,-0.7772903304079467,0.3639,0.22910027175507675,1.35,5.9244758410636145
3.070142,1.4124,0.9381817973976624,-0.507,-0.7641054362417053,0.6914,0.2516514780109267,1.65,5.715964824426364
