time,theta_apparent,lo,hi,n,sides,rest,theta,theta_ema
154.5,63.421153347546955,8.281732509687965,58.69636549584572,18,2,0,58.75972616751496,57.219612464778024
157.5,60.40237180843127,7.035134820263297,56.01919124929476,12,2,0,56.23110451922259,56.89010981625955
160.5,55.50568998704314,5.977872792925776,45.77843340851959,27,2,0,51.9940214756033,55.258080369374134
163.5,39.32389303044822,7.445638580921912,32.545329891724165,7,2,0,37.28946819173411,49.26854297682746
166.5,28.54073959549149,6.747217840332259,26.120661741928348,12,2,0,27.179349185864478,41.905478379839806
169.5,61.446718738269716,8.850521376470713,57.10213178606363,22,2,0,57.11420911114929,46.9750552902763
172.5,61.1814912695169,7.649478997662835,56.65043878450545,26,2,0,56.89071821922548,50.28027626659269
175.5,62.890626499661025,12.51939013872639,58.33661385744047,24,2,0,58.32087836733612,52.9604769668405
178.5,59.11308557716136,7.650185831065356,54.73068635851696,17,2,0,55.130007629976014,53.68365385455234
181.5,62.075758506686206,7.093143063426166,57.59141641494424,41,2,0,57.64202629580854,55.003111334971074
184.5,63.163276136271186,9.379969973323906,58.57036076592775,31,2,0,58.54672880227848,56.18431715740688
187.5,62.42988320771791,9.813872603528372,57.47935446567433,16,2,0,57.93773704639362,56.768790453735804
