time,a_xy,EMA a_xy
493.880678,0.03223864141058056,0.03223864141058056
493.880882,0.04349022878762539,0.032787499331412014
493.897152,0.04569463863518346,0.0334171158828155
493.9028,0.06256005115087422,0.03483872248125739
493.912804,0.07561011837049325,0.036827571061220116
493.919758,0.07610630722877046,0.03874360697183232
493.935862,0.05415025392368904,0.03949515072558143
493.945751,0.055131841979023335,0.04025791615257859
493.961897,0.06366050581011747,0.04139950589197073
493.962008,0.08248757482190877,0.04340380193733356
493.978211,0.11264710382428834,0.04678152398059964
493.994225,0.08007427801735087,0.04840556076288019
493.994345,0.07175911091979889,0.04954475833151037
494.010135,0.056619784528025185,0.049889881560608654
494.010233,0.051859039713438575,0.049985938055868644
494.026183,0.07755623766016502,0.051330830719492855
494.042281,0.10422941043678603,0.05391124924228764
494.042977,0.07270577693691196,0.054828055471293706
494.058698,0.04604052562688658,0.0543993954788836
494.074722,0.055087022065092604,0.05443293823918648
494.075911,0.060330174871286425,0.054720608318801114
494.090646,0.05738823921327435,0.05485073665511688
494.091682,0.07496692604075479,0.05583201418612361
494.106945,0.08993386458948599,0.0574955190838486
494.126055,0.08437683331341607,0.0588068027048031
494.126338,0.04457723634322792,0.058112677516433585
494.141333,0.07550079469780434,0.05896087835454923
494.141943,0.1463770815394268,0.06322508338795789
494.157575,0.1799942776868198,0.06892114164643896
494.173401,0.0681916417165623,0.06888555628400594
494.174191,0.03848493211634912,0.06740259900753487
494.189656,0.05124782922231927,0.06661456145703654
494.190679,0.06093947817302015,0.0663377281261089
494.205872,0.07961086609251278,0.06698519827081152
494.222001,0.07465360004715112,0.06735926665014516
494.224284,0.08694734038485594,0.06831478244208226
494.238431,0.12951034707698067,0.07129993193646755
494.240807,0.15233292487180833,0.07525276086014271
494.255012,0.14416192285066123,0.07861418339626557
494.271337,0.12680319396608272,0.08096486683869568
494.273304,0.126652990489763,0.08319355579728432
494.287467,0.09425179043392226,0.08373298187712032
494.303375,0.06480007716044789,0.08280942554947776
494.303494,0.05850418788428739,0.08162380419995628
494.319396,0.07622834118620186,0.08136061088221216
494.335308,0.047543874474005585,0.07971101398425086
494.335419,0.10760408914163067,0.08107165179680598
494.351441,0.15030186292923983,0.0844487352666808
494.351561,0.14267070477151222,0.0872888313400872
494.367551,0.08941599409501635,0.08739259537691302
494.383907,0.10183344244402229,0.08809702694116225
494.384065,0.1276132046459143,0.0900246453657843
494.400209,0.11077946560622144,0.09103707562141539
494.400322,0.0952538713124039,0.09124277297219531
494.4168,0.08542511340349511,0.09095898470055139
494.4213,0.0805484326352785,0.0904511528924893
494.435664,0.057678072089833235,0.08885246602406704
494.451399,0.057706152185014035,0.08733313364167422
494.451524,0.06661538861254207,0.08632251193293607
494.468288,0.07523828812512949,0.08578181808865282
494.471549,0.07110344576741694,0.0850657999266413
494.48473,0.02820638225650358,0.08229216979639067
494.500795,0.03659357867167408,0.08006297022933133
494.504051,0.031676016163652905,0.0777026310066153
494.517049,0.004957822102496216,0.07415410374299973
494.520491,0.03979547712994531,0.07247807317650927
494.533903,0.060705518694761186,0.07190380222618009
494.55014,0.05883000934897087,0.07126605623216989
494.553718,0.049061797765675076,0.07018292167282866
494.566455,0.055326124028346683,0.06945819983651247
494.570485,0.062079384661898836,0.06909825763287278
494.582259,0.07224970588175428,0.06925198681574504
494.598369,0.08533024082938005,0.0700362918895809
494.602773,0.08758453059758899,0.07089230353387396
494.614416,0.09398946749503372,0.07201899445880858
494.630163,0.08491324984947873,0.07264798252664614
494.636215,0.07235979546681982,0.07263392462128876
494.646261,0.08119242575511584,0.07305141248147544
494.652938,0.12844454056128662,0.07575351629024672
494.662502,0.1378679440624252,0.07878348837669445
494.678506,0.08300343366391537,0.07898933936631498
494.694547,0.09548245912208168,0.07979388179342554
494.694675,0.0908784903043619,0.08033459440371513
494.710581,0.04978001607070854,0.07884412716795872
494.710719,0.04642843956025229,0.07726287411392424
494.727248,0.06277141068989926,0.07655597345909375
494.731224,0.05343154498982788,0.07542795255815395
494.74442,0.044232567187537285,0.0739062264425141
494.759831,0.08653883521286845,0.07452245126058017
494.760718,0.12098698277087498,0.07678901377327747
494.776437,0.14888660114328622,0.08030596925474132
494.79167,0.15130832759633558,0.08376949892994102
494.792376,0.14989439615942954,0.0869951036728429
494.807099,0.12547370242405378,0.08887210848997514
494.82193,0.12378764074009974,0.09057530518510315
494.824956,0.1182658868820591,0.09192606526788148
494.838866,0.12349400795180307,0.09346596491099961
494.841252,0.14727124634496716,0.0960906127858273
494.85586,0.15592706628420866,0.09900946417599224
494.872132,0.04682061511770216,0.0964636666609537
494.874795,0.1207924252592024,0.0976504353730634
494.891019,0.2975246712459321,0.10740039809856919
494.89176,0.4043681614568585,0.12188663045751014
494.906336,0.40671037606631083,0.13578047170671992
494.922231,0.15053308606416066,0.13650011143147314
494.923638,0.2378520969005739,0.14144411072264879
494.93799,0.3101814952572123,0.14967520265116407
494.940335,0.2508572502440382,0.15461091228984086
494.954129,0.17245358795919558,0.1554812867127362
494.970249,0.14626660589485216,0.15503179008747356
494.986146,0.14966378987584136,0.15476993641861345
494.98627,0.15067136423355304,0.1545700060681227
495.002307,0.14966098355951027,0.15433054155550746
495.002424,0.14036993980193907,0.15364953659191877
495.01845,0.13878014987742304,0.15292420065462628
495.0344,0.06764236837958884,0.14876411127535616
495.034588,0.054272276532314354,0.14415475348301265
495.0505,0.07924001514386528,0.14098818088110301
495.050588,0.07700941500881564,0.13786726547269876
495.066661,0.048008020163301884,0.13348388765272817
