time,theta_apparent,lo,hi,n,sides,rest,theta,theta_ema
4.5,56.47500643410465,6.3085001997552395,56.65561150258038,17,1,0,55.86437332920074,55.86437332920074
7.5,59.81370100514963,46.81463734763114,59.73416198732903,9,2,0,59.119852580263434,56.949533079554975
10.5,60.39381606591474,7.94064119252962,57.27686216384327,9,2,0,59.6838635578614,57.86097657232379
13.5,14.802185314358034,3.21735888763228,16.97731383640279,7,2,0,14.694450325678517,43.47213449010871
16.5,7.937319761330555,3.873189462732711,7.635646016627459,5,2,0,7.880466186114706,31.608245055444044
19.5,20.20902461636968,4.750486194393475,20.583643459401586,27,2,0,20.058983142039526,27.758491084309206
22.5,43.02989856295519,3.5223608156770023,43.449363915494146,20,2,0,42.650392607942564,32.72245825885366
25.5,27.63561384116098,4.437352565289132,31.026360299960604,20,2,0,27.422306397912333,30.95574097187322
28.5,37.37139086098625,4.964471629045145,42.47994169370977,17,2,0,37.06057016606986,32.99068403660544
31.5,15.827184594430435,8.661374326276617,24.324339172248507,46,2,0,15.711613166819438,27.230993746676774
34.5,46.773526360907205,8.252684124506926,55.86921004712965,30,2,0,46.34139642061519,33.60112797132291
37.5,31.222988730632192,11.14276106484902,18.861383366401068,61,2,0,30.976115034505558,32.72612365905046
40.5,27.4162236501262,13.687388746908834,23.0043609254369,71,2,0,27.20489606496011,30.885714461020342
43.5,54.22565632878863,18.577066082413406,24.36816563305155,69,2,0,53.66351370667774,38.47831420957281
46.5,34.074671966450445,22.485454919121533,30.051244138089313,96,2,0,33.799280955638835,36.91863645826149
49.5,39.24520382102677,27.28600888765678,38.87026350505087,130,2,0,38.912860786344915,37.583377900955966
52.5,43.77988335793225,32.40774881425446,43.00000496790574,139,2,0,43.39035912300633,39.51903830830609
55.5,49.59637742850412,37.969997124290344,49.25692532969908,85,2,0,49.11960203058921,42.7192262157338
58.5,53.66558746060948,40.289012820135845,53.118000133875626,113,2,0,53.114727008547156,46.18439314667158
61.5,60.47307543093928,43.91394934508518,59.71553562840261,93,2,0,59.76087994043917,50.70988874459411
64.5,62.623542321438386,51.98299284390073,61.82587844561106,59,2,0,61.846186719476485,54.42198806955491
67.5,64.38212741423965,54.0167345557661,63.32082478112662,51,2,0,63.54440860972007,57.462794916276636
70.5,64.27458323079037,53.137129176798595,63.44851524136614,64,2,0,63.44076411079012,59.4554513144478
73.5,63.91192606251257,52.3092074746108,63.11889402665194,78,2,0,63.091048062073654,60.66731689698975
76.5,63.15857038073986,52.41215887766098,61.94844379504154,50,2,0,62.36358769759716,61.232740497192225
79.5,63.74443576278659,44.86502913698585,60.88274685789387,37,2,0,62.929428026874064,61.798303007086176
82.5,63.36856221043694,50.27291788378386,62.85024013529966,36,2,0,62.56649114699536,62.05436572038924
85.5,64.27187282153335,44.04101816920681,63.622758040443365,28,2,0,63.43815161274651,62.51562768450834
88.5,61.93617890321883,13.783477568350257,60.4783832004512,44,2,0,61.18060051328778,62.07061862743482
91.5,56.97115954856668,37.83276550252664,56.393394695888645,32,2,0,56.34907840928413,60.16343855471793
94.5,60.48238867556801,41.53995712537396,59.94388689691249,30,2,0,59.7699289379361,60.03226868245732
97.5,57.85612112517838,41.18706875900976,57.7230711913594,43,2,0,57.21287177052067,59.09246971181177
100.5,62.2211452631485,39.045666041429214,61.323125894458585,26,2,0,61.45665326855282,59.88053089739213
103.5,64.61481907567874,50.649369737903726,60.94745532724419,33,2,0,63.768562901274684,61.17654156535298
106.5,61.287768948089095,40.992035650965825,60.36381284732706,36,2,0,60.55189355384523,60.96832556151707
109.5,61.4835022897356,44.413101939469314,60.09850772885384,35,2,0,60.741761891237,60.89280433809038
112.5,63.523476962046125,49.24272196949711,62.66675914407249,45,2,0,62.716113288733936,61.5005739883049
115.5,62.81394747462277,49.996479098490376,62.32291999314854,37,2,0,62.03038868344768,61.67717888668583
118.5,61.446005126698125,44.03044146416042,60.21696226670752,28,2,0,60.70539374864987,61.35325050734052
121.5,61.66681937692793,48.46678759964042,60.41147471565915,42,2,0,60.91952176904926,61.20867426124344
124.5,63.537900095692905,52.42561564830933,63.05604873842647,62,2,0,62.73004088538324,61.71579646929004
127.5,64.52312009111867,43.72162375034112,62.24471247555516,39,2,0,63.68024474574018,62.37061256144009
130.5,61.05049713935313,45.88748941208654,60.3729871199018,33,2,0,60.32163834960071,61.68762115749364
