time,theta_apparent,lo,hi,n,sides,rest,theta,theta_ema
112.5,61.649037870981154,28.842177737640434,43.77177167735667,25,2,0,46.68903216953846,42.96196604816339
115.5,56.17613388945829,38.385066534874696,44.33901534003744,15,1,0,43.38343159037918,43.10245456223532
118.5,61.23095458253459,36.99501801020276,46.500020982822335,11,2,0,46.448647108338676,44.21785207760311
121.5,51.11794384281065,31.639373549427596,39.20637927494985,21,2,0,40.062613843540376,42.83277266624887
124.5,55.59635107579787,31.432785229795762,43.484974354453676,15,2,0,43.014629612189886,42.89339164822921
127.5,55.033255673710556,37.475471857167605,42.711389884917324,5,2,0,42.65334091503038,42.81337473716294
130.5,64.61221946689844,30.96129225719837,38.926564270991484,18,2,0,48.328179492773444,44.65164298903311
133.5,49.89245395293479,13.840754725414765,39.37350324972468,26,2,0,39.225715814587154,42.843000597551125
136.5,59.36816107680264,23.65483958798526,46.5309691920503,6,2,0,45.352115524179716,43.67937223976066
139.5,57.29551468026077,13.20581245064664,44.214374675598606,12,2,0,44.086003726228164,43.81491606858316
142.5,45.80858847043324,27.666185133519953,36.505694270977195,28,2,0,36.358635052976936,41.32948906338109
145.5,59.783478863794855,20.89202759422188,45.889331378255086,14,2,0,45.6001049305989,42.75302768578703
148.5,62.79975774675509,37.93081401655176,43.61010750526835,16,2,0,47.33931032104966,44.281788564207915
151.5,43.791897269799364,15.886209283538095,34.95024612657331,13,2,0,34.90299849232359,41.15552520691314
154.5,50.8331915741191,4.090239902300864,39.610941606711236,11,2,0,39.86919262532833,40.72674767971821
157.5,60.82997806749944,27.83466167398319,46.353053100549516,17,2,0,46.21608823498173,42.55652786480605
160.5,63.89529235387686,27.480304869528393,46.25446890788428,21,2,0,47.94235745461498,44.35180439474236
163.5,54.28052753759754,26.63226635280409,41.88383035823523,57,2,0,42.16573656605668,43.6231151185138
166.5,40.84805605192251,6.535785604536529,33.015649383120675,35,2,0,32.73686341586106,39.994364550962885
169.5,39.16622867143505,18.90706064814316,31.726996331320986,26,2,0,31.479434705610817,37.1560546025122
172.5,33.85628453412743,8.427926866057039,27.570040986313447,49,2,0,27.427596247759727,33.913235150928045
175.5,35.43441611470017,15.266647887515136,25.382993936169573,56,2,0,28.643750058696853,32.15674012018432
178.5,23.888816992178484,6.630396539027491,19.825327779992378,61,2,0,19.562134549296854,27.958538263221833
181.5,23.571968560630697,4.9869633402553255,19.81641312054225,50,2,0,19.307819341891506,25.07496528944506
184.5,21.576971639956817,5.91211712489844,18.177457376823956,24,2,0,17.701697225786113,22.617209268225416
