time,theta_apparent,lo,hi,n,sides,rest,theta,theta_ema
139.5,19.856528805118245,9.044246409149704,17.370602836586144,40,2,0,17.16624311366293,20.621537691129372
142.5,25.653788697958333,13.213990261797546,22.564675371253465,29,2,0,22.097677372019085,23.53401112178239
145.5,31.9327848770302,14.1171019630117,27.762414720084767,42,2,0,27.361083808561965,26.685873510729298
148.5,35.816277417312776,14.41133849632637,31.180241005507646,50,2,0,30.563037610396627,29.725200850037425
151.5,40.84980617767306,15.94925166905834,34.90431731166996,45,2,0,34.63501891710429,32.624888729285686
154.5,43.77955614591946,18.815300893749104,37.40133078706368,47,2,0,36.95577871593853,35.18955491056418
157.5,48.143761627540655,20.302290432565325,40.36215350755655,52,2,0,40.33051213089169,37.45985045761362
160.5,50.284217634367806,20.5926084496406,41.952635430960925,45,2,0,41.94366120394232,39.25170239245004
163.5,53.80192726038548,20.54567327550247,44.54996869163436,51,2,0,44.523946533197474,40.594894525371075
166.5,52.04527122891523,31.89483520633915,43.432154095356594,55,2,0,43.24714750666992,41.28324465698771
169.5,49.9239364313578,21.905191366198903,41.75396612613144,36,2,0,41.67427362516744,41.644277646990645
172.5,53.64728400072884,35.80145843181689,44.88136800107422,31,2,0,44.41253930105989,42.00031130729744
175.5,44.16466842803307,23.982703741363945,37.46185291705897,28,2,0,37.25775382013472,41.95430696864382
178.5,57.72041714638437,16.36126390079704,47.2909700996919,9,2,0,47.276526440435134,42.69106148807505
181.5,49.897324389421925,31.083751463717423,42.04772672131301,12,2,0,41.65434009622384,42.6635718487796
184.5,55.68283324029518,31.38054577606989,38.31290201315469,30,2,0,45.86267670244956,42.804287501576766
187.5,44.52815006082341,12.45156325012992,38.673856158427895,17,2,0,37.54206966078056,42.435271620895136
190.5,59.497915521694345,35.51003715038155,48.98756557855771,8,2,0,48.47592798511664,42.8817894002326
193.5,47.21538507718596,29.20850117750323,39.7189262893809,17,1,0,39.6217617558608,42.39595074875605
196.5,49.8677415082345,34.318219926731764,40.56823394884868,17,2,0,41.63217562247788,42.37247692942871
199.5,56.22545940192492,13.20143592635773,45.96320735115267,10,2,0,46.24304471116262,42.47238666125983
202.5,48.79946755000877,34.80031899937526,40.83389762899298,12,2,0,40.82786791128009,41.94385338477382
205.5,44.03970974223197,19.2721157138307,37.704246368777696,26,2,0,37.15985368370838,41.60131768720343
208.5,50.56942928917746,20.83591056481537,42.597401108767215,9,2,0,42.15627969756108,41.99902599021554
211.5,52.800898389290005,32.56129911890079,43.79935286919209,10,2,0,43.79935286919209,42.3705253420034
214.5,58.0003272266137,29.99817378055235,36.67185381631827,21,2,0,47.46758275281756,42.503886772593134
217.5,50.05573609328311,14.085019557522788,41.77292573082318,13,2,0,41.77292573082318,41.80996553981213
220.5,57.92401859591523,26.037531126994622,46.917242329885966,20,2,0,47.415576049226246,41.12221760852928
223.5,44.95179451035384,32.629359796442074,37.98281530499518,16,2,0,37.87257269989122,39.38557660379694
226.5,44.091877036343874,12.913646285449,37.64061787536253,29,2,0,37.20073438914956,37.901102916382214
229.5,56.767340058151895,5.049899496196599,29.4131486812176,13,2,0,46.620147002386936,36.53335731683959
232.5,35.58231672101571,19.10764867242281,30.789471875116345,29,2,0,30.3714954178294,33.484480103039076
235.5,34.13335885635016,20.328507167577747,36.36003393443302,18,2,0,29.18121943969762,30.954433670106837
238.5,37.27008521257764,9.065259645188418,31.71800308310624,19,2,0,31.7489979566832,28.7199229422428
241.5,30.75556350426545,8.737760504202843,26.416844248341658,23,2,0,26.381705380467647,25.980566378638688
244.5,22.843866997139493,8.918317416685804,19.71466120366248,7,2,0,19.71466120366248,23.17435331472975
247.5,16.755998655684113,7.005579965156259,15.14748259915021,11,2,0,14.5076216345504,20.944755602665353
250.5,22.779182541969057,9.850236078924285,19.716340373808737,14,2,0,19.65963474029159,19.788013551953448
253.5,16.286261554995786,3.499374506348853,13.27151573200841,10,2,0,14.10378306882872,18.652667969851848
256.5,9.658515980812162,4.337087459601743,9.13134366355576,22,2,0,8.382732873176165,18.275469871254103
259.5,31.710696084671888,5.455088805988923,15.081634202185842,38,2,0,27.176609678827493,19.547061272336016
