time,theta_apparent,lo,hi,n,sides,rest,theta,theta_ema
1.5,0.0,0.0,0.0,0,0,1,0.0,1.690447298441778e-11
4.5,0.0,0.0,0.0,0,0,1,0.0,2.5356709476626665e-11
7.5,0.0,0.0,0.0,0,0,1,0.0,3.803506421493999e-11
10.5,0.0,0.0,0.0,0,0,1,0.0,5.705259632240998e-11
13.5,0.0,0.0,0.0,0,0,1,0.0,8.557889448361496e-11
16.5,0.0,0.0,0.0,0,0,1,0.0,1.2836834172542241e-10
19.5,0.0,0.0,0.0,0,0,1,0.0,1.9255251258813358e-10
22.5,0.0,0.0,0.0,0,0,1,0.0,2.8882876888220036e-10
25.5,0.0,0.0,0.0,0,0,1,0.0,4.332431533233005e-10
28.5,0.0,0.0,0.0,0,0,1,0.0,6.498647299849506e-10
31.5,0.0,0.0,0.0,0,0,1,0.0,9.747970949774258e-10
34.5,0.0,0.0,0.0,0,0,1,0.0,1.4621956424661385e-09
37.5,0.0,0.0,0.0,0,0,1,0.0,2.1932934636992076e-09
40.5,0.0,0.0,0.0,0,0,1,0.0,3.2899401955488112e-09
43.5,0.0,0.0,0.0,0,0,1,0.0,4.934910293323216e-09
46.5,0.0,0.0,0.0,0,0,1,0.0,7.402365439984824e-09
49.5,0.0,0.0,0.0,0,0,1,0.0,1.1103548159977235e-08
52.5,0.0,0.0,0.0,0,0,1,0.0,1.665532223996585e-08
55.5,0.0,0.0,0.0,0,0,1,0.0,2.498298335994877e-08
58.5,0.0,0.0,0.0,0,0,1,0.0,3.747447503992315e-08
61.5,0.0,0.0,0.0,0,0,1,0.0,5.6211712559884717e-08
64.5,0.0,0.0,0.0,0,0,1,0.0,8.431756883982706e-08
67.5,0.0,0.0,0.0,0,0,1,0.0,1.2647635325974057e-07
70.5,0.0,0.0,0.0,0,0,1,0.0,1.8971452988961085e-07
73.5,0.0,0.0,0.0,0,0,1,0.0,2.8457179483441624e-07
76.5,0.0,0.0,0.0,0,0,1,0.0,4.268576922516243e-07
79.5,0.0,0.0,0.0,0,0,1,0.0,6.402865383774364e-07
82.5,0.0,0.0,0.0,0,0,1,0.0,9.604298075661545e-07
85.5,0.0,0.0,0.0,0,0,1,0.0,1.4406447113492314e-06
88.5,0.0,0.0,0.0,0,0,1,0.0,2.1609670670238467e-06
91.5,0.0,0.0,0.0,0,0,1,0.0,3.2414506005357697e-06
94.5,0.0,0.0,0.0,0,0,1,0.0,4.862175900803654e-06
97.5,0.0,0.0,0.0,0,0,1,0.0,7.2932638512054796e-06
100.5,0.0,0.0,0.0,0,0,1,0.0,1.0939895776808219e-05
103.5,0.0,0.0,0.0,0,0,1,0.0,1.6409843665212325e-05
106.5,0.0,0.0,0.0,0,0,1,0.0,2.4614765497818483e-05
109.5,0.0,0.0,0.0,0,0,1,0.0,3.692214824672772e-05
112.5,0.0,0.0,0.0,0,0,1,0.0,5.5383222370091573e-05
115.5,0.0,0.0,0.0,0,0,1,0.0,8.307483355513735e-05
118.5,0.0,0.0,0.0,0,0,1,0.0,0.000124612250332706
121.5,0.0,0.0,0.0,0,0,1,0.0,0.00018691837549905896
124.5,0.0,0.0,0.0,0,0,1,0.0,0.0002803775632485884
127.5,0.0,0.0,0.0,0,0,1,0.0,0.00042056634487288257
130.5,0.0,0.0,0.0,0,0,1,0.0,0.0006308495173093238
133.5,0.0,0.0,0.0,0,0,1,0.0,0.0009462742759639856
136.5,0.0,0.0,0.0,0,0,1,0.0,0.0014194114139459782
139.5,0.0,0.0,0.0,0,0,1,0.0,0.002129117120918967
142.5,0.0,0.0,0.0,0,0,1,0.0,0.0031936756813784497
145.5,0.0,0.0,0.0,0,0,1,0.0,0.004790513522067674
148.5,0.0,0.0,0.0,0,0,1,0.0,0.00718577028310151
151.5,0.0,0.0,0.0,0,0,1,0.0,0.010778655424652265
154.5,0.0,0.0,0.0,0,0,1,0.0,0.016167983136978394
157.5,0.0,0.0,0.0,0,0,1,0.0,0.02425197470546759
160.5,0.0,0.0,0.0,0,0,1,0.0,0.03637796205820138
163.5,0.0,0.0,0.0,0,0,1,0.0,0.05456694308730206
166.5,0.0,0.0,0.0,0,0,1,0.0,0.08185041463095308
169.5,0.0,0.0,0.0,0,0,1,0.0,0.1227756219464296
172.5,0.0,0.0,0.0,0,0,1,0.0,0.18416343291964438
175.5,0.0,0.0,0.0,0,0,1,0.0,0.27624514937946654
178.5,0.0,0.0,0.0,0,0,1,0.0,0.41436772406919975
181.5,0.0,0.0,0.0,0,0,1,0.0,0.6215515861037996
184.5,0.0,0.0,0.0,0,0,1,0.0,0.9323273791556993
187.5,0.0,0.0,0.0,0,0,1,0.0,1.3984910687335488
190.5,0.0,0.0,0.0,0,0,1,0.0,2.097736603100323
193.5,0.0,0.0,0.0,0,0,1,0.0,3.146604904650484
196.5,0.0,0.0,0.0,0,0,1,0.0,4.7199073569757255
199.5,0.0,0.0,0.0,0,0,1,0.0,7.079861035463587
202.5,17.27561096716564,4.376315381018872,14.702996204065265,8,1,0,14.541300418595371,10.619791553195379
205.5,0.0,0.0,0.0,0,0,1,0.0,13.50613726002717
208.5,48.826585538716365,39.52407023961138,39.52407023961138,1,1,0,39.52407023961138,18.643505843530157
211.5,50.57350721740831,2.7571455358874903,40.50786931778705,12,2,0,40.773816509811326,20.300780361019605
214.5,5.877323689142658,3.467685016754752,5.257197508432434,17,2,0,4.966606646208732,18.545882187043766
217.5,6.282514796682682,2.9170630909631834,5.289424365603651,9,2,0,5.30863037113792,19.054196603207096
220.5,46.33508041067567,3.018752040072165,19.18690768960811,17,2,0,37.705596631569534,21.85343872471529
223.5,8.684350877135175,3.5963591330323577,5.80435448705935,6,2,0,7.334287625195834,22.01065452841444
226.5,49.54486508075932,3.891684901559178,20.524504583034883,7,2,0,40.04057601881017,24.613931482650024
229.5,10.26606903814729,7.263750311038959,8.761478018444917,31,1,0,8.66628924979317,24.646101014192244
232.5,51.46325496099424,8.262810826437692,10.766839312393836,28,2,0,41.40167479543625,27.341572506467642
235.5,52.05970640931904,9.020217496176018,12.328402692290588,28,2,0,41.8191242810425,27.693693617248275
238.5,19.02893077343933,13.256196605128206,16.206729258413613,58,1,0,16.00144614877653,25.691576284063203
241.5,22.049762294292435,15.620405331636452,18.739134700455995,53,1,0,18.505714094896547,25.30448064009257
244.5,25.261095723182223,15.682342723782394,21.56368919745394,58,1,0,21.149274414951755,26.050512753654605
247.5,29.746512358079254,19.628902735203543,24.944641088219733,59,1,0,24.802476897275263,27.613417923667114
250.5,33.70075524069234,21.78817820391226,29.034440416548907,56,2,0,27.976761499476197,29.644813264744926
253.5,37.78384393121823,26.31416560796744,31.58606694688559,49,1,0,31.19858825999723,31.954217233367526
256.5,42.27858754092181,29.79715726738438,35.08270335833506,45,1,0,34.66505126981684,34.389559364218506
259.5,47.58143021072889,33.737790047842104,39.30129092965929,45,2,0,38.62032507825007,36.77898617746976
262.5,52.11176452575833,37.85408895498395,42.27162497890284,43,2,0,41.8554249394701,38.86152317392429
265.5,52.812712151833935,27.67391368142988,43.70317924325517,42,2,0,42.34206036428356,40.44507654278785
268.5,52.87659852214128,36.219920392497386,43.30655839025795,42,2,0,42.38621284896113,41.71246594140213
271.5,52.32647813743558,32.43611248827002,42.080353221998486,51,2,0,42.00491617432582,42.86756418875657
274.5,61.59357391520092,40.49135365960581,48.42103456474167,28,2,0,48.04508223848237,44.1664371051828
277.5,61.50229651964378,32.688594823398304,43.94757722912964,43,2,0,47.99011655990672,44.8188691660591
280.5,54.24791777652316,10.389852882199904,43.42598461541652,42,2,0,43.32558303041237,44.942759994627465
283.5,56.7947732118562,15.102296250605074,45.20309624791453,32,2,0,45.0251112021492,45.33618031723167
286.5,58.1577509720385,25.71935526222043,41.57487984093178,36,2,0,45.90852074219064,45.781445492349626
289.5,62.68568184294641,30.80630511476876,41.963744850803714,41,2,0,48.6946061594968,46.20553145916074
292.5,58.49468305129769,29.825732660789168,46.32045266701977,17,2,0,46.12390970073538,46.214771642582505
295.5,59.5023344209257,34.301278271383126,45.403081749322766,33,2,0,46.76069130283044,46.239155482978795
298.5,62.61953580574725,33.00334854103937,37.90486827892419,29,2,0,48.65569996285559,46.17661668673314
301.5,53.59985853347029,20.847320548531805,43.73804668515949,11,2,0,42.883670239521145,45.70089734446707
304.5,59.26052061901164,29.23621213656106,48.1084883018751,19,2,0,46.60890288244561,45.69471585302533
307.5,61.205742814635215,31.356952075727275,45.18168811584634,26,2,0,47.81082969476879,45.536169856680196
310.5,50.541445890181976,6.515312291468232,40.75247392662144,16,2,0,40.75108007117039,44.99851388732029
313.5,56.914565986979866,35.19861034639673,45.10351407990626,10,2,0,45.10351407990626,45.16876355398537
316.5,61.73152617836408,14.074544774850034,47.98514139565171,22,2,0,48.12795871976917,45.349888132996966
319.5,59.69841258377607,23.061592058716624,40.74931003396787,35,2,0,46.88328722576498,45.06800094754653
322.5,54.3539560135041,16.926256113317773,43.46828572643742,14,2,0,43.39753895438706,44.483566049059675
325.5,59.98196787948445,12.176086720965891,43.87306053254392,22,2,0,47.05980253725642,44.080135666351595
328.5,60.807473600410894,30.065184597791923,40.429429190315545,37,2,0,47.56836678944339,43.18009413849271
331.5,50.8864283835109,10.364031027321667,43.75953930484685,9,2,0,40.99532025421181,41.54867383547538
334.5,55.92449801690976,29.35110243461812,48.64452032915873,20,2,0,44.4512794864569,40.0094791293353
337.5,37.15858220263458,25.127640698047088,30.88055623217299,20,2,0,30.70935271414213,37.72998436367495
340.5,55.78355907750628,21.40490958062929,32.75853933472069,51,2,0,44.35765831988184,36.620594872936735
343.5,39.36021533139262,7.218484269513962,32.85004713858703,51,2,0,32.42476049507133,34.221694807707664
346.5,36.04428556504838,7.517030908341867,29.923325600095907,52,2,0,29.833625257341456,32.12228379458465
349.5,26.73450625618912,12.284687660605265,22.55468897902444,48,2,0,22.354769956755444,30.40431587100217
352.5,60.84793821214565,14.57807921197284,22.69665611957894,62,2,0,47.59308845436911,30.02793893312747
355.5,22.58728111420425,5.098028038697227,18.982626693756693,47,2,0,18.94962767750015,26.72403707504583
358.5,16.925806757508226,3.458415162167127,13.92956535871216,32,2,0,14.249464218124642,24.715870116555127
361.5,27.38363598629697,2.981434506487471,22.731085516214197,34,2,0,22.884240962496666,24.452104141136175
364.5,44.492945011111175,4.67990016427431,35.98153651274197,15,2,0,36.336272465405095,24.44964869549047
367.5,51.71657065892739,3.750654586520098,41.40185502287321,9,2,0,41.57931099014213,22.46608928819233
370.5,6.222069449966101,2.97998811270117,5.325608594033418,14,1,0,5.257612906683773,17.296992930569218
373.5,9.786832352662708,2.9708823269446576,5.851061693093077,8,2,0,8.262903545015252,14.13445991026035
376.5,9.985754859362393,8.43036275653708,8.43036275653708,1,1,0,8.43036275653708,11.95051961749233
379.5,5.612893248227929,2.9362962516265627,4.915141587214693,14,1,0,4.743360765652438,10.353272134883515
385.5,5.826445178342979,3.299439402448686,5.031122132451305,5,1,0,4.923654695391124,9.691009880479879
391.5,4.562171185776844,2.7811017045233366,3.9075482798462873,6,1,0,3.856013047260325,9.823306823591036
397.5,47.03902285134052,37.96009270285919,38.24608959105564,3,1,0,38.22344790961148,10.950152729423978
400.5,0.0,0.0,0.0,0,0,1,0.0,7.531449438559004
403.5,0.0,0.0,0.0,0,0,1,0.0,5.3679877207871955
406.5,0.0,0.0,0.0,0,0,1,0.0,4.099190623146586
409.5,0.0,0.0,0.0,0,0,1,0.0,3.513591962697074
