time,theta_apparent,lo,hi,n,sides,rest,theta,theta_ema
4.5,0.0,0.0,0.0,0,0,1,0.0,1.7233392965148175
7.5,0.0,0.0,0.0,0,0,1,0.0,2.585008944772226
10.5,0.0,0.0,0.0,0,0,1,0.0,3.8775134171583385
13.5,27.999944417436502,3.088869568551666,30.54024480297353,6,2,0,25.35874455578769,5.816270125737507
16.5,3.718466536027399,3.391849706727523,3.391849706727523,1,1,0,3.391849706727523,4.497947762641646
19.5,0.0,0.0,0.0,0,0,1,0.0,3.363975075531471
22.5,0.0,0.0,0.0,0,0,1,0.0,2.7906649010098747
25.5,0.0,0.0,0.0,0,0,1,0.0,2.6824655433232576
28.5,0.0,0.0,0.0,0,0,1,0.0,3.021343776190516
31.5,0.0,0.0,0.0,0,0,1,0.0,3.863779305089527
34.5,0.0,0.0,0.0,0,0,1,0.0,5.350178051503459
37.5,0.0,0.0,0.0,0,0,1,0.0,7.728273139834633
40.5,0.0,0.0,0.0,0,0,1,0.0,11.394413751471578
43.5,0.0,0.0,0.0,0,0,1,0.0,16.95962332168712
46.5,38.88736213783353,18.00686749329333,26.703022827032505,41,2,0,34.93983646437893,25.35143677885051
49.5,43.87362939684957,21.318854926965525,38.85626732295922,92,2,0,39.21764113320686,32.145183621759166
52.5,48.806176413819465,27.62762411442517,43.384512095781965,141,2,0,43.35141785711917,37.7601875460932
55.5,55.06432722086476,31.84765760822339,48.71189168200191,114,2,0,48.40670490385288,42.44331975192291
58.5,58.2771228794954,34.74743108077134,50.887448858976754,112,2,0,50.89387332863407,46.13255443243095
61.5,63.48465110055999,39.439333129118026,54.77360910629987,83,2,0,54.71746801138648,49.0282359635718
64.5,64.58265005511007,42.94377536802207,55.42184805989559,92,2,0,55.484021368035656,50.975712153410214
67.5,63.88190460622118,41.81821112908474,54.93711884226382,72,2,0,54.99658495821962,52.171803474144376
70.5,63.52953718116461,43.15296562669589,54.78333716509749,75,2,0,54.74910469176007,52.89709788086599
73.5,63.56952046075992,42.95385573850427,54.83932892542575,89,2,0,54.77726467263681,53.31372448577193
76.5,63.378245597893,40.635674528287694,54.406285688768925,92,2,0,54.64237140327749,53.48642772620037
79.5,61.62568777955646,37.76293275672452,53.58686536887976,71,2,0,53.38606744218246,53.46647368711596
82.5,62.94073535677806,34.07022683713964,54.39482611655338,72,2,0,54.33213830048659,53.459920688853785
85.5,62.98302505769605,40.56522202862078,54.89210489459362,59,2,0,54.362226661864376,53.30799808865281
88.5,55.86449114133867,4.688237344206933,49.15084216066866,51,2,0,49.03397176443364,52.9803707262499
91.5,63.61589146006255,37.393544570600376,54.99851895191803,52,2,0,54.8098985210071,53.310476524149706
94.5,62.83821768762779,42.06329754207486,54.4624142897658,63,2,0,54.25910986676367,53.390678655906605
97.5,62.31722739719264,7.892899631507055,54.87631427407988,53,2,0,53.886062085172895,53.326142252520654
100.5,59.56845176159784,25.78667619211317,52.741247191913295,66,2,0,51.86816228023618,53.168285877025994
103.5,62.34582913639025,41.51216042721308,54.07631163154138,71,2,0,53.90662422123805,53.22711676766297
106.5,63.67901545885306,25.484701141140427,54.79957606789683,49,2,0,54.85427916408998,53.172696416037425
109.5,55.88076935726775,24.56080787101308,49.0494501981792,49,2,0,49.04668128802384,52.838012273069786
112.5,62.63740520830922,43.52091178787011,54.42526872612105,56,2,0,54.1156986972581,53.1352166276098
115.5,63.64027012461904,43.77666763912345,55.02759778380952,56,2,0,54.82704436442005,53.2690073038751
118.5,58.64851446856719,7.518817759756649,51.57319536282135,44,2,0,51.175681955277646,53.143125136716236
121.5,63.2294152564405,23.889950131393785,54.537099243430845,58,2,0,54.537099243430845,53.3451501664638
124.5,62.75553427351644,40.99692181480354,54.78937374586082,65,2,0,54.20011902211486,53.34851701671686
127.5,62.41068889815552,9.932742621970895,54.25120731377365,48,2,0,53.95321758573333,53.209950199403586
130.5,59.62394496570811,15.184617034967244,51.90967439155928,56,2,0,51.90967439155928,52.94750548436868
133.5,63.33199808346532,40.58475063467823,54.77320753071538,65,2,0,54.609688266272286,52.85803261813534
136.5,62.914527812372334,38.78350550677631,54.57389737097649,73,2,0,54.31348133057736,52.476617143879174
139.5,60.37977157730765,32.67762981410976,52.47202386765909,79,2,0,52.47202386765909,51.789057638506634
142.5,56.91994561621314,33.479673996349554,50.468163252724,115,2,0,49.85364295826392,50.98767042827535
145.5,55.40654734254288,31.82178774109666,49.33864500591133,118,2,0,48.67557893894875,50.3752877963793
148.5,55.11644836732055,29.09361433966481,48.99170285594086,108,2,0,48.44771225099296,50.04618997405499
151.5,63.46367027303189,21.87830049696626,53.07385215905388,92,2,0,54.7026716961441,49.98350510557435
154.5,61.32141887208941,11.523021567316327,53.73237977382242,75,2,0,53.16438438640174,49.13429247199876
157.5,63.55719270532586,13.501697709062997,55.09763212770931,86,2,0,54.76858443236021,47.61339785268934
160.5,64.02189143061857,13.254875912026604,55.094466704565896,70,2,0,55.094466704565896,44.8999721367681
163.5,64.52614717154316,13.616809272727862,55.39663679961431,62,2,0,55.444955817793385,40.48746399288055
166.5,64.43321643403506,28.44348842469109,55.43373274876743,19,2,0,55.38061270805593,33.58204054484087
169.5,0.0,0.0,0.0,0,0,1,0.0,23.043521736265347
172.5,0.0,0.0,0.0,0,0,1,0.0,16.34558988373405
175.5,0.0,0.0,0.0,0,0,1,0.0,12.37192301182509
178.5,0.0,0.0,0.0,0,0,1,0.0,10.460243308553643
181.5,0.0,0.0,0.0,0,0,1,0.0,10.291937490041136
184.5,0.0,0.0,0.0,0,0,1,0.0,11.838954586535483
187.5,0.0,0.0,0.0,0,0,1,0.0,15.359130780785742
190.5,55.665485753473206,14.05647990450526,54.114184471469706,6,2,0,48.87842709626202,21.439162105166957
193.5,58.85244661227684,11.94402887415657,50.65502120253648,8,2,0,51.32988258456808,22.945982597698993
196.5,43.260512541991496,4.655179924680207,39.76345548952539,10,1,0,38.69647062323518,19.722153092419514
199.5,0.0,0.0,0.0,0,0,1,0.0,13.33593733200409
202.5,0.0,0.0,0.0,0,0,1,0.0,9.172377793589344
205.5,0.0,0.0,0.0,0,0,1,0.0,6.537547887439491
208.5,0.0,0.0,0.0,0,0,1,0.0,4.992309295862884
211.5,0.0,0.0,0.0,0,0,1,0.0,4.279122253596758
